"𝜈 = 0.0, x; 𝜈 = 0.1, x; 𝜈 = 0.2, x; 𝜈 = 0.3, x; 𝜈 = 0.4, x; 𝜈 = 0.5, x; 𝜈 = 0.6, x; 𝜈 = 0.7, x; 𝜈 = 0.8, x; 𝜈 = 0.9, x; 𝜈 = 1.0, x; 𝜈 = 1.1, x; 𝜈 = 1.2, x; 𝜈 = 1.3, x; 𝜈 = 1.4, x; 𝜈 = 1.5, x; 𝜈 = 1.6, x; 𝜈 = 1.7, x; 𝜈 = 1.8, x; 𝜈 = 1.9, x; 𝜈 = 2.0, x; 𝜈 = 2.1, x; 𝜈 = 2.2, x; 𝜈 = 2.3, x; 𝜈 = 2.4, x; 𝜈 = 2.5, x; 𝜈 = 2.6, x; 𝜈 = 2.7, x; 𝜈 = 2.8, x; 𝜈 = 2.9, x; 𝜈 = 3.0, x; 𝜈 = 3.1, x; 𝜈 = 3.2, x; 𝜈 = 3.3, x; 𝜈 = 3.4, x; 𝜈 = 3.5, x; 𝜈 = 3.6, x; 𝜈 = 3.7, x; 𝜈 = 3.8, x; 𝜈 = 3.9, x; 𝜈 = 4.0, x; 𝜈 = 4.1, x; 𝜈 = 4.2, x; 𝜈 = 4.3, x; 𝜈 = 4.4, x; 𝜈 = 4.5, x; 𝜈 = 4.6, x; 𝜈 = 4.7, x; 𝜈 = 4.8, x; 𝜈 = 4.9, x","𝜈 = 0.0, y","𝜈 = 0.1, y","𝜈 = 0.2, y","𝜈 = 0.3, y","𝜈 = 0.4, y","𝜈 = 0.5, y","𝜈 = 0.6, y","𝜈 = 0.7, y","𝜈 = 0.8, y","𝜈 = 0.9, y","𝜈 = 1.0, y","𝜈 = 1.1, y","𝜈 = 1.2, y","𝜈 = 1.3, y","𝜈 = 1.4, y","𝜈 = 1.5, y","𝜈 = 1.6, y","𝜈 = 1.7, y","𝜈 = 1.8, y","𝜈 = 1.9, y","𝜈 = 2.0, y","𝜈 = 2.1, y","𝜈 = 2.2, y","𝜈 = 2.3, y","𝜈 = 2.4, y","𝜈 = 2.5, y","𝜈 = 2.6, y","𝜈 = 2.7, y","𝜈 = 2.8, y","𝜈 = 2.9, y","𝜈 = 3.0, y","𝜈 = 3.1, y","𝜈 = 3.2, y","𝜈 = 3.3, y","𝜈 = 3.4, y","𝜈 = 3.5, y","𝜈 = 3.6, y","𝜈 = 3.7, y","𝜈 = 3.8, y","𝜈 = 3.9, y","𝜈 = 4.0, y","𝜈 = 4.1, y","𝜈 = 4.2, y","𝜈 = 4.3, y","𝜈 = 4.4, y","𝜈 = 4.5, y","𝜈 = 4.6, y","𝜈 = 4.7, y","𝜈 = 4.8, y","𝜈 = 4.9, y"
7.41,0.0,0.6750260429,0.9960601959,0.7947482336,0.1766606044,-0.5340700005,-0.9647277832,-0.88947055,-0.3477641119,0.3763140681,0.903048561,0.9562133744,0.5079282317,-0.2067206707,-0.8129627321,-0.9928772214,-0.652114786,0.0306245967,0.6973040674,0.9983087804,0.775788193,0.1464348152,-0.5597107657,-0.9723371945,-0.8750581393,-0.3188879231,0.4045110093,0.9157794348,0.9468019552,0.4813099826,-0.2365868152,-0.8304146016,-0.9887628427,-0.6285917895,0.0612204648,0.7189279607,0.9996208655,0.7561003964,0.1160716576,-0.5848264741,-0.9790344699,-0.8598248488,-0.2897125901,0.4323284844,0.9276512288,0.9365023545,0.4542402234,-0.266231021,-0.8470874709,-0.9837209195
7.42,0.0,0.6757634992,0.996235563,0.7929238422,0.1727221143,-0.5382905083,-0.9662899057,-0.8862498367,-0.340252407,0.3846371443,0.907298722,0.9529362142,0.4975551167,-0.2194220448,-0.8210352168,-0.9909784613,-0.6399019108,0.0476113793,0.7100923685,0.9992330734,0.7630140137,0.1256304276,-0.5778049873,-0.9774519266,-0.863190822,-0.2950959332,0.4281494747,0.9262897363,0.9374211399,0.4556912056,-0.2656242977,-0.8472843771,-0.9834736921,-0.6025889419,0.0951147699,0.7428106562,0.9999641937,0.7313735706,0.0782537949,-0.6160089297,-0.9863969598,-0.8381739787,-0.2492701435,0.4706907067,0.9431798054,0.919779873,0.4127937279,-0.3112240803,-0.8716117866,-0.9737382772
7.43,0.0,0.6765002797,0.9964069452,0.7910923146,0.1687808606,-0.5424975589,-0.9678172419,-0.8829856974,-0.3327189261,0.3929290652,0.911458154,0.9495437499,0.4871103546,-0.2320863371,-0.8289467812,-0.9888567353,-0.6275252241,0.0645844027,0.7226506058,0.9997966541,0.749934639,0.104770639,-0.5956195626,-0.9820496094,-0.8508263307,-0.2711195179,0.4514985274,0.9361248135,0.9273054344,0.4296892192,-0.2944227362,-0.8633399774,-0.9771775504,-0.5759299345,0.1288991329,0.7657835017,0.9990117083,0.7056456085,0.0403229472,-0.6462545545,-0.992181425,-0.8151143355,-0.2083880491,0.5081827559,0.9568826804,0.9011951515,0.3704739148,-0.3555297721,-0.8941282943,-0.961418157
7.44,0.0,0.6772363837,0.9965743418,0.7892536671,0.1648369065,-0.5466910471,-0.9693097368,-0.8796782919,-0.3251641513,0.401189159,0.9155264408,0.946036392,0.4765954495,-0.2447114074,-0.8366958747,-0.9865125207,-0.6149878943,0.0815387616,0.7349747107,0.9999993191,0.7365553004,0.0838646483,-0.6131458696,-0.9861278109,-0.837971787,-0.2469736617,0.4745423843,0.9452774973,0.9164627689,0.4033258895,-0.3229562142,-0.8785659745,-0.9698808643,-0.5486437963,0.1625345029,0.787818358,0.9967646436,0.6789517278,0.0023338802,-0.6755173507,-0.9963786116,-0.790684677,-0.1671384122,0.54473532,0.9687333295,0.8807858178,0.3273703172,-0.3990502432,-0.9145851259,-0.9467901336
7.45,0.0,0.6779718105,0.996737752,0.7874079163,0.160890315,-0.550870868,-0.9707673367,-0.8763277824,-0.3175885661,0.4094167567,0.9195031758,0.9424145648,0.4660119154,-0.257295122,-0.8442809785,-0.983946345,-0.6022931311,0.0984695563,0.7470606903,0.9998409952,0.7228813495,0.0629216745,-0.630375426,-0.9896843738,-0.8246345947,-0.2226734551,0.4972654686,0.9537411156,0.9049016436,0.3766233864,-0.3511990533,-0.8929477373,-0.9615911049,-0.5207602393,0.1959820011,0.8088882354,0.9932259114,0.6513284682,-0.0356585565,-0.7037528152,-0.9989818049,-0.7649260638,-0.1255939865,0.5802808236,0.9787088134,0.8585931937,0.2835741261,-0.4416893746,-0.9329351579,-0.9298893219
7.46,0.0,0.6787065592,0.9968971754,0.7855550788,0.1569411492,-0.5550369172,-0.972189989,-0.872934333,-0.3099926553,0.4176111919,0.9233879613,0.9386787066,0.4553612764,-0.2698353544,-0.851700606,-0.9811587855,-0.5894441841,0.115371894,0.7589046287,0.9993217396,0.7089182557,0.0419509534,-0.647299893,-0.9927174167,-0.8108224356,-0.1982340848,0.5196524204,0.9615094989,0.8926311217,0.3496041653,-0.379125837,-0.906471446,-0.9523167603,-0.4923096258,0.2292029659,0.8289673259,0.9884000974,0.6228136416,-0.0735995085,-0.7309180074,-0.9999868405,-0.73788179,-0.0838280455,0.6147535534,0.9867898227,0.8346622118,0.239177998,-0.4833529938,-0.94913612,-0.9107562927
7.47,0.0,0.6794406293,0.9970526111,0.7836951714,0.1529894724,-0.5591890905,-0.9735776426,-0.86949811,-0.3023769051,0.4257718008,0.9271804087,0.9348292695,0.4446450662,-0.2823299853,-0.8589533028,-0.9781504694,-0.5764443426,0.1322408901,0.7705026886,0.9984417396,0.6946716041,0.0209617326,-0.6639110795,-0.9952253352,-0.7965432653,-0.1736708246,0.541688107,0.9685769844,0.8796608227,0.3222909477,-0.4067114331,-0.9191241054,-0.9420673265,-0.4633229358,0.2621589976,0.848031035,0.9822934553,0.5934462805,-0.1114341955,-0.7569716142,-0.9993921104,-0.7095973106,-0.0419142537,0.6480897789,0.9929607151,0.8090413241,0.1942758585,-0.5239490827,-0.9631506922,-0.8894369751
7.48,0.0,0.68017402,0.9972040586,0.7818282107,0.1490353477,-0.5633272841,-0.9749302475,-0.8660192817,-0.2947418029,0.4338979224,0.9308801388,0.9308667191,0.4338648279,-0.294776903,-0.8660376475,-0.9749220735,-0.5632969345,0.1490716695,0.7818511124,0.9972013131,0.6801470931,-3.67321e-05,-0.680200946,-0.9972068028,-0.781805308,-0.1489990258,0.563357633,0.9749384201,0.8660009147,0.2947067024,-0.4339310163,-0.9308935573,-0.9308532981,-0.4338317329,0.2948120027,0.8660560122,0.9749138983,0.5632665841,-0.149107991,-0.781874013,-0.9971985662,-0.6801201652,7.34641e-05,0.6802278711,0.9972095456,0.7817824042,0.1489627037,-0.5633879811,-0.9749465914,-0.8659825465
7.49,0.0,0.6809067305,0.9973515173,0.7799542136,0.1450788385,-0.5674513945,-0.976247755,-0.8624980187,-0.2870878373,0.4419888985,0.9344867818,0.926791535,0.4230221138,-0.3071740041,-0.8729522517,-0.9714743243,-0.5500053254,0.1658593681,0.7929462233,0.9956009077,0.6653505323,-0.0210351805,-0.6961616085,-0.9986607712,-0.7666170525,-0.1242341075,0.5846463507,0.9805891689,0.8516621064,0.2668746261,-0.4607600909,-0.9417684922,-0.9186861572,-0.4038681301,0.327124238,0.8830201791,0.9662709893,0.5323158636,-0.1865665004,-0.8055873323,-0.993409717,-0.649499898,0.0420610523,0.7111084157,0.99952809,0.7529406421,0.1033343994,-0.6015825846,-0.9844966448,-0.8404493099
7.5,0.0,0.68163876,0.9974949866,0.7780731969,0.1411200081,-0.5715613187,-0.9775301177,-0.8589344934,-0.2794154982,0.4500440738,0.9379999768,0.9226042102,0.4121184852,-0.3195191936,-0.87969576,-0.9678079975,-0.536572918,0.1825991346,0.8037844266,0.9936411011,0.6502878402,-0.0420243527,-0.7117853424,-0.9995864714,-0.7509872468,-0.0993915469,0.6055398697,0.9855251116,0.8366556385,0.238818124,-0.4871745125,-0.95173846,-0.905578362,-0.3734647548,0.359058354,0.8989027566,0.9563759284,0.5006364859,-0.2237556402,-0.8280755085,-0.9880316241,-0.6177879744,0.0839744557,0.7406743234,0.9999118601,0.7225744324,0.0574874781,-0.6384485367,-0.9917788534,-0.8128985582
7.51,0.0,0.682370108,0.9976344659,0.7761851775,0.1371589197,-0.5756569539,-0.9787772894,-0.8553288806,-0.2717252766,0.4580627957,0.9414193726,0.9183052515,0.4011555123,-0.3318103851,-0.8862668507,-0.963923918,-0.5230031509,0.1992861312,0.8143622107,0.991322601,0.6349650416,-0.0629949929,-0.727064586,-0.9999834136,-0.7349248932,-0.0744868698,0.6260240669,0.9897426501,0.8209932755,0.21056079,-0.5131505099,-0.9607938803,-0.8915433337,-0.3426547133,0.3905774386,0.9136842907,0.9452415381,0.4682718151,-0.2606217157,-0.8493043415,-0.9810728914,-0.5850376947,0.1257397499,0.7688709353,0.9983601132,0.6907452564,0.0115189347,-0.6739044157,-0.9967764423,-0.7833964275
7.52,0.0,0.6831007735,0.9977699547,0.7742901725,0.1331956367,-0.5797381977,-0.9799892252,-0.8516813567,-0.2640176647,0.4660444148,0.9447446272,0.913895179,0.3901347737,-0.3440455014,-0.892664236,-0.9598229596,-0.5092994978,0.2159155355,0.8246761486,0.9886462441,0.6193882654,-0.0839378533,-0.7419919446,-0.9998513879,-0.7184392431,-0.0495356409,0.6460850956,0.9932387101,0.8046872959,0.1821263867,-0.5386647065,-0.9689260517,-0.8765954429,-0.3114715547,0.4216450592,0.9273466758,0.9328822471,0.4352661532,-0.2971114988,-0.8692415463,-0.9725446514,-0.5513041043,0.1672832718,0.7956461239,0.9948758529,0.6575175573,-0.0344739784,-0.7078719137,-0.9994778991,-0.7520137383
7.53,0.0,0.683830756,0.9979014524,0.7723881989,0.1292302227,-0.5838049481,-0.9811658816,-0.8479921007,-0.2562931557,0.4739882846,0.9479754082,0.9093745262,0.3790578564,-0.3562224749,-0.8988866619,-0.9555060452,-0.4954654668,0.2324825418,0.8347228986,0.9856129967,0.6035637422,-0.1048436985,-0.7565601936,-0.9991904641,-0.7015397919,-0.0245534538,0.6657093954,0.996010743,0.7877504826,0.1535388258,-0.5636941412,-0.9761271597,-0.8607499949,-0.2799492343,0.452225305,0.9398731771,0.9193140713,0.40166468,-0.3331723045,-0.8878568023,-0.9624605474,-0.5166439016,0.2085317494,0.8209503895,0.9894658236,0.6229586098,-0.0803939575,-0.7402760106,-0.999877001,-0.7188258254
7.54,0.0,0.6845600546,0.9980289585,0.7704792737,0.125262741,-0.5878571034,-0.982307216,-0.8442612932,-0.248552244,0.4818937616,0.9511113924,0.9047438403,0.3679263553,-0.3683392476,-0.904932909,-0.9509741459,-0.4815045993,0.2489823621,0.8444992057,0.9822239537,0.5874978016,-0.1257033093,-0.7707622822,-0.9980009919,-0.6842362732,0.0004440784,0.6848837009,0.9980567283,0.7701961133,0.1248221479,-0.5882162892,-0.9823902847,-0.8440232142,-0.2481220769,0.4822828287,0.9512484514,0.9045545931,0.3675133905,-0.3687520672,-0.9051217992,-0.9508367118,-0.4811153422,0.2494124311,0.8447369517,0.9821404976,0.5871383839,-0.1261438529,-0.7710451388,-0.9979728285,-0.6839123569
7.55,0.0,0.6852886687,0.9981524725,0.7685634143,0.121293255,-0.5918945623,-0.9834131875,-0.8404891171,-0.2407954251,0.4897602054,0.9541522663,0.9000036814,0.3567418736,-0.3803937718,-0.910801792,-0.9462282814,-0.4674204694,0.2654102283,0.8540019025,0.9784803385,0.5711968697,-0.146507487,-0.784591337,-0.9962836005,-0.6665386534,0.0254413331,0.7035950512,0.9993751743,0.7520379496,0.0960005019,-0.6122090823,-0.9877094082,-0.8264322275,-0.2160247391,0.5117828872,0.9614585652,0.8886229388,0.3328590326,-0.4037994161,-0.9210102804,-0.9376917403,-0.4447781411,0.2898532139,0.8669618359,0.9729140543,0.5501294035,-0.171626875,-0.8001113417,-0.9937697681,-0.6473571435
7.56,0.0,0.6860165974,0.9982719939,0.7666406378,0.1173218284,-0.5959172238,-0.9844837563,-0.8366757572,-0.2330231954,0.4975869789,0.9570977257,0.8951546232,0.3455060216,-0.3923840105,-0.9164921609,-0.9412695196,-0.4532166823,0.2817613928,0.8632279101,0.9743835025,0.5546674666,-0.1672470573,-0.7980406648,-0.9940391982,-0.6484571256,0.0504226878,0.7218307981,0.9999651202,0.7332902268,0.0670981251,-0.6356509286,-0.9920794189,-0.8079950463,-0.1836921717,0.5406913817,0.9704910126,0.8715397535,0.2977490427,-0.4382637487,-0.9354980825,-0.9230466621,-0.4076933727,0.3297827708,0.8875839547,0.9618043532,0.512006599,-0.2167467987,-0.8274104241,-0.9872775017,-0.6092479364
7.57,0.0,0.6867438402,0.9983875222,0.7647109615,0.1133485246,-0.5999249875,-0.9855188837,-0.8328214003,-0.2252360523,0.5053734482,0.9599474762,0.8901972524,0.3342204173,-0.4043079371,-0.9220029002,-0.936098976,-0.4388968742,0.2980311302,0.8721742394,0.9699349247,0.5379162039,-0.1879128743,-0.8111037565,-0.9912689724,-0.6300021046,0.0753725299,0.7395786148,0.9998261357,0.713967642,0.0381393228,-0.6585207319,-0.9954961177,-0.7887305489,-0.1511595817,0.5689748971,0.9783347298,0.8533271747,0.2622314809,-0.4720953047,-0.9485631723,-0.9069249061,-0.3699233677,0.3691306764,0.9065651835,0.9488328994,0.4728471561,-0.261408167,-0.8528820932,-0.9785109847,-0.5696762178
7.58,0.0,0.6874703962,0.9984990569,0.7627744029,0.1093734073,-0.603917753,-0.9865185326,-0.8289262354,-0.2174344941,0.5131189825,0.9627012327,0.8851321688,0.3228866859,-0.4161635367,-0.9273329299,-0.9307178142,-0.4244647109,0.3142147387,0.8808379919,0.9651362109,0.520949782,-0.2084958248,-0.8237742899,-0.9879743884,-0.6111842197,0.1002752667,0.7568265045,0.9989583223,0.6940853431,0.0091484475,-0.680797911,-0.9979562213,-0.7686584603,-0.1184623938,0.596600741,0.9849801093,0.8340088032,0.2263549651,-0.505245237,-0.9601856804,-0.8893522637,-0.3315316087,0.4078275312,0.9238704317,0.9340248013,0.4327303593,-0.3055164932,-0.8764700926,-0.9674904111,-0.5287369802
7.59,0.0,0.6881962648,0.9986065977,0.7608309793,0.10539654,-0.6078954207,-0.9874826669,-0.8249904532,-0.2096190202,0.5208229544,0.9653587199,0.8799599852,0.3115064593,-0.4279488056,-0.9324812053,-0.9251272448,-0.409923887,0.3303075414,0.8892163606,0.9599890934,0.5037749871,-0.228986832,-0.8360461325,-0.984157189,-0.5920143096,0.1251153347,0.7735628083,0.9973623125,0.6736589168,-0.0198501211,-0.7024624179,-0.9994573658,-0.7477993325,-0.0856362121,0.6235369807,0.9904190113,0.8136096731,0.1901686047,-0.537665683,-0.9703479313,-0.8703568474,-0.2925826231,0.445805084,0.9394677065,0.917408723,0.3917374313,-0.3489784604,-0.898122326,-0.9542411677,-0.4865284991
7.6,0.0,0.6889214451,0.998710144,0.7588807082,0.1014179863,-0.6118578909,-0.9884112519,-0.8210142467,-0.2017901308,0.5284847399,0.967919672,0.8746813276,0.3000813764,-0.4396617522,-0.9374467174,-0.9193285257,-0.3952781248,0.3463048874,0.897306631,0.9544954302,0.4863986889,-0.2493768597,-0.8479133452,-0.9798193935,-0.5725034156,0.1498772097,0.7897762131,0.9950392697,0.6527043765,-0.0488319968,-0.723494756,-0.9999981087,-0.7261745236,-0.052716781,0.6497524812,0.9946447739,0.7921562188,0.1537219331,-0.5693098332,-0.9790344699,-0.8499690459,-0.253141875,0.4829963522,0.9533281733,0.8990168279,0.349951369,-0.3917021194,-0.9177909723,-0.9387937746,-0.4431520967
7.61,0.0,0.6896459365,0.9988096955,0.7569236072,0.09743781,-0.6158050648,-0.9893042543,-0.8169978107,-0.1939483268,0.5361037185,0.970383833,0.8692968347,0.2886130822,-0.451300397,-0.9422284929,-0.9133229615,-0.3805311736,0.3622021537,0.9051061819,0.9486572046,0.4688278377,-0.2696569163,-0.8593701844,-0.9749632963,-0.5526627755,0.1745454163,0.8054557593,0.9919908874,0.6312381493,-0.0777728078,-0.7438759978,-0.9995779303,-0.7038061755,-0.0197399465,0.6752169402,0.997652221,0.7696762408,0.1170648403,-0.6001319989,-0.9862320859,-0.8282214752,-0.213275655,0.5193357401,0.9654262078,0.878884717,0.3074567746,-0.4335970829,-0.9354325915,-0.921183816,-0.3987118991
7.62,0.0,0.6903697383,0.9989052517,0.7549596939,0.0934560746,-0.6197368436,-0.9901616418,-0.8129413419,-0.1860941102,0.543679273,0.9727509564,0.8638071578,0.2771032283,-0.4628627731,-0.9468255947,-0.9071119035,-0.3656868084,0.3779947462,0.9126124863,0.9424765241,0.4510694616,-0.2898180585,-0.8704111051,-0.9695914662,-0.5325038169,0.1991045376,0.820590848,0.9882193876,0.6092770638,-0.1066482164,-0.7635878013,-0.9981972345,-0.6807171913,0.0132583828,0.6999009236,0.9994376689,0.7461988702,0.080247504,-0.6300876783,-0.991929833,-0.8051489268,-0.1730509689,0.5547591544,0.9757394443,0.8570513598,0.2643396854,-0.4745747168,-0.9510082205,-0.9014518573,-0.3533145857
7.63,0.0,0.6910928497,0.9989968123,0.7529889859,0.089472844,-0.623653129,-0.9909833835,-0.8088450391,-0.1782279837,0.5512107897,0.9750208055,0.8582129614,0.265553472,-0.4743469265,-0.9512371216,-0.9006967491,-0.3507488295,0.3936781008,0.9198231122,0.9359556197,0.4331306637,-0.3098513957,-0.8810307639,-0.9637067449,-0.5120381508,0.2235392252,0.8351712486,0.9837275197,0.5868383363,-0.1354339402,-0.7826124273,-0.995857348,-0.6569312122,0.0462422751,0.7237758994,0.9999989306,0.7217545303,0.0433203213,-0.6591336206,-0.996119046,-0.7807883118,-0.1325354248,0.5892041174,0.9842488166,0.8335590188,0.2206873986,-0.5145483276,-0.964483459,-0.8796433523,-0.3070691337
7.64,0.0,0.6918152701,0.999084377,0.7510115011,0.0854881818,-0.6275538231,-0.99176945,-0.8047091031,-0.1703504506,0.5586976587,0.9771931533,0.8525149222,0.2539654764,-0.4857509164,-0.9554622092,-0.8940789418,-0.3357210607,0.4092476851,0.9267357235,0.9290968455,0.4150186194,-0.3297480935,-0.891224021,-0.9573122452,-0.4912775649,0.247834208,0.8491871052,0.978518558,0.5639395575,-0.1641057719,-0.800932755,-0.9925605192,-0.6324725929,0.079175814,0.7468142709,0.9993353187,0.6963748975,0.00633384,-0.6872278884,-0.998793354,-0.7551786022,-0.0917971199,0.6226098771,0.9909385931,0.8084531679,0.1765882952,-0.5534333461,-0.9758285458,-0.8558085381,-0.2600865563
7.65,0.0,0.6925369986,0.9991679453,0.7490272571,0.0815021518,-0.6314388284,-0.9925198129,-0.8005337365,-0.1624620152,0.5661392735,0.9792677827,0.8467137298,0.2423409103,-0.4970728155,-0.9595000292,-0.8872599705,-0.3206073492,0.4246989998,0.9333480805,0.9219026775,0.3967405731,-0.3494993776,-0.900985943,-0.9504113496,-0.4702340168,0.2719743025,0.8626289437,0.9725962996,0.5405986791,-0.1926396004,-0.8185322973,-0.9883099161,-0.607366377,0.1120231384,0.7689894083,0.997447646,0.6700928603,-0.0306613115,-0.7143299186,-0.9999486899,-0.7283607678,-0.0509045257,0.6549175144,0.9957964066,0.7817824042,0.1321316609,-0.5911475061,-0.985018424,-0.8300023196,-0.2124796359
7.66,0.0,0.6932580345,0.9992475169,0.7470362719,0.0775148177,-0.6353080477,-0.9932344452,-0.796319144,-0.1545631823,0.5735350313,0.9812444861,0.840810086,0.2306814474,-0.5083107105,-0.9633497903,-0.8802413695,-0.305411564,0.4400275793,0.9396580409,0.9143757126,0.3783038359,-0.3690965382,-0.9103118055,-0.9430077086,-0.4489196268,0.2959444219,0.8754876779,0.9659650615,0.516833999,-0.2210114304,-0.8353952158,-0.9831096232,-0.581638271,0.1447484806,0.7902756795,0.9943382247,0.6429424766,-0.0676144923,-0.7404005805,-0.9995832965,-0.7003777116,-0.0099263729,0.686070047,0.9988132761,0.7535983539,0.0874075051,-0.6276110186,-0.9920327971,-0.8022841428,-0.164362654
7.67,0.0,0.6939783772,0.9993230915,0.7450385634,0.0735262434,-0.6391613844,-0.9939133212,-0.7920655319,-0.1466544573,0.580884333,0.9831230658,0.8348047053,0.2189887669,-0.5194627022,-0.9670107379,-0.8730247178,-0.290137595,0.455228994,0.9456635603,0.906518668,0.3597157823,-0.3885309332,-0.9191970948,-0.9351052385,-0.4273466715,0.3197295856,0.8877546157,0.9586296777,0.4926641475,-0.2491974028,-0.8515063349,-0.9769646377,-0.5553146181,0.177316206,0.8106484801,0.9900108633,0.6149589294,-0.1044751195,-0.7654022326,-0.9976977297,-0.6712742005,0.0310684638,0.71601253,0.9999836245,0.7239555726,0.042506379,-0.6627467403,-0.9968561731,-0.7727178583,-0.1158511164
7.68,0.0,0.694698026,0.9993946689,0.7430341496,0.0695364927,-0.6429987421,-0.9945564163,-0.7877731088,-0.1387363466,0.5881865835,0.9849033341,0.8286983142,0.2072645523,-0.530526906,-0.9704821544,-0.8656116393,-0.2747893525,0.4702988506,0.951362693,0.89833438,0.340983847,-0.4077939924,-0.9276375106,-0.9267081195,-0.4055275764,0.3433149288,0.8994214652,0.9505954953,0.4681080725,-0.2771738148,-0.8668511558,-0.9698808643,-0.5284223717,0.2096908516,0.8300842613,0.9844708625,0.5861784815,-0.1411927366,-0.7892987768,-0.9942948569,-0.6410967939,0.0720110817,0.7446921525,0.999305288,0.6929114393,-0.002480808,-0.6964803371,-0.9994778991,-0.7413715737,-0.0670614758
7.69,0.0,0.69541698,0.9994622487,0.7410230484,0.0655456294,-0.6468200248,-0.9951637076,-0.783442085,-0.1308093567,0.5954411912,0.9865851128,0.8224916516,0.1955104921,-0.541501452,-0.9737633596,-0.8580038018,-0.2593707653,0.4852327942,0.9567535925,0.8898258031,0.3221155229,-0.426877221,-0.935628968,-0.9178207936,-0.3834749086,0.3666857113,0.9104803401,0.9418683709,0.4431850248,-0.30491714,-0.8814158692,-0.9618651101,-0.5009890669,0.2418371646,0.8485605575,0.9777250079,0.5566384283,-0.1777170829,-0.8120557108,-0.9893798534,-0.6098937691,0.1128326659,0.7720583312,0.9967795207,0.660526046,-0.0474629722,-0.7287404415,-0.9998921849,-0.7083174968,-0.0181108529
7.7,0.0,0.6961352386,0.9995258306,0.7390052781,0.0615537174,-0.6506251371,-0.9957351731,-0.7790726726,-0.1228739951,0.6026475684,0.9881682339,0.8161854685,0.1837282786,-0.5523844855,-0.9768537103,-0.8502029171,-0.2438857807,0.5000265088,0.9618345123,0.8809960087,0.3031183567,-0.4457722037,-0.9431675993,-0.9084479618,-0.3612013698,0.3898273272,0.9209237649,0.9324546662,0.4179145427,-0.3324040478,-0.8951873678,-0.9529250775,-0.4730427931,0.2737201408,0.8660560122,0.9697815625,0.5263770496,-0.2139981622,-0.8336401774,-0.9829601938,-0.5777150444,0.153464605,0.7980627991,0.992410992,0.6268620805,-0.0923490401,-0.7594588029,-0.9980981154,-0.6736317698,0.0308832455
7.71,0.0,0.6968528011,0.9995854144,0.7369808567,0.0575608206,-0.6544139837,-0.9962707922,-0.7746650859,-0.1149307696,0.6098051316,0.9896525389,0.809780528,0.1719196086,-0.5631741674,-0.9797526008,-0.8422107403,-0.2283383626,0.5146757193,0.966603806,0.8718481843,0.2839999473,-0.4644706081,-0.9502497558,-0.8985945823,-0.3387197891,0.4127253138,0.9307446803,0.9223612433,0.392316437,-0.3596114235,-0.9081532582,-0.9430693572,-0.4446121648,0.3053050628,0.8825504026,0.9606502559,0.49543356,-0.2499863114,-0.8540210125,-0.9750456413,-0.5446120989,0.1938386062,0.8226596912,0.9862077782,0.5919847058,-0.1370481328,-0.7885704329,-0.994099653,-0.6373942931,0.0798032081
7.72,0.0,0.6975696667,0.9996409999,0.7349498024,0.0535670027,-0.6581864701,-0.9967705456,-0.7702195407,-0.1069801886,0.6169133008,0.9910378796,0.803277605,0.1600861824,-0.5738686741,-0.9824594629,-0.8340290696,-0.2127324912,0.5291761921,0.9710599286,0.8623856322,0.2647679417,-0.4829641885,-0.9568720101,-0.8882658672,-0.3160431151,0.4353653604,0.9399364478,0.9115954599,0.3664107753,-0.3865163871,-0.920301872,-0.9323074199,-0.4157262925,0.3365575378,0.898024663,0.9503422729,0.4638480578,-0.2856322685,-0.8731687896,-0.9656482323,-0.5106378902,0.2338868104,0.845805625,0.9781813471,0.5559614336,-0.1814697498,-0.816013742,-0.9879056287,-0.599688542,0.1285316015
7.73,0.0,0.6982858348,0.9996925868,0.7329121337,0.0495723278,-0.6619425018,-0.9972344155,-0.7657362549,-0.0990227609,0.6239715004,0.9923241172,0.7966774864,0.1482297041,-0.5844661985,-0.9849737662,-0.8256597459,-0.1970721614,0.5435237366,0.9752014362,0.8526117682,0.2454300325,-0.5012447895,-0.9630311569,-0.8774672801,-0.293184409,0.4577333178,0.948492854,0.9001651638,0.3402178664,-0.4130963132,-0.9316222762,-0.9206496069,-0.3864147528,0.3674435349,0.9124609069,0.9388702395,0.4316614734,-0.3208872396,-0.8910558627,-0.9547822585,-0.4758467699,0.2735419059,0.8674597769,0.9683465373,0.5188619937,-0.2255239526,-0.8417306706,-0.9795297225,-0.5606013737,0.1769514523
7.74,0.0,0.6990013046,0.999740175,0.7308678687,0.0455768597,-0.665681985,-0.997662385,-0.7612154482,-0.0910589957,0.6309791587,0.9935111233,0.7899809708,0.136351881,-0.5949649494,-0.9872950177,-0.8171046523,-0.1813613822,0.5577142066,0.9790269871,0.8425301206,0.2259939545,-0.5193043496,-0.9687242155,-0.8662045333,-0.2701568368,0.4798152068,0.9564081152,0.8880786872,0.3137582441,-0.4393288497,-0.9421042832,-0.9081071204,-0.3567075581,0.3979294223,0.9258424476,0.9262482074,0.3989155162,-0.3557029661,-0.9076564059,-0.9424642449,-0.4402943961,0.3127372419,0.8875839547,0.9567215307,0.4807581991,-0.2691215464,-0.865666811,-0.9689904335,-0.5202228278,0.2249465276
