"Skaarup Moellebaek flow (m3/s), x","Skaarup Moellebaek flow (m3/s), y","Skaarup Moellebaek vandstand (m), x","Skaarup Moellebaek vandstand (m), y"
2017-12-21 06:16:35,1.1276962878,2017-12-05 09:46:35,0.1939924
2017-12-21 06:26:35,1.1269812215,2017-12-05 09:56:35,0.1957575
2017-12-21 06:36:35,1.1287563205,2017-12-05 10:06:35,0.1963244
2017-12-21 06:46:35,1.1278787153,2017-12-05 10:16:35,0.1963244
2017-12-21 06:56:35,1.1262789315,2017-12-05 10:26:35,0.1948589
2017-12-21 07:06:35,1.1273743145,2017-12-05 10:36:35,0.1949085
2017-12-21 07:16:35,1.1304765364,2017-12-05 10:46:35,0.1949085
2017-12-21 07:26:35,1.1350794993,2017-12-05 10:56:35,0.1935392
2017-12-21 07:36:35,1.1434533811,2017-12-05 11:06:35,0.1910662
2017-12-21 07:46:35,1.1495146837,2017-12-05 11:16:35,0.1910662
2017-12-21 07:56:35,1.1463363118,2017-12-05 11:26:35,0.1923372
2017-12-21 08:06:35,1.1418488999,2017-12-05 11:36:35,0.1943542
2017-12-21 08:16:35,1.1183917254,2017-12-05 11:46:35,0.1943542
2017-12-21 08:26:35,1.1278457018,2017-12-05 11:56:35,0.194539
2017-12-21 08:36:35,1.1380796513,2017-12-05 12:06:35,0.1948832
2017-12-21 08:46:35,1.1471306117,2017-12-05 12:16:35,0.1948832
2017-12-21 08:56:35,1.1489111059,2017-12-05 12:26:35,0.1935995
2017-12-21 09:06:35,1.149666727,2017-12-05 12:36:35,0.1903806
2017-12-21 09:16:35,1.1546858895,2017-12-05 12:46:35,0.1903806
2017-12-21 09:26:35,1.1554419352,2017-12-05 12:56:35,0.1907288
2017-12-21 09:36:35,1.1552168812,2017-12-05 13:06:35,0.1930102
2017-12-21 09:46:35,1.1529543266,2017-12-05 13:16:35,0.1930102
2017-12-21 09:56:35,1.1552915072,2017-12-05 13:26:35,0.1938388
2017-12-21 10:06:35,1.1575973913,2017-12-05 13:36:35,0.1976285
2017-12-21 10:16:35,1.14854809,2017-12-05 13:46:35,0.1976285
2017-12-21 10:26:35,1.142157258,2017-12-05 13:56:35,0.1969128
2017-12-21 10:36:35,1.1373153488,2017-12-05 14:06:35,0.1956709
2017-12-21 10:46:35,1.13456369,2017-12-05 14:16:35,0.1956709
2017-12-21 10:56:35,1.1326259898,2017-12-05 14:26:35,0.1963419
2017-12-21 11:06:35,1.1315120541,2017-12-05 14:36:35,0.1948754
2017-12-21 11:16:35,1.1296738243,2017-12-05 14:46:35,0.1948754
2017-12-21 11:26:35,1.1311435299,2017-12-05 14:56:35,0.1969235
2017-12-21 11:36:35,1.1332552688,2017-12-05 15:06:35,0.1978181
2017-12-21 11:46:35,1.136323938,2017-12-05 15:16:35,0.1978181
2017-12-21 11:56:35,1.1336084613,2017-12-05 15:26:35,0.1949163
2017-12-21 12:06:35,1.1319970335,2017-12-05 15:36:35,0.1938524
2017-12-21 12:16:35,1.0950586909,2017-12-05 15:46:35,0.1938524
2017-12-21 12:26:35,1.0888424664,2017-12-05 15:56:35,0.1909923
2017-12-21 12:36:35,1.0829632369,2017-12-05 16:06:35,0.192453
2017-12-21 12:46:35,1.0758464885,2017-12-05 16:16:35,0.192453
2017-12-21 12:56:35,1.0724504577,2017-12-05 16:26:35,0.1921087
2017-12-21 13:06:35,1.0722975903,2017-12-05 16:36:35,0.1950223
2017-12-21 13:16:35,1.0673117768,2017-12-05 16:46:35,0.1950223
2017-12-21 13:26:35,1.0635682169,2017-12-05 16:56:35,0.1957059
2017-12-21 13:36:35,1.0612743743,2017-12-05 17:06:35,0.1948278
2017-12-21 13:46:35,1.0619005888,2017-12-05 17:16:35,0.1948278
2017-12-21 13:56:35,1.0572682203,2017-12-05 17:26:35,0.1954122
2017-12-21 14:06:35,1.0535366339,2017-12-05 17:36:35,0.1958226
2017-12-21 14:16:35,1.0581043597,2017-12-05 17:46:35,0.1958226
2017-12-21 14:26:35,1.0624891887,2017-12-05 17:56:35,0.1949367
2017-12-21 14:36:35,1.0677791402,2017-12-05 18:06:35,0.1939243
2017-12-21 14:46:35,1.0746747861,2017-12-05 18:16:35,0.1939243
2017-12-21 14:56:35,1.0817440194,2017-12-05 18:26:35,0.1949279
2017-12-21 15:06:35,1.0892022165,2017-12-05 18:36:35,0.1954531
2017-12-21 15:16:35,1.099682199,2017-12-05 18:46:35,0.1954531
2017-12-21 15:56:35,1.1157090916,2017-12-05 18:56:35,0.1943347
2017-12-21 16:06:35,1.1321948433,2017-12-05 19:06:35,0.1908124
2017-12-21 16:16:35,1.1461508818,2017-12-05 19:16:35,0.1908124
2017-12-21 16:26:35,1.1551649044,2017-12-05 19:26:35,0.1901151
2017-12-21 16:36:35,1.1645671427,2017-12-05 19:36:35,0.192205
2017-12-21 16:46:35,1.1764222134,2017-12-05 19:46:35,0.192205
2017-12-21 16:56:35,1.1897918577,2017-12-05 19:56:35,0.1922663
2017-12-21 17:06:35,1.2036064798,2017-12-05 20:06:35,0.1921321
2017-12-21 17:16:35,1.2169340457,2017-12-05 20:16:35,0.1921321
2017-12-21 17:36:35,1.2261021795,2017-12-05 20:26:35,0.1942511
2017-12-21 17:46:35,1.2346879936,2017-12-05 20:36:35,0.1950262
2017-12-21 18:06:35,1.2431831584,2017-12-05 20:46:35,0.1950262
2017-12-21 18:16:35,1.2447440614,2017-12-05 20:56:35,0.1953364
2017-12-21 18:36:35,1.2459379232,2017-12-05 21:06:35,0.1938961
2017-12-21 18:46:35,1.2477329114,2017-12-05 21:16:35,0.1938961
2017-12-21 18:56:35,1.2459152065,2017-12-05 21:26:35,0.1933302
2017-12-21 19:06:35,1.2431983458,2017-12-05 21:36:35,0.1934371
2017-12-21 19:16:35,1.2431714201,2017-12-05 21:46:35,0.1934371
2017-12-21 19:26:35,1.2396908493,2017-12-05 21:56:35,0.1929966
2017-12-21 19:36:35,1.2346928485,2017-12-05 22:06:35,0.1947004
2017-12-21 19:46:35,1.2337238668,2017-12-05 22:16:35,0.1947004
2017-12-21 19:56:35,1.2362454339,2017-12-05 22:26:35,0.1943386
2017-12-21 20:06:35,1.238682507,2017-12-05 22:36:35,0.1933856
2017-12-21 20:16:35,1.2415362093,2017-12-05 22:46:35,0.1933856
2017-12-21 20:26:35,1.2416347363,2017-12-05 22:56:35,0.192381
2017-12-21 20:36:35,1.2411261502,2017-12-05 23:06:35,0.1924014
2017-12-21 20:46:35,1.2420899047,2017-12-05 23:16:35,0.1924014
2017-12-21 20:56:35,1.2410730098,2017-12-05 23:26:35,0.1922935
2017-12-21 21:06:35,1.2389526067,2017-12-05 23:36:35,0.1921719
2017-12-21 21:16:35,1.2298980112,2017-12-05 23:46:35,0.1921719
2017-12-21 21:26:35,1.2262945797,2017-12-05 23:56:35,0.190684
2017-12-21 21:36:35,1.2227992574,2017-12-06 00:06:35,0.1915554
2017-12-21 21:46:35,1.2229351499,2017-12-06 00:16:35,0.1915554
2017-12-21 21:56:35,1.2186112391,2017-12-06 00:26:35,0.1925133
2017-12-21 22:06:35,1.2143779057,2017-12-06 00:36:35,0.1928653
2017-12-21 22:16:35,1.2121272664,2017-12-06 00:46:35,0.1928653
2017-12-21 22:26:35,1.2035063806,2017-12-06 00:56:35,0.1938757
2017-12-21 22:36:35,1.2266638691,2017-12-06 01:06:35,0.1945885
2017-12-21 22:46:35,1.2433036389,2017-12-06 01:16:35,0.1945885
2017-12-21 22:56:35,1.2280672245,2017-12-06 01:26:35,0.1947568
2017-12-21 23:06:35,1.2163501731,2017-12-06 01:36:35,0.1958849
2017-12-21 23:16:35,1.206342789,2017-12-06 01:46:35,0.1958849
2017-12-21 23:26:35,1.1965418309,2017-12-06 01:56:35,0.1953432
2017-12-21 23:36:35,1.190738856,2017-12-06 02:06:35,0.1968476
2017-12-21 23:46:35,1.1832375366,2017-12-06 02:16:35,0.1968476
2017-12-21 23:56:35,1.1760954197,2017-12-06 02:26:35,0.1971403
2017-12-22 00:06:35,1.1671365206,2017-12-06 02:36:35,0.1964965
2017-12-22 00:16:35,1.1599490115,2017-12-06 02:46:35,0.1964965
2017-12-22 00:26:35,1.1530954239,2017-12-06 02:56:35,0.1976548
2017-12-22 00:36:35,1.1447252161,2017-12-06 03:06:35,0.1962184
2017-12-22 00:46:35,1.1400864329,2017-12-06 03:16:35,0.1962184
2017-12-22 00:56:35,1.1362811943,2017-12-06 03:26:35,0.1973523
2017-12-22 01:06:35,1.1320247102,2017-12-06 03:36:35,0.1983044
2017-12-22 01:16:35,1.1304617114,2017-12-06 03:46:35,0.1983044
2017-12-22 01:26:35,1.1293934804,2017-12-06 03:56:35,0.1987488
2017-12-22 01:36:35,1.1303477551,2017-12-06 04:06:35,0.1986
2017-12-22 01:46:35,1.1339890019,2017-12-06 04:16:35,0.1986
2017-12-22 01:56:35,1.1365628827,2017-12-06 04:26:35,0.2018218
2017-12-22 02:06:35,1.1403158685,2017-12-06 04:36:35,0.2021826
2017-12-22 02:16:35,1.1412129182,2017-12-06 04:46:35,0.2021826
2017-12-22 02:26:35,1.1458821665,2017-12-06 04:56:35,0.2027924
2017-12-22 02:56:35,1.1493194885,2017-12-06 05:06:35,0.206552
2017-12-22 03:06:35,1.1481598875,2017-12-06 05:16:35,0.206552
2017-12-22 03:16:35,1.1484238258,2017-12-06 05:26:35,0.2067689
2017-12-22 03:26:35,1.1509043688,2017-12-06 05:36:35,0.2114611
2017-12-22 03:36:35,1.1563538637,2017-12-06 05:46:35,0.2114611
2017-12-22 03:46:35,1.1630897428,2017-12-06 05:56:35,0.2181547
2017-12-22 03:56:35,1.1713834566,2017-12-06 06:06:35,0.2274175
2017-12-22 04:06:35,1.1808870698,2017-12-06 06:16:35,0.2274175
2017-12-22 04:16:35,1.1937173538,2017-12-06 06:26:35,0.2383268
2017-12-22 04:26:35,1.2064825933,2017-12-06 06:36:35,0.2514913
2017-12-22 04:36:35,1.218291213,2017-12-06 06:46:35,0.2514913
2017-12-22 04:46:35,1.2296022631,2017-12-06 06:56:35,0.2682617
2017-12-22 04:56:35,1.240832813,2017-12-06 07:06:35,0.2867039
2017-12-22 05:06:35,1.2519558351,2017-12-06 07:16:35,0.2867039
2017-12-22 05:16:35,1.2626571936,2017-12-06 07:26:35,0.3056381
2017-12-22 05:26:35,1.2729292533,2017-12-06 07:36:35,0.3285526
2017-12-22 05:36:35,1.2860470412,2017-12-06 07:46:35,0.3285526
2017-12-22 05:46:35,1.2947693163,2017-12-06 07:56:35,0.3478535
2017-12-22 05:56:35,1.3023270522,2017-12-06 08:06:35,0.3596886
2017-12-22 06:06:35,1.3085503296,2017-12-06 08:16:35,0.3596886
2017-12-22 06:16:35,1.3173362762,2017-12-06 08:26:35,0.3610636
2017-12-22 06:26:35,1.3255413297,2017-12-06 08:36:35,0.361794
2017-12-22 06:36:35,1.3344339959,2017-12-06 08:46:35,0.361794
2017-12-22 06:46:35,1.3409231193,2017-12-06 08:56:35,0.364337
2017-12-22 06:56:35,1.3471354349,2017-12-06 09:06:35,0.3727314
2017-12-22 07:06:35,1.3525144737,2017-12-06 09:16:35,0.3727314
2017-12-22 07:16:35,1.3630483279,2017-12-06 09:26:35,0.3784662
2017-12-22 07:36:35,1.3334089949,2017-12-06 09:36:35,0.3789933
2017-12-22 07:46:35,1.3009164992,2017-12-06 09:46:35,0.3789933
2017-12-22 07:56:35,1.2990390095,2017-12-06 09:56:35,0.3817901
2017-12-22 08:06:35,1.2937086729,2017-12-06 10:06:35,0.3826595
2017-12-22 08:16:35,1.2875380307,2017-12-06 10:16:35,0.3826595
2017-12-22 08:26:35,1.2865455355,2017-12-06 10:26:35,0.3848884
2017-12-22 08:36:35,1.2811127636,2017-12-06 10:36:35,0.3881142
2017-12-22 08:46:35,1.2713214972,2017-12-06 10:46:35,0.3881142
2017-12-22 08:56:35,1.260876049,2017-12-06 10:56:35,0.3828083
2017-12-22 09:06:35,1.2521994438,2017-12-06 11:06:35,0.38017
2017-12-22 09:16:35,1.2414363609,2017-12-06 11:16:35,0.38017
2017-12-22 09:26:35,1.2307384173,2017-12-06 11:26:35,0.377164
2017-12-22 09:36:35,1.2224444917,2017-12-06 11:36:35,0.370592
2017-12-22 09:46:35,1.2097380772,2017-12-06 11:46:35,0.370592
2017-12-22 09:56:35,1.1941606122,2017-12-06 11:56:35,0.3658434
2017-12-22 10:06:35,1.1786657696,2017-12-06 12:06:35,0.3638488
2017-12-22 10:16:35,1.1603558486,2017-12-06 12:16:35,0.3638488
2017-12-22 10:26:35,1.1472751331,2017-12-06 12:26:35,0.3612727
2017-12-22 10:36:35,1.1333159614,2017-12-06 12:36:35,0.3585896
2017-12-22 10:46:35,1.1191218679,2017-12-06 12:46:35,0.3585896
2017-12-22 10:56:35,1.1054355975,2017-12-06 12:56:35,0.3545431
2017-12-22 11:06:35,1.0911117403,2017-12-06 13:06:35,0.3514448
2017-12-22 11:16:35,1.0791100982,2017-12-06 13:16:35,0.3514448
2017-12-22 11:26:35,1.0544684048,2017-12-06 13:26:35,0.3458463
2017-12-22 11:36:35,1.0330194779,2017-12-06 13:36:35,0.3410782
2017-12-22 11:46:35,1.0144185729,2017-12-06 13:46:35,0.3410782
2017-12-22 11:56:35,1.0024625545,2017-12-06 13:56:35,0.3373283
2017-12-22 12:06:35,0.9942005035,2017-12-06 14:06:35,0.3294424
2017-12-22 12:16:35,0.9844044939,2017-12-06 14:16:35,0.3294424
2017-12-22 12:26:35,0.9829666096,2017-12-06 14:26:35,0.3240209
2017-12-22 12:36:35,0.9841206563,2017-12-06 14:36:35,0.3229443
2017-12-22 12:46:35,0.9827360158,2017-12-06 14:46:35,0.3229443
2017-12-22 12:56:35,0.9800312832,2017-12-06 14:56:35,0.3182375
2017-12-22 13:06:35,0.9792313168,2017-12-06 15:06:35,0.3140121
2017-12-22 13:16:35,0.9819297732,2017-12-06 15:16:35,0.3140121
2017-12-22 13:26:35,0.9849859917,2017-12-06 15:26:35,0.3106074
2017-12-22 13:36:35,0.9901403055,2017-12-06 15:36:35,0.3079127
2017-12-22 13:46:35,0.9957869383,2017-12-06 15:46:35,0.3079127
2017-12-22 13:56:35,1.0021723448,2017-12-06 15:56:35,0.3046209
2017-12-22 14:06:35,1.0106500986,2017-12-06 16:06:35,0.301612
2017-12-22 14:16:35,1.0189249906,2017-12-06 16:16:35,0.301612
2017-12-22 14:26:35,1.0271219458,2017-12-06 16:26:35,0.2971376
2017-12-22 14:36:35,1.0369683121,2017-12-06 16:36:35,0.2943612
2017-12-22 14:46:35,1.0568298785,2017-12-06 16:46:35,0.2943612
2017-12-22 14:56:35,1.0769972227,2017-12-06 16:56:35,0.2913718
2017-12-22 15:06:35,1.0970273752,2017-12-06 17:06:35,0.2862633
2017-12-22 15:16:35,1.1145984236,2017-12-06 17:16:35,0.2862633
2017-12-22 15:26:35,1.1352462396,2017-12-06 17:26:35,0.2824006
2017-12-22 15:36:35,1.1557441193,2017-12-06 17:36:35,0.2803915
2017-12-22 15:46:35,1.1725608036,2017-12-06 17:46:35,0.2803915
2017-12-22 15:56:35,1.1935175889,2017-12-06 17:56:35,0.277018
2017-12-22 16:06:35,1.214302273,2017-12-06 18:06:35,0.2755398
2017-12-22 16:16:35,1.2298515661,2017-12-06 18:16:35,0.2755398
2017-12-22 16:26:35,1.2430385495,2017-12-06 18:26:35,0.2738671
2017-12-22 16:36:35,1.2554388215,2017-12-06 18:36:35,0.2717034
2017-12-22 16:46:35,1.2666764591,2017-12-06 18:46:35,0.2717034
2017-12-22 16:56:35,1.2689339957,2017-12-06 18:56:35,0.2700472
2017-12-22 17:06:35,1.2698206036,2017-12-06 19:06:35,0.2685525
2017-12-22 17:16:35,1.2724311836,2017-12-06 19:16:35,0.2685525
2017-12-22 17:26:35,1.2722306553,2017-12-06 19:26:35,0.2654698
2017-12-22 17:36:35,1.2709386625,2017-12-06 19:36:35,0.2641209
2017-12-22 17:46:35,1.272895249,2017-12-06 19:46:35,0.2641209
2017-12-22 17:56:35,1.2717708578,2017-12-06 19:56:35,0.2621234
2017-12-22 18:06:35,1.265366304,2017-12-06 20:06:35,0.2579875
2017-12-22 18:16:35,1.2630514569,2017-12-06 20:16:35,0.2579875
2017-12-22 18:26:35,1.258705147,2017-12-06 20:26:35,0.2555631
2017-12-22 18:36:35,1.2524994577,2017-12-06 20:36:35,0.253268
2017-12-22 18:46:35,1.2488145818,2017-12-06 20:46:35,0.253268
2017-12-22 18:56:35,1.2437483984,2017-12-06 20:56:35,0.2525805
2017-12-22 19:06:35,1.2375324906,2017-12-06 21:06:35,0.252421
2017-12-22 19:16:35,1.2304692834,2017-12-06 21:16:35,0.252421
2017-12-22 19:26:35,1.2279862865,2017-12-06 21:26:35,0.2529481
2017-12-22 19:36:35,1.2155256263,2017-12-06 21:36:35,0.2509234
2017-12-22 19:46:35,1.1988354856,2017-12-06 21:46:35,0.2509234
2017-12-22 19:56:35,1.1931574808,2017-12-06 21:56:35,0.2478824
2017-12-22 20:06:35,1.1884128974,2017-12-06 22:06:35,0.2474341
2017-12-22 20:16:35,1.182785067,2017-12-06 22:16:35,0.2474341
2017-12-22 20:26:35,1.1797243095,2017-12-06 22:26:35,0.2458772
2017-12-22 20:36:35,1.1793001057,2017-12-06 22:36:35,0.2454259
2017-12-22 20:46:35,1.1786484543,2017-12-06 22:46:35,0.2454259
2017-12-22 20:56:35,1.1730035626,2017-12-06 22:56:35,0.2433565
2017-12-22 21:06:35,1.1702405814,2017-12-06 23:06:35,0.2400929
2017-12-22 21:16:35,1.1683141273,2017-12-06 23:16:35,0.2400929
2017-12-22 21:26:35,1.1666884409,2017-12-06 23:26:35,0.2393275
2017-12-22 21:36:35,1.165927116,2017-12-06 23:36:35,0.238638
2017-12-22 21:46:35,1.1645410872,2017-12-06 23:46:35,0.238638
2017-12-22 21:56:35,1.1630454064,2017-12-06 23:56:35,0.2388179
2017-12-22 22:26:35,1.1690050744,2017-12-07 00:06:35,0.2368273
2017-12-22 22:36:35,1.1746496787,2017-12-07 00:16:35,0.2368273
2017-12-22 22:46:35,1.1836069465,2017-12-07 00:26:35,0.2352898
2017-12-22 22:56:35,1.1875267286,2017-12-07 00:36:35,0.236272
2017-12-22 23:06:35,1.190098982,2017-12-07 00:46:35,0.236272
2017-12-22 23:16:35,1.1966334539,2017-12-07 00:56:35,0.2354882
2017-12-22 23:26:35,1.2066084298,2017-12-07 01:06:35,0.2336716
2017-12-22 23:36:35,1.2099344843,2017-12-07 01:16:35,0.2336716
2017-12-22 23:46:35,1.2157083198,2017-12-07 01:26:35,0.232631
2017-12-22 23:56:35,1.2160367506,2017-12-07 01:36:35,0.2327195
2017-12-23 00:06:35,1.2154728614,2017-12-07 01:46:35,0.2327195
2017-12-23 00:16:35,1.2180508838,2017-12-07 01:56:35,0.2306394
2017-12-23 00:26:35,1.2184146614,2017-12-07 02:06:35,0.2318054
2017-12-23 00:36:35,1.2197887323,2017-12-07 02:16:35,0.2318054
2017-12-23 00:46:35,1.2157814546,2017-12-07 02:26:35,0.2310887
2017-12-23 00:56:35,1.2103457084,2017-12-07 02:36:35,0.2279826
2017-12-23 01:06:35,1.2044434398,2017-12-07 02:46:35,0.2279826
2017-12-23 01:16:35,1.2008789013,2017-12-07 02:56:35,0.2295016
2017-12-23 01:26:35,1.1962963953,2017-12-07 03:06:35,0.228885
2017-12-23 01:36:35,1.1903165081,2017-12-07 03:16:35,0.228885
2017-12-23 01:46:35,1.1890084466,2017-12-07 03:26:35,0.2285359
2017-12-23 01:56:35,1.1862971881,2017-12-07 03:36:35,0.2281985
2017-12-23 02:06:35,1.1822442152,2017-12-07 03:46:35,0.2281985
2017-12-23 02:16:35,1.1794212906,2017-12-07 03:56:35,0.2284844
2017-12-23 02:26:35,1.1764741827,2017-12-07 04:06:35,0.2294033
2017-12-23 02:36:35,1.1693281962,2017-12-07 04:16:35,0.2294033
2017-12-23 02:46:35,1.1618403706,2017-12-07 04:26:35,0.2298701
2017-12-23 02:56:35,1.1568567805,2017-12-07 04:36:35,0.228603
2017-12-23 03:06:35,1.1514384708,2017-12-07 04:46:35,0.228603
2017-12-23 03:16:35,1.1471382746,2017-12-07 04:56:35,0.2302008
2017-12-23 03:26:35,1.1430057477,2017-12-07 05:06:35,0.2304906
2017-12-23 03:36:35,1.1385257822,2017-12-07 05:16:35,0.2304906
2017-12-23 03:46:35,1.1301461241,2017-12-07 05:26:35,0.2294909
2017-12-23 03:56:35,1.1224966182,2017-12-07 05:36:35,0.2292905
2017-12-23 04:06:35,1.1142839176,2017-12-07 05:46:35,0.2292905
2017-12-23 04:16:35,1.1138019725,2017-12-07 05:56:35,0.2285894
2017-12-23 04:26:35,1.1026029271,2017-12-07 06:06:35,0.2284134
2017-12-23 04:36:35,1.0907196014,2017-12-07 06:16:35,0.2284134
2017-12-23 04:46:35,1.0770949237,2017-12-07 06:26:35,0.2303875
2017-12-23 04:56:35,1.0640663311,2017-12-07 06:36:35,0.1746945
2017-12-23 05:06:35,1.050503754,2017-12-07 06:46:35,0.1746945
2017-12-23 05:16:35,1.0343993153,2017-12-07 06:56:35,0.1849717
2017-12-23 05:26:35,1.0189409646,2017-12-07 07:06:35,0.194397
2017-12-23 05:36:35,1.0032413017,2017-12-07 07:16:35,0.194397
2017-12-23 05:46:35,0.99105635,2017-12-07 07:26:35,0.2056145
2017-12-23 05:56:35,0.973224425,2017-12-07 07:36:35,0.2109982
2017-12-23 06:06:35,0.9558455928,2017-12-07 07:46:35,0.2109982
2017-12-23 06:16:35,0.9426681976,2017-12-07 07:56:35,0.2163001
2017-12-23 06:26:35,0.9266738671,2017-12-07 08:06:35,0.2189998
2017-12-23 06:36:35,0.9118214145,2017-12-07 08:16:35,0.2189998
2017-12-23 06:46:35,0.9045048937,2017-12-07 08:26:35,0.2219658
2017-12-23 06:56:35,0.8914632794,2017-12-07 08:36:35,0.223303
2017-12-23 07:06:35,0.8781715278,2017-12-07 08:46:35,0.223303
2017-12-23 07:16:35,0.8640431348,2017-12-07 08:56:35,0.2251915
2017-12-23 07:26:35,0.857617536,2017-12-07 09:06:35,0.2259306
2017-12-23 07:36:35,0.8514702977,2017-12-07 09:16:35,0.2259306
2017-12-23 07:46:35,0.8467969123,2017-12-07 09:26:35,0.2267397
2017-12-23 07:56:35,0.8402968225,2017-12-07 09:36:35,0.2280759
2017-12-23 08:06:35,0.8341273492,2017-12-07 09:46:35,0.2280759
2017-12-23 08:16:35,0.8375626279,2017-12-07 09:56:35,0.2281401
2017-12-23 08:26:35,0.8278598155,2017-12-07 10:06:35,0.2285661
2017-12-23 08:36:35,0.8189238238,2017-12-07 10:16:35,0.2285661
2017-12-23 08:46:35,0.8059786469,2017-12-07 10:26:35,0.2293936
2017-12-23 08:56:35,0.7871382131,2017-12-07 10:36:35,0.2293362
2017-12-23 09:06:35,0.7700073187,2017-12-07 10:46:35,0.2293362
2017-12-23 09:16:35,0.7562123615,2017-12-07 10:56:35,0.2302601
2017-12-23 09:26:35,0.7473066571,2017-12-07 11:06:35,0.2315389
2017-12-23 09:36:35,0.7403098423,2017-12-07 11:16:35,0.2315389
2017-12-23 09:46:35,0.7321751634,2017-12-07 11:26:35,0.2320329
2017-12-23 09:56:35,0.7260962459,2017-12-07 11:36:35,0.2339244
2017-12-23 10:06:35,0.7217106069,2017-12-07 11:46:35,0.2339244
2017-12-23 10:16:35,0.7155632312,2017-12-07 11:56:35,0.2356136
2017-12-23 10:26:35,0.7131070058,2017-12-07 12:06:35,0.2401211
2017-12-23 10:36:35,0.7118843341,2017-12-07 12:16:35,0.2401211
2017-12-23 10:46:35,0.7162454301,2017-12-07 12:26:35,0.241997
2017-12-23 10:56:35,0.715160955,2017-12-07 12:36:35,0.2440013
2017-12-23 11:06:35,0.7151553892,2017-12-07 12:46:35,0.2440013
2017-12-23 11:16:35,0.7157641279,2017-12-07 12:56:35,0.2457138
2017-12-23 11:26:35,0.7190816268,2017-12-07 13:06:35,0.2479719
2017-12-23 11:36:35,0.7230690093,2017-12-07 13:16:35,0.2479719
2017-12-23 11:46:35,0.7248922094,2017-12-07 13:26:35,0.2494792
2017-12-23 11:56:35,0.7268574007,2017-12-07 13:36:35,0.2523529
2017-12-23 12:06:35,0.7295085142,2017-12-07 13:46:35,0.2523529
2017-12-23 12:16:35,0.7360663538,2017-12-07 13:56:35,0.2544418
2017-12-23 12:26:35,0.7396671357,2017-12-07 14:06:35,0.2576705
2017-12-23 12:36:35,0.7440810852,2017-12-07 14:16:35,0.2576705
2017-12-23 12:46:35,0.728708001,2017-12-07 14:26:35,0.2615613
2017-12-23 12:56:35,0.72724983,2017-12-07 14:36:35,0.2668458
2017-12-23 13:06:35,0.7261313738,2017-12-07 14:46:35,0.2668458
2017-12-23 13:16:35,0.7283206217,2017-12-07 14:56:35,0.2731397
2017-12-23 13:26:35,0.729311563,2017-12-07 15:06:35,0.2825592
2017-12-23 13:36:35,0.7301978193,2017-12-07 15:16:35,0.2825592
2017-12-23 13:46:35,0.7286791246,2017-12-07 15:26:35,0.2924998
2017-12-23 13:56:35,0.7260408495,2017-12-07 15:36:35,0.297866
2017-12-23 14:06:35,0.724822739,2017-12-07 15:46:35,0.297866
2017-12-23 14:16:35,0.7229561917,2017-12-07 15:56:35,0.3084388
2017-12-23 14:26:35,0.7264549715,2017-12-07 16:06:35,0.3184904
2017-12-23 14:36:35,0.7317947491,2017-12-07 16:16:35,0.3184904
2017-12-23 14:46:35,0.7407037363,2017-12-07 16:26:35,0.3273594
2017-12-23 14:56:35,0.7546245695,2017-12-07 16:36:35,0.3318396
2017-12-23 15:06:35,0.7694300234,2017-12-07 16:46:35,0.3318396
2017-12-23 15:16:35,0.7747282691,2017-12-07 16:56:35,0.3364093
2017-12-23 15:26:35,0.779354653,2017-12-07 17:06:35,0.3363208
2017-12-23 15:36:35,0.7855610099,2017-12-07 17:16:35,0.3363208
2017-12-23 15:46:35,0.7937912603,2017-12-07 17:26:35,0.339001
2017-12-23 15:56:35,0.8012741025,2017-12-07 17:36:35,0.3418153
2017-12-23 16:06:35,0.8089866995,2017-12-07 17:46:35,0.3418153
2017-12-23 16:16:35,0.8147389361,2017-12-07 17:56:35,0.3451645
2017-12-23 16:26:35,0.822763372,2017-12-07 18:06:35,0.3489728
2017-12-23 16:36:35,0.830628029,2017-12-07 18:16:35,0.3489728
2017-12-23 16:46:35,0.8183156218,2017-12-07 18:26:35,0.3508001
2017-12-23 16:56:35,0.8233110162,2017-12-07 18:36:35,0.3497702
2017-12-23 17:06:35,0.8277441251,2017-12-07 18:46:35,0.3497702
2017-12-23 17:16:35,0.8294118715,2017-12-07 18:56:35,0.3479079
2017-12-23 17:26:35,0.8362848307,2017-12-07 19:06:35,0.3473118
2017-12-23 17:36:35,0.8448122991,2017-12-07 19:16:35,0.3473118
2017-12-23 17:46:35,0.8599357974,2017-12-07 19:26:35,0.3466077
2017-12-23 17:56:35,0.8718235102,2017-12-07 19:36:35,0.3437195
2017-12-23 18:06:35,0.8841358606,2017-12-07 19:46:35,0.3437195
2017-12-23 18:16:35,0.9014422438,2017-12-07 19:56:35,0.3422072
2017-12-23 18:26:35,0.9144092239,2017-12-07 20:06:35,0.3385536
2017-12-23 18:36:35,0.9277148732,2017-12-07 20:16:35,0.3385536
2017-12-23 18:46:35,0.9437398693,2017-12-07 20:26:35,0.3352851
2017-12-23 18:56:35,0.9584317187,2017-12-07 20:36:35,0.328504
2017-12-23 19:06:35,0.972717773,2017-12-07 20:46:35,0.328504
2017-12-23 19:16:35,0.9777250888,2017-12-07 20:56:35,0.324898
2017-12-23 19:26:35,0.9894184728,2017-12-07 21:06:35,0.3217482
2017-12-23 19:36:35,1.0006463904,2017-12-07 21:16:35,0.3217482
