"GROMOS 54A7, x","GROMOS 54A7, y","GROMOS 54A7, z","CHARMM 36/PAR, x; OPLS-AA/L, x","CHARMM 36/PAR, y","CHARMM 36/PAR, z","OPLS-AA/L, y","OPLS-AA/L, z","AMBER 99SB-ILDN, x","AMBER 99SB-ILDN, y","AMBER 99SB-ILDN, z","MARTINI, x","MARTINI, y","MARTINI, z"
188.4400024414,3.8389897346,-7.245613575,,,,,,165.1999969482,-4.2695178986,-3.7971963882,,,
188.6399993896,4.2676463127,-7.6932415962,,,,,,165.3999938965,-4.5508556366,-3.4201109409,,,
188.8399963379,4.1282296181,-7.7151889801,,,,,,165.6000061035,-4.3548622131,-3.8173167706,,,
189.0399932861,3.345058918,-8.2529067993,,,,,,165.8000030518,-4.8750824928,-3.4331097603,,,
189.2400054932,3.9414927959,-7.8044714928,,,,,,166.0,-4.3699660301,-3.2325396538,,,
189.4400024414,3.8861939907,-8.6760597229,,,,,,166.1999969482,-4.0336718559,-3.5647749901,,,
189.6399993896,3.8748140335,-8.2987575531,,,,,,166.3999938965,-5.3076395988,-3.7983858585,,,
189.8399963379,4.0288352966,-7.7175779343,,,,,,166.6000061035,-4.1122903824,-3.2627882957,,,
190.0399932861,3.1095006466,-8.5348587036,,,,,,166.8000030518,-4.4483108521,-3.5134775639,,,
190.2400054932,3.4342398643,-7.8062067032,,,,,,167.0,-5.0501246452,-4.301762104,,,
190.4400024414,4.1391534805,-8.6449460983,,,,,,167.1999969482,-4.4994707108,-3.8614094257,,,
190.6399993896,4.4910092354,-8.1861400604,,,,,,167.3999938965,-3.8925590515,-4.2865333557,,,
190.8399963379,4.7634220123,-7.6292996407,,,,,,167.6000061035,-4.0695676804,-3.9876875877,,,
191.0399932861,4.5502414703,-7.3975577354,,,,,,167.8000030518,-4.1991834641,-4.5082445145,,,
191.2400054932,3.6847515106,-7.3442521095,,,,,,168.0,-4.6965122223,-4.2695741653,,,
191.4400024414,2.8406076431,-6.4790439606,,,,,,168.1999969482,-4.4417543411,-4.2895822525,,,
191.6399993896,4.0773186684,-7.0898113251,,,,,,168.3999938965,-4.3368077278,-3.9095304012,,,
191.8399963379,4.485558033,-6.768020153,,,,,,168.6000061035,-4.4679741859,-4.6703557968,,,
192.0399932861,4.2145104408,-7.3065629005,,,,,,168.8000030518,-4.4246854782,-4.0100841522,,,
192.2400054932,4.1180825233,-7.1622276306,,,,,,169.0,-5.1126432419,-4.1448078156,,,
192.4400024414,2.7316501141,-6.9465947151,,,,,,169.1999969482,-4.0085391998,-4.9952969551,,,
192.6399993896,3.9124829769,-7.7661538124,,,,,,169.3999938965,-4.5508708954,-4.4668040276,,,
192.8399963379,2.9244627953,-6.5497136116,,,,,,169.6000061035,-4.3468427658,-5.0436897278,,,
193.0399932861,4.2973089218,-7.0917172432,,,,,,169.8000030518,-4.7665843964,-5.1525421143,,,
193.2400054932,3.7574834824,-7.6751227379,,,,,,170.0,-4.7762722969,-5.3166480064,,,
193.4400024414,3.7755324841,-6.7230525017,,,,,,170.1999969482,-4.5429821014,-4.5120205879,,,
193.6399993896,3.6883432865,-6.9472908974,,,,,,170.3999938965,-4.7306213379,-4.8933939934,,,
193.8399963379,4.1572079659,-7.3786640167,,,,,,170.6000061035,-4.8351745605,-4.7924594879,,,
194.0399932861,3.5131545067,-7.3442621231,,,,,,170.8000030518,-4.4814929962,-4.7143974304,,,
194.2400054932,3.1708068848,-8.2507200241,,,,,,171.0,-4.6904454231,-4.1853032112,,,
194.4400024414,3.8038358688,-8.0403385162,,,,,,171.1999969482,-4.9232964516,-4.4150223732,,,
194.6399993896,3.6412465572,-7.9475574493,,,,,,171.3999938965,-4.4134244919,-4.2610440254,,,
194.8399963379,3.6234781742,-9.0956115723,,,,,,171.6000061035,-3.9529983997,-3.9389452934,,,
195.0399932861,4.0581202507,-8.7223730087,,,,,,171.8000030518,-3.607673645,-3.5361084938,,,
195.2400054932,4.0997633934,-7.6612482071,,,,,,172.0,-5.0078725815,-3.9632198811,,,
195.4400024414,5.0341629982,-7.9836621284,,,,,,172.1999969482,-4.7704296112,-3.9650938511,,,
195.6399993896,4.0196099281,-7.8149986267,,,,,,172.3999938965,-4.3492851257,-4.6054868698,,,
195.8399963379,4.641658783,-7.7931776047,,,,,,172.6000061035,-4.7876300812,-4.463350296,,,
196.0399932861,4.7096004486,-7.7863636017,,,,,,172.8000030518,-4.724342823,-4.3736615181,,,
196.2400054932,4.2821149826,-6.8616085052,,,,,,173.0,-4.4119286537,-4.0486679077,,,
196.4400024414,4.7115182877,-8.1682653427,,,,,,173.1999969482,-3.0896646976,-3.8821783066,,,
196.6399993896,4.6405801773,-7.6886649132,,,,,,173.3999938965,-4.4727993011,-4.1687555313,,,
196.8399963379,4.7745585442,-8.3346347809,,,,,,173.6000061035,-4.8192839622,-4.3602380753,,,
197.0399932861,4.2679309845,-7.2510213852,,,,,,173.8000030518,-4.0359201431,-4.1538305283,,,
197.2400054932,4.9906592369,-6.3886556625,,,,,,174.0,-4.2421512604,-4.1995239258,,,
197.4400024414,4.8054952621,-7.2089443207,,,,,,174.1999969482,-4.846786499,-5.0680346489,,,
197.6399993896,4.2214345932,-6.7733259201,,,,,,174.3999938965,-4.3343310356,-4.4500789642,,,
197.8399963379,5.211119175,-7.507598877,,,,,,174.6000061035,-4.7454423904,-4.5397167206,,,
198.0399932861,5.4384765625,-8.0648937225,,,,,,174.8000030518,-5.2305049896,-4.9391899109,,,
198.2400054932,5.4835362434,-6.2613601685,,,,,,175.0,-4.7074079514,-4.8107018471,,,
198.4400024414,4.9920172691,-7.1639494896,,,,,,175.1999969482,-4.8960123062,-4.5771651268,,,
198.6399993896,4.7807211876,-7.7201948166,,,,,,175.3999938965,-5.2594809532,-5.0088214874,,,
198.8399963379,5.428935051,-7.3565912247,,,,,,175.6000061035,-5.1391592026,-4.4250173569,,,
199.0399932861,5.1257824898,-7.5917787552,,,,,,175.8000030518,-4.848092556,-3.6559000015,,,
199.2400054932,5.6540966034,-6.5054345131,,,,,,176.0,-4.3354105949,-4.2629880905,,,
199.4400024414,4.9606466293,-6.7799925804,,,,,,176.1999969482,-4.7068414688,-4.1981554031,,,
199.6399993896,4.3157935143,-7.3174777031,,,,,,176.3999938965,-4.4621706009,-4.6554117203,,,
0.0,5.611946106,3.8239786625,,,,,,176.6000061035,-4.3967194557,-3.9160351753,,,
0.200000003,6.2411570549,2.5411615372,,,,,,176.8000030518,-4.9340362549,-4.1752171516,,,
0.400000006,9.4168624878,0.6815865636,,,,,,177.0,-4.7073054314,-4.031460762,,,
0.6000000238,6.8304963112,-0.1568521559,,,,,,177.1999969482,-3.926615715,-3.780667305,,,
0.8000000119,4.7936201096,-1.7965333462,,,,,,177.3999938965,-3.880168438,-4.2866940498,,,
1.0,5.7142362595,-1.2182559967,,,,,,177.6000061035,-4.9042291641,-4.7050833702,,,
1.2000000477,5.0607404709,-0.19637236,,,,,,177.8000030518,-4.1146121025,-3.6350815296,,,
1.3999999762,8.4416866302,1.4100128412,,,,,,178.0,-4.961909771,-3.7032310963,,,
1.6000000238,10.8479995728,1.7595231533,,,,,,178.1999969482,-4.5027456284,-3.8333113194,,,
1.7999999523,9.1395721436,0.2891269028,,,,,,178.3999938965,-3.8570821285,-3.8173964024,,,
2.0,8.6080799103,0.7789433002,,,,,,178.6000061035,-4.2355408669,-3.5739226341,,,
2.2000000477,8.8325767517,-0.675237,,,,,,178.8000030518,-3.8490862846,-3.732152462,,,
2.4000000954,8.9185142517,-0.8699464798,,,,,,179.0,-5.042219162,-3.6185872555,,,
2.5999999046,8.8220844269,0.0384733677,,,,,,179.1999969482,-4.2907094955,-4.1223664284,,,
2.7999999523,5.6502952576,-0.2631182671,,,,,,179.3999938965,-4.466899395,-3.9030184746,,,
3.0,6.0478591919,-1.439003706,,,,,,179.6000061035,-3.6441738605,-3.9826285839,,,
3.2000000477,8.6625795364,1.4162005186,,,,,,179.8000030518,-4.213057518,-4.3284320831,,,
3.4000000954,8.5589933395,1.5038627386,,,,,,180.0,-4.5405154228,-4.597984314,,,
3.5999999046,9.9167566299,1.8185774088,,,,,,180.1999969482,-4.7550215721,-4.5687475204,,,
3.7999999523,10.9009799957,2.9345200062,,,,,,180.3999938965,-4.0995788574,-4.8017721176,,,
4.0,7.9096531868,3.802781105,,,,,,180.6000061035,-4.5657548904,-4.8428850174,,,
4.1999998093,10.0281095505,2.43369627,,,,,,180.8000030518,-5.0342402458,-4.2521390915,,,
4.4000000954,10.5371646881,1.9956241846,,,,,,181.0,-4.5347146988,-4.5618305206,,,
4.5999999046,9.6956157684,2.5484099388,,,,,,181.1999969482,-4.2906355858,-4.3913931847,,,
4.8000001907,10.2279472351,1.1957155466,,,,,,181.3999938965,-5.0064587593,-4.3352823257,,,
5.0,11.0340042114,-0.7895618677,,,,,,181.6000061035,-4.7173094749,-4.1217603683,,,
5.1999998093,9.7079534531,-1.9964785576,,,,,,181.8000030518,-5.3650121689,-4.5025587082,,,
5.4000000954,11.9482507706,-1.7833333015,,,,,,182.0,-4.7717833519,-5.0530657768,,,
5.5999999046,11.5017461777,-2.3293862343,,,,,,182.1999969482,-5.1214923859,-4.5710325241,,,
5.8000001907,15.8853712082,-3.1767904758,,,,,,182.3999938965,-5.0098896027,-4.3098111153,,,
6.0,17.2708492279,-2.8211216927,,,,,,182.6000061035,-4.6898446083,-3.5710361004,,,
6.1999998093,16.2270889282,-0.9266374707,,,,,,182.8000030518,-4.640390873,-3.734773159,,,
6.4000000954,17.3711910248,-2.6004178524,,,,,,183.0,-5.7011971474,-3.4882287979,,,
6.5999999046,17.1686515808,-0.2910691798,,,,,,183.1999969482,-4.9095253944,-4.135725975,,,
6.8000001907,16.1581802368,-0.2584131956,,,,,,183.3999938965,-4.3615088463,-4.0597515106,,,
7.0,17.7959575653,0.8313417435,,,,,,183.6000061035,-4.5662536621,-3.6234982014,,,
7.1999998093,19.3690986633,0.0311195254,,,,,,183.8000030518,-5.0678071976,-3.5652015209,,,
7.4000000954,18.8939628601,2.3644201756,,,,,,184.0,-5.1288866997,-3.242631197,,,
7.5999999046,18.8745269775,2.329965353,,,,,,184.1999969482,-4.079770565,-3.9028241634,,,
7.8000001907,17.8171539307,-0.9488512278,,,,,,184.3999938965,-5.2303519249,-4.0350618362,,,
8.0,17.5126857758,-2.4679760933,,,,,,184.6000061035,-4.9324426651,-4.7227063179,,,
8.1999998093,17.7025604248,-2.3511283398,,,,,,184.8000030518,-5.0645160675,-4.6252112389,,,
8.3999996185,16.3185443878,-0.4016216397,,,,,,185.0,-4.411921978,-4.0319437981,,,
8.6000003815,16.9108581543,0.5277040005,,,,,,185.1999969482,-5.5821094513,-4.0405535698,,,
8.8000001907,20.1066036224,-0.9216322899,,,,,,185.3999938965,-4.5617361069,-4.4053554535,,,
9.0,21.7558612823,-0.5085132122,,,,,,185.6000061035,-4.4887466431,-3.5954921246,,,
9.1999998093,20.9013595581,1.0601472855,,,,,,185.8000030518,-5.1421399117,-3.697435379,,,
9.3999996185,19.1148509979,-0.5584664345,,,,,,186.0,-4.3752608299,-3.8574743271,,,
9.6000003815,19.0597038269,-2.4200553894,,,,,,186.1999969482,-4.6553401947,-4.7184877396,,,
9.8000001907,19.8234348297,-2.0132040977,,,,,,186.3999938965,-5.5636014938,-3.853092432,,,
10.0,21.9455661774,-2.7244133949,,,,,,186.6000061035,-5.1070256233,-4.2577843666,,,
10.1999998093,21.5320968628,-3.0465452671,,,,,,186.8000030518,-4.2106876373,-4.2087721825,,,
10.3999996185,19.9598712921,-2.9878978729,,,,,,187.0,-4.7227473259,-4.4519901276,,,
10.6000003815,19.1311588287,-1.7590167522,,,,,,187.1999969482,-5.017282486,-4.3697986603,,,
10.8000001907,19.3390331268,-2.4241130352,,,,,,187.3999938965,-4.9400730133,-4.402338028,,,
11.0,18.0768356323,-3.3339033127,,,,,,187.6000061035,-4.6429929733,-4.5906867981,,,
11.1999998093,20.5664997101,-1.4222919941,,,,,,187.8000030518,-5.0072431564,-4.1373004913,,,
11.3999996185,20.5164604187,-3.9147856236,,,,,,188.0,-4.4713568687,-4.5396895409,,,
11.6000003815,21.9828224182,-2.2341454029,,,,,,188.1999969482,-4.5613574982,-4.5475902557,,,
11.8000001907,25.073141098,-1.4222800732,,,,,,188.3999938965,-4.6589884758,-4.5543694496,,,
12.0,24.9974746704,-1.8209506273,,,,,,188.6000061035,-4.9937224388,-4.2150907516,,,
12.1999998093,22.3068199158,-3.29494977,,,,,,188.8000030518,-4.7341694832,-4.4447774887,,,
12.3999996185,22.5578327179,-3.1499321461,,,,,,189.0,-4.8125610352,-4.5922818184,,,
12.6000003815,21.2864551544,-2.8393137455,,,,,,189.1999969482,-4.5715923309,-4.5274009705,,,
12.8000001907,23.5474014282,-3.2442054749,,,,,,189.3999938965,-4.44358778,-4.7885313034,,,
13.0,25.5857429504,-1.4017310143,,,,,,189.6000061035,-4.6083402634,-4.437743187,,,
13.1999998093,26.4107055664,0.9547229409,,,,,,189.8000030518,-3.8321170807,-4.6498827934,,,
13.3999996185,23.5247879028,-1.0543106794,,,,,,190.0,-4.3563613892,-4.3131728172,,,
13.6000003815,22.28383255,-2.0304164886,,,,,,190.1999969482,-4.3224473,-4.2696180344,,,
13.8000001907,22.0235538483,-1.4304761887,,,,,,190.3999938965,-4.2714467049,-4.8614573479,,,
14.0,19.647644043,-1.7733033895,,,,,,190.6000061035,-4.5282268524,-4.3844265938,,,
14.1999998093,19.8224258423,-1.3908789158,,,,,,190.8000030518,-4.0511703491,-4.7733950615,,,
14.3999996185,18.0117797852,-2.6142117977,,,,,,191.0,-5.0474586487,-4.6760339737,,,
14.6000003815,18.062330246,-3.8468008041,,,,,,191.1999969482,-3.0958583355,-4.7252049446,,,
14.8000001907,17.1317138672,-4.6942791939,,,,,,191.3999938965,-3.9803209305,-4.7841053009,,,
15.0,20.6638355255,-2.0901732445,,,,,,191.6000061035,-4.0784225464,-5.0182723999,,,
15.1999998093,21.505897522,-2.2047948837,,,,,,191.8000030518,-4.1871571541,-5.1549272537,,,
15.3999996185,21.3263511658,-2.6910974979,,,,,,192.0,-4.0246629715,-5.6883301735,,,
15.6000003815,24.1348400116,-2.2255694866,,,,,,192.1999969482,-4.0366549492,-4.7871398926,,,
15.8000001907,24.7230243683,-1.2150328159,,,,,,192.3999938965,-4.5441975594,-4.6564011574,,,
16.0,25.0412826538,-2.3334784508,,,,,,192.6000061035,-4.4779753685,-4.4815821648,,,
16.2000007629,24.8030700684,-1.3626544476,,,,,,192.8000030518,-4.264359951,-5.3010687828,,,
16.3999996185,23.5349769592,-3.0085158348,,,,,,193.0,-4.3542966843,-5.0427384377,,,
16.6000003815,23.3412914276,-3.756152153,,,,,,193.1999969482,-4.2359113693,-5.3861308098,,,
16.7999992371,23.0925712585,-3.55904603,,,,,,193.3999938965,-4.6718101501,-4.8234701157,,,
17.0,23.2815818787,-4.0609645844,,,,,,193.6000061035,-4.3598828316,-5.3060054779,,,
17.2000007629,22.7881813049,-3.1914048195,,,,,,193.8000030518,-5.1108264923,-5.2400150299,,,
17.3999996185,23.5871295929,-0.0251070857,,,,,,194.0,-4.7101101875,-4.8319091797,,,
17.6000003815,24.413772583,1.7699687481,,,,,,194.1999969482,-4.9043164253,-5.1769590378,,,
17.7999992371,24.2898921967,0.2447780073,,,,,,194.3999938965,-3.9669704437,-4.3230948448,,,
18.0,24.7769622803,1.9910656214,,,,,,194.6000061035,-3.9966993332,-4.5356621742,,,
18.2000007629,23.5347976685,0.2040593922,,,,,,194.8000030518,-4.0750546455,-4.7555575371,,,
18.3999996185,25.1640110016,0.1772912443,,,,,,195.0,-4.0500645638,-4.5153136253,,,
18.6000003815,26.246099472,0.5374130011,,,,,,195.1999969482,-4.3812246323,-5.0338134766,,,
18.7999992371,27.2775440216,1.0775322914,,,,,,195.3999938965,-4.9347882271,-5.3486170769,,,
19.0,25.4129905701,2.4641807079,,,,,,195.6000061035,-5.1624150276,-5.5694465637,,,
19.2000007629,24.5762500763,1.440682888,,,,,,195.8000030518,-4.9762687683,-4.2514605522,,,
19.3999996185,22.4191112518,1.3353472948,,,,,,196.0,-4.5930843353,-4.5674190521,,,
19.6000003815,25.1729507446,2.0539784431,,,,,,196.1999969482,-4.6977872849,-4.8596868515,,,
19.7999992371,26.3721523285,2.7433297634,,,,,,196.3999938965,-4.8882665634,-4.391661644,,,
20.0,26.7958068848,4.4112787247,,,,,,196.6000061035,-4.1196484566,-4.960000515,,,
20.2000007629,27.5124092102,5.6909704208,,,,,,196.8000030518,-4.4517211914,-4.4812326431,,,
20.3999996185,29.6534423828,7.1432685852,,,,,,197.0,-5.4697351456,-4.5736203194,,,
20.6000003815,27.8000240326,5.9285702705,,,,,,197.1999969482,-4.7297759056,-4.6359171867,,,
20.7999992371,27.4444293976,7.5407552719,,,,,,197.3999938965,-4.3930325508,-5.2664022446,,,
21.0,28.4434700012,4.8458666801,,,,,,197.6000061035,-5.1531133652,-5.0516862869,,,
21.2000007629,29.3762340546,3.4055497646,,,,,,197.8000030518,-4.450717926,-5.1074838638,,,
21.3999996185,27.989522934,2.6796917915,,,,,,198.0,-4.2778496742,-5.1996273994,,,
21.6000003815,26.8010597229,0.6667293906,,,,,,198.1999969482,-4.8051342964,-5.2387394905,,,
21.7999992371,25.5017356873,1.377784133,,,,,,198.3999938965,-4.9185395241,-5.1802530289,,,
22.0,25.4024734497,0.9551090002,,,,,,198.6000061035,-4.748939991,-5.2676792145,,,
22.2000007629,25.2548217773,0.4627944529,,,,,,198.8000030518,-4.7571806908,-4.8984823227,,,
22.3999996185,25.5419273376,0.8674179316,,,,,,199.0,-4.7907714844,-5.6293792725,,,
22.6000003815,26.471912384,0.1048701704,,,,,,199.1999969482,-4.6994423866,-5.8781781197,,,
22.7999992371,27.2124862671,0.8306823969,,,,,,199.3999938965,-4.4079966545,-5.4440436363,,,
23.0,26.9418106079,-0.1866672039,,,,,,199.6000061035,-4.2785139084,-5.0182600021,,,
23.2000007629,26.760925293,-1.5571112633,,,,,,0.0,5.4848790169,3.6010205746,,,
23.3999996185,27.3636207581,-1.149513483,,,,,,0.200000003,4.6250934601,3.8373413086,,,
23.6000003815,27.5952663422,-0.3216435909,,,,,,0.400000006,4.2632656097,1.1844263077,,,
23.7999992371,27.3241119385,-0.0567365587,,,,,,0.6000000238,0.5317388773,1.8775308132,,,
24.0,28.949886322,0.1295571923,,,,,,0.8000000119,0.0127152205,2.8485724926,,,
24.2000007629,26.8742694855,-0.5982388258,,,,,,1.0,-0.6905913949,3.7332718372,,,
24.3999996185,26.3172035217,-1.5464648008,,,,,,1.2000000477,2.9303016663,4.8287196159,,,
24.6000003815,26.3598117828,-1.2302818298,,,,,,1.3999999762,2.8646130562,2.4204657078,,,
24.7999992371,27.0369262695,-0.9917194247,,,,,,1.6000000238,2.8121914864,3.3157625198,,,
25.0,27.1819972992,-1.4943369627,,,,,,1.7999999523,2.5011548996,0.7858290672,,,
25.2000007629,27.6480140686,-1.3202677965,,,,,,2.0,2.4850373268,-0.4605728984,,,
25.3999996185,28.4720916748,0.4812369049,,,,,,2.2000000477,0.8534264565,0.0376892425,,,
25.6000003815,28.472442627,-0.5580610037,,,,,,2.4000000954,2.211858511,1.1761238575,,,
25.7999992371,26.6487121582,-2.3784220219,,,,,,2.5999999046,1.445702076,1.9738334417,,,
26.0,28.1608848572,-1.8541589975,,,,,,2.7999999523,0.8723435998,2.571795702,,,
26.2000007629,27.3730316162,-1.7329019308,,,,,,3.0,-1.7247419357,1.6732546091,,,
26.3999996185,26.6861419678,-2.2979745865,,,,,,3.2000000477,-1.7213535309,-2.1938962936,,,
26.6000003815,27.1688480377,-2.0614235401,,,,,,3.4000000954,-0.3361739218,-1.6184651852,,,
26.7999992371,27.5880775452,-1.9815926552,,,,,,3.5999999046,-0.2085376233,-2.6124486923,,,
27.0,27.3328857422,-2.4974057674,,,,,,3.7999999523,0.0491647869,-2.5462858677,,,
27.2000007629,27.0257606506,-2.348783493,,,,,,4.0,1.488085866,-1.7453125715,,,
27.3999996185,27.1530666351,-2.7264001369,,,,,,4.1999998093,-0.3212845922,-0.5497709513,,,
27.6000003815,26.9509296417,-1.9949538708,,,,,,4.4000000954,-1.9557087421,-1.3747496605,,,
27.7999992371,26.9496326447,-1.8910236359,,,,,,4.5999999046,-0.2728871107,-0.9434486628,,,
28.0,27.2414417267,-1.851670742,,,,,,4.8000001907,0.1676790118,-0.744777739,,,
28.2000007629,27.8698921204,-1.7435264587,,,,,,5.0,-0.1435728371,-2.3502914906,,,
28.3999996185,27.5650463104,-2.7157595158,,,,,,5.1999998093,-0.2473191917,-2.84091115,,,
28.6000003815,26.8140296936,-0.7985973954,,,,,,5.4000000954,2.5124979019,-0.3458840549,,,
28.7999992371,27.2475662231,-0.1780759096,,,,,,5.5999999046,3.216561079,0.7776707411,,,
29.0,28.3113498688,-0.2993574142,,,,,,5.8000001907,3.0318343639,-0.6240462065,,,
29.2000007629,27.8291664124,-0.5560225248,,,,,,6.0,2.1386330128,-2.1900961399,,,
29.3999996185,27.0593280792,-0.2480602562,,,,,,6.1999998093,3.6616592407,-1.1942600012,,,
29.6000003815,27.9946842194,-1.390691638,,,,,,6.4000000954,1.0631835461,-3.0166964531,,,
29.7999992371,27.6495018005,-0.9895962477,,,,,,6.5999999046,0.3163920641,-1.3868011236,,,
30.0,26.7013759613,-2.094871521,,,,,,6.8000001907,2.499956131,-2.0668413639,,,
30.2000007629,24.124294281,-3.1961226463,,,,,,7.0,1.7790628672,-1.2539174557,,,
30.3999996185,24.8220615387,-2.7041461468,,,,,,7.1999998093,0.7205235958,-1.5041360855,,,
30.6000003815,23.1869182587,-3.3984396458,,,,,,7.4000000954,-0.2415144444,-1.8259397745,,,
30.7999992371,25.1910991669,-3.9549639225,,,,,,7.5999999046,-0.45885396,-3.8510482311,,,
31.0,26.3845596313,-3.125991106,,,,,,7.8000001907,-0.1958443522,-5.1224899292,,,
31.2000007629,25.9488773346,-2.8847179413,,,,,,8.0,1.7865072489,-4.847515583,,,
31.3999996185,25.9962787628,-2.4920427799,,,,,,8.1999998093,1.8024016619,-4.6539344788,,,
31.6000003815,26.2275180817,-3.0560383797,,,,,,8.3999996185,3.1878113747,-4.0285944939,,,
31.7999992371,26.3111591339,-2.5007333755,,,,,,8.6000003815,1.4760048389,-5.3061022758,,,
32.0,25.8555793762,-3.039932251,,,,,,8.8000001907,1.7166210413,-3.6732082367,,,
32.2000007629,25.405960083,-3.3399393559,,,,,,9.0,0.5700211525,-4.3990373611,,,
32.4000015259,25.0733394623,-2.7420361042,,,,,,9.1999998093,-1.7818853855,-2.6541612148,,,
32.5999984741,26.0049266815,-0.822371304,,,,,,9.3999996185,-0.3396999836,-4.4317188263,,,
32.7999992371,26.4114551544,-1.4600570202,,,,,,9.6000003815,1.7959991693,-4.1890878677,,,
33.0,26.1581459045,-1.0898319483,,,,,,9.8000001907,-1.1770169735,-2.3466060162,,,
33.2000007629,26.8090362549,-0.9089976549,,,,,,10.0,-1.2920717001,-2.566157341,,,
33.4000015259,26.4303684235,-2.6211414337,,,,,,10.1999998093,-1.9217181206,-1.4797593355,,,
33.5999984741,26.1994056702,-1.4389406443,,,,,,10.3999996185,-0.437635988,-4.3728380203,,,
33.7999992371,26.248298645,-2.135771513,,,,,,10.6000003815,0.4067652822,-3.4140233994,,,
34.0,25.1057777405,-2.7331166267,,,,,,10.8000001907,0.6230639219,-1.3469337225,,,
34.2000007629,24.8735904694,-3.3749611378,,,,,,11.0,-0.2702711225,-1.7228990793,,,
34.4000015259,25.8035831451,-3.0270779133,,,,,,11.1999998093,-0.5645132065,-1.5935429335,,,
34.5999984741,25.3211269379,-4.1970295906,,,,,,11.3999996185,-0.1498765796,-2.9697191715,,,
34.7999992371,25.8803768158,-2.9974217415,,,,,,11.6000003815,1.0514018536,-2.3912599087,,,
35.0,25.1635398865,-2.8846664429,,,,,,11.8000001907,-0.4113385379,-3.5490086079,,,
35.2000007629,25.4665660858,-3.0022308826,,,,,,12.0,0.6302267909,-3.4995312691,,,
35.4000015259,25.092168808,-4.0139818192,,,,,,12.1999998093,-0.5546841025,-3.4412989616,,,
35.5999984741,26.6187973022,-3.2091197968,,,,,,12.3999996185,-1.96968472,-2.5287656784,,,
35.7999992371,25.6045665741,-3.6288104057,,,,,,12.6000003815,-3.1012215614,-0.4126145244,,,
36.0,25.9241008759,-2.6264302731,,,,,,12.8000001907,-0.6008249521,-1.6640622616,,,
