"Hoelbaekken Flow (m3/s), x","Hoelbaekken Flow (m3/s), y","Hoelbakken vandstand /10 (m), x","Hoelbakken vandstand /10 (m), y"
2017-12-31 03:46:35,0.0433230317,2017-12-16 19:46:35,0.02446353
2017-12-31 03:56:35,0.0432816643,2017-12-16 19:56:35,0.02448629
2017-12-31 04:06:35,0.0432887745,2017-12-16 20:06:35,0.0244117
2017-12-31 04:16:35,0.0432967224,2017-12-16 20:16:35,0.02439624
2017-12-31 04:26:35,0.0433035477,2017-12-16 20:26:35,0.0244542
2017-12-31 04:36:35,0.0433090723,2017-12-16 20:36:35,0.02449154
2017-12-31 04:46:35,0.0433205151,2017-12-16 20:46:35,0.02445848
2017-12-31 04:56:35,0.0433230514,2017-12-16 20:56:35,0.02450963
2017-12-31 05:06:35,0.0433238594,2017-12-16 21:06:35,0.02455037
2017-12-31 05:16:35,0.0433209335,2017-12-16 21:16:35,0.02455495
2017-12-31 05:26:35,0.0433135198,2017-12-16 21:26:35,0.0245142
2017-12-31 05:36:35,0.0433050934,2017-12-16 21:36:35,0.02456632
2017-12-31 05:46:35,0.0432974323,2017-12-16 21:46:35,0.0245494
2017-12-31 05:56:35,0.0432909045,2017-12-16 21:56:35,0.02448784
2017-12-31 06:06:35,0.0432800012,2017-12-16 22:06:35,0.0244507
2017-12-31 06:16:35,0.04327487,2017-12-16 22:16:35,0.0243938
2017-12-31 06:26:35,0.0432667594,2017-12-16 22:26:35,0.0243692
2017-12-31 06:36:35,0.043261923,2017-12-16 22:36:35,0.02440265
2017-12-31 06:46:35,0.043256895,2017-12-16 22:46:35,0.02450545
2017-12-31 06:56:35,0.0432533919,2017-12-16 22:56:35,0.02458801
2017-12-31 07:06:35,0.0432535943,2017-12-16 23:06:35,0.02460756
2017-12-31 07:16:35,0.0432493556,2017-12-16 23:16:35,0.02456924
2017-12-31 07:26:35,0.0432478986,2017-12-16 23:26:35,0.02452898
2017-12-31 07:36:35,0.0432486,2017-12-16 23:36:35,0.02459521
2017-12-31 07:46:35,0.0432582798,2017-12-16 23:46:35,0.0246377
2017-12-31 07:56:35,0.0432587981,2017-12-16 23:56:35,0.02461845
2017-12-31 08:06:35,0.0432674457,2017-12-17 00:06:35,0.02456768
2017-12-31 08:16:35,0.04327714,2017-12-17 00:16:35,0.02462292
2017-12-31 08:26:35,0.0432859173,2017-12-17 00:26:35,0.0245634
2017-12-31 08:36:35,0.0432926888,2017-12-17 00:36:35,0.02449582
2017-12-31 08:46:35,0.0432969291,2017-12-17 00:46:35,0.02449669
2017-12-31 08:56:35,0.0432971985,2017-12-17 00:56:35,0.02457858
2017-12-31 09:06:35,0.0433105994,2017-12-17 01:06:35,0.02455854
2017-12-31 09:16:35,0.0433292445,2017-12-17 01:16:35,0.02453822
2017-12-31 09:26:35,0.0433470806,2017-12-17 01:26:35,0.0244365
2017-12-31 09:36:35,0.0433561423,2017-12-17 01:36:35,0.02439808
2017-12-31 09:46:35,0.0433700308,2017-12-17 01:46:35,0.02437873
2017-12-31 09:56:35,0.0433851346,2017-12-17 01:56:35,0.02433468
2017-12-31 10:06:35,0.0434022104,2017-12-17 02:06:35,0.02420359
2017-12-31 10:16:35,0.0434199192,2017-12-17 02:16:35,0.02424229
2017-12-31 10:26:35,0.0434387456,2017-12-17 02:26:35,0.02430122
2017-12-31 10:36:35,0.0434584346,2017-12-17 02:36:35,0.02428323
2017-12-31 10:46:35,0.0434765276,2017-12-17 02:46:35,0.02429889
2017-12-31 10:56:35,0.0434933751,2017-12-17 02:56:35,0.02425105
2017-12-31 11:06:35,0.0435149379,2017-12-17 03:06:35,0.02413017
2017-12-31 11:16:35,0.0435346902,2017-12-17 03:16:35,0.02409486
2017-12-31 11:26:35,0.0435465586,2017-12-17 03:26:35,0.02397311
2017-12-31 11:36:35,0.0435726939,2017-12-17 03:36:35,0.02400753
2017-12-31 11:46:35,0.0436024604,2017-12-17 03:46:35,0.02404177
2017-12-31 11:56:35,0.0436315431,2017-12-17 03:56:35,0.02409078
2017-12-31 12:06:35,0.0436609939,2017-12-17 04:06:35,0.02413328
2017-12-31 12:16:35,0.043692685,2017-12-17 04:16:35,0.0241254
2017-12-31 12:26:35,0.0437220511,2017-12-17 04:26:35,0.02414388
2017-12-31 12:36:35,0.0437485111,2017-12-17 04:36:35,0.02411723
2017-12-31 12:46:35,0.0437750024,2017-12-17 04:46:35,0.02408222
2017-12-31 12:56:35,0.0438005267,2017-12-17 04:56:35,0.02408212
2017-12-31 13:06:35,0.0438264092,2017-12-17 05:06:35,0.02410809
2017-12-31 13:16:35,0.0438614232,2017-12-17 05:16:35,0.02402125
2017-12-31 13:26:35,0.0438933926,2017-12-17 05:26:35,0.02402222
2017-12-31 13:36:35,0.0439334378,2017-12-17 05:36:35,0.02410206
2017-12-31 13:46:35,0.0439603419,2017-12-17 05:46:35,0.02406229
2017-12-31 13:56:35,0.043997592,2017-12-17 05:56:35,0.0239664
2017-12-31 14:06:35,0.04403298,2017-12-17 06:06:35,0.02400472
2017-12-31 14:16:35,0.0440644257,2017-12-17 06:16:35,0.02403934
2017-12-31 14:26:35,0.0441002688,2017-12-17 06:26:35,0.02404955
2017-12-31 14:36:35,0.044132274,2017-12-17 06:36:35,0.02404021
2017-12-31 14:46:35,0.0441672635,2017-12-17 06:46:35,0.02396057
2017-12-31 14:56:35,0.0442035756,2017-12-17 06:56:35,0.02395755
2017-12-31 15:06:35,0.0442351039,2017-12-17 07:06:35,0.02399003
2017-12-31 15:16:35,0.044276357,2017-12-17 07:16:35,0.02395667
2017-12-31 15:26:35,0.0443122994,2017-12-17 07:26:35,0.02395162
2017-12-31 15:36:35,0.0443515798,2017-12-17 07:36:35,0.02405033
2017-12-31 15:46:35,0.0443868335,2017-12-17 07:46:35,0.02407259
2017-12-31 15:56:35,0.0444157418,2017-12-17 07:56:35,0.02399966
2017-12-31 16:06:35,0.0444582036,2017-12-17 08:06:35,0.02393227
2017-12-31 16:16:35,0.0444974836,2017-12-17 08:16:35,0.02392351
2017-12-31 16:26:35,0.0445302616,2017-12-17 08:26:35,0.02396183
2017-12-31 16:36:35,0.0445672864,2017-12-17 08:36:35,0.02394539
2017-12-31 16:46:35,0.0445976547,2017-12-17 08:46:35,0.02396086
2017-12-31 16:56:35,0.0446344488,2017-12-17 08:56:35,0.02396057
2017-12-31 17:06:35,0.0446740852,2017-12-17 09:06:35,0.02402767
2017-12-31 17:16:35,0.0447186366,2017-12-17 09:16:35,0.02396815
2017-12-31 17:26:35,0.0447586081,2017-12-17 09:26:35,0.0239344
2017-12-31 17:36:35,0.0447960698,2017-12-17 09:36:35,0.02391914
2017-12-31 17:46:35,0.0448369403,2017-12-17 09:46:35,0.02389113
2017-12-31 17:56:35,0.0448841691,2017-12-17 09:56:35,0.02391486
2017-12-31 18:06:35,0.044929144,2017-12-17 10:06:35,0.02375984
2017-12-31 18:16:35,0.0449746278,2017-12-17 10:16:35,0.02371706
2017-12-31 18:26:35,0.0450161784,2017-12-17 10:26:35,0.02369683
2017-12-31 18:36:35,0.0450517014,2017-12-17 10:36:35,0.02367709
2017-12-31 18:46:35,0.0450875115,2017-12-17 10:46:35,0.02360911
2017-12-31 18:56:35,0.045130413,2017-12-17 10:56:35,0.02352295
2017-12-31 19:06:35,0.0451763182,2017-12-17 11:06:35,0.02358655
2017-12-31 19:16:35,0.0452212541,2017-12-17 11:16:35,0.0235
2017-12-31 19:26:35,0.0452643415,2017-12-17 11:26:35,0.02352441
2017-12-31 19:36:35,0.045310703,2017-12-17 11:36:35,0.02351604
2017-12-31 19:46:35,0.0453545763,2017-12-17 11:46:35,0.02355592
2017-12-31 19:56:35,0.0454045245,2017-12-17 11:56:35,0.02350632
2017-12-31 20:06:35,0.0454492332,2017-12-17 12:06:35,0.02360512
2017-12-31 20:16:35,0.0454971229,2017-12-17 12:16:35,0.02355417
2017-12-31 20:26:35,0.0455422416,2017-12-17 12:26:35,0.0235001
2017-12-31 20:36:35,0.0455891568,2017-12-17 12:36:35,0.02344544
2017-12-31 20:46:35,0.0456335079,2017-12-17 12:46:35,0.02339128
2017-12-31 20:56:35,0.0456760703,2017-12-17 12:56:35,0.02346868
2017-12-31 21:06:35,0.0457164222,2017-12-17 13:06:35,0.0235566
2017-12-31 21:16:35,0.0457568886,2017-12-17 13:16:35,0.02359637
2017-12-31 21:26:35,0.0457944908,2017-12-17 13:26:35,0.02358509
2017-12-31 21:36:35,0.0458464403,2017-12-17 13:36:35,0.02357147
2017-12-31 21:46:35,0.0458899932,2017-12-17 13:46:35,0.02356866
2017-12-31 21:56:35,0.0459399015,2017-12-17 13:56:35,0.02358538
2017-12-31 22:06:35,0.0459843016,2017-12-17 14:06:35,0.02354561
2017-12-31 22:16:35,0.0460229361,2017-12-17 14:16:35,0.02357507
2017-12-31 22:26:35,0.0460555265,2017-12-17 14:26:35,0.02359657
2017-12-31 22:36:35,0.0460761222,2017-12-17 14:36:35,0.02360211
2017-12-31 22:46:35,0.0461095132,2017-12-17 14:46:35,0.02366396
2017-12-31 22:56:35,0.0461425297,2017-12-17 14:56:35,0.02364781
2017-12-31 23:06:35,0.0461863456,2017-12-17 15:06:35,0.02371608
2017-12-31 23:16:35,0.0462239724,2017-12-17 15:16:35,0.02374283
2017-12-31 23:26:35,0.046255221,2017-12-17 15:26:35,0.02372503
2017-12-31 23:36:35,0.046302801,2017-12-17 15:36:35,0.02369702
2017-12-31 23:46:35,0.0463441231,2017-12-17 15:46:35,0.02360755
2017-12-31 23:56:35,0.046386018,2017-12-17 15:56:35,0.02351011
2018-01-01 00:06:35,0.0464371678,2017-12-17 16:06:35,0.02354629
2018-01-01 00:16:35,0.0464749952,2017-12-17 16:16:35,0.02359861
2018-01-01 00:26:35,0.0465046014,2017-12-17 16:26:35,0.02354726
2018-01-01 00:36:35,0.0465426139,2017-12-17 16:36:35,0.02352781
2018-01-01 00:46:35,0.0465799513,2017-12-17 16:46:35,0.02360152
2018-01-01 00:56:35,0.0466082867,2017-12-17 16:56:35,0.02357906
2018-01-01 01:06:35,0.0466470815,2017-12-17 17:06:35,0.02359579
2018-01-01 01:16:35,0.0466725014,2017-12-17 17:16:35,0.02360853
2018-01-01 01:26:35,0.0467046483,2017-12-17 17:26:35,0.02355854
2018-01-01 01:36:35,0.0467335248,2017-12-17 17:36:35,0.02355562
2018-01-01 01:46:35,0.0467604371,2017-12-17 17:46:35,0.02353656
2018-01-01 01:56:35,0.0467686366,2017-12-17 17:56:35,0.02356535
2018-01-01 02:06:35,0.0468079425,2017-12-17 18:06:35,0.02356807
2018-01-01 02:16:35,0.0468459165,2017-12-17 18:16:35,0.02359919
2018-01-01 02:26:35,0.046853102,2017-12-17 18:26:35,0.02367621
2018-01-01 02:36:35,0.0468750352,2017-12-17 18:36:35,0.023751
2018-01-01 02:46:35,0.0468843833,2017-12-17 18:46:35,0.02371618
2018-01-01 02:56:35,0.0469120977,2017-12-17 18:56:35,0.02375168
2018-01-01 03:06:35,0.0469436853,2017-12-17 19:06:35,0.02375722
2018-01-01 03:16:35,0.046972861,2017-12-17 19:16:35,0.02377667
2018-01-01 03:26:35,0.0469755349,2017-12-17 19:26:35,0.02383959
2018-01-01 03:36:35,0.0469987578,2017-12-17 19:36:35,0.02375197
2018-01-01 03:46:35,0.0470246448,2017-12-17 19:46:35,0.02372785
2018-01-01 03:56:35,0.0470657735,2017-12-17 19:56:35,0.02365102
2018-01-01 04:06:35,0.0470951289,2017-12-17 20:06:35,0.02363128
2018-01-01 04:16:35,0.047115306,2017-12-17 20:16:35,0.02359919
2018-01-01 04:26:35,0.0471110231,2017-12-17 20:26:35,0.02356603
2018-01-01 04:36:35,0.0471415912,2017-12-17 20:36:35,0.02354668
2018-01-01 04:46:35,0.0471694588,2017-12-17 20:46:35,0.02361514
2018-01-01 04:56:35,0.0471959001,2017-12-17 20:56:35,0.02364509
2018-01-01 05:06:35,0.0472223236,2017-12-17 21:06:35,0.02363809
2018-01-01 05:16:35,0.0472363317,2017-12-17 21:16:35,0.02368671
2018-01-01 05:26:35,0.0472505678,2017-12-17 21:26:35,0.02366513
2018-01-01 05:36:35,0.0472640753,2017-12-17 21:36:35,0.02369167
2018-01-01 05:46:35,0.0472509581,2017-12-17 21:46:35,0.02371501
2018-01-01 05:56:35,0.0472550045,2017-12-17 21:56:35,0.02369304
2018-01-01 06:06:35,0.0472690562,2017-12-17 22:06:35,0.02369099
2018-01-01 06:16:35,0.047260992,2017-12-17 22:16:35,0.02365579
2018-01-01 06:26:35,0.0472686732,2017-12-17 22:26:35,0.02358596
2018-01-01 06:36:35,0.0472865228,2017-12-17 22:36:35,0.02360999
2018-01-01 06:46:35,0.0473065781,2017-12-17 22:46:35,0.02356331
2018-01-01 06:56:35,0.0473297289,2017-12-17 22:56:35,0.02363333
2018-01-01 07:06:35,0.0473453947,2017-12-17 23:06:35,0.02358422
2018-01-01 07:16:35,0.0473493743,2017-12-17 23:16:35,0.02355397
2018-01-01 07:26:35,0.0473563637,2017-12-17 23:26:35,0.02364052
2018-01-01 07:36:35,0.0473697829,2017-12-17 23:36:35,0.02367096
2018-01-01 07:46:35,0.0473753324,2017-12-17 23:46:35,0.02371015
2018-01-01 07:56:35,0.0473803254,2017-12-17 23:56:35,0.02364927
2018-01-01 08:06:35,0.0473854249,2017-12-18 00:06:35,0.02359073
2018-01-01 08:16:35,0.0473909206,2017-12-18 00:16:35,0.02369712
2018-01-01 08:26:35,0.0473946947,2017-12-18 00:26:35,0.02366697
2018-01-01 08:36:35,0.0473939492,2017-12-18 00:36:35,0.02365803
2018-01-01 08:46:35,0.0473951551,2017-12-18 00:46:35,0.02363508
2018-01-01 08:56:35,0.0473954284,2017-12-18 00:56:35,0.02364013
2018-01-01 09:06:35,0.0473972538,2017-12-18 01:06:35,0.02378552
2018-01-01 09:16:35,0.0473994689,2017-12-18 01:16:35,0.02385758
2018-01-01 09:26:35,0.0474005792,2017-12-18 01:26:35,0.02383609
2018-01-01 09:36:35,0.0473996507,2017-12-18 01:36:35,0.02390047
2018-01-01 09:46:35,0.0473998477,2017-12-18 01:46:35,0.02378143
2018-01-01 09:56:35,0.0474029786,2017-12-18 01:56:35,0.02378824
2018-01-01 10:06:35,0.0474027667,2017-12-18 02:06:35,0.02385719
2018-01-01 10:16:35,0.0473984337,2017-12-18 02:16:35,0.02390027
2018-01-01 10:26:35,0.0473938442,2017-12-18 02:26:35,0.02394899
2018-01-01 10:36:35,0.0473955455,2017-12-18 02:36:35,0.02403943
2018-01-01 10:46:35,0.047390181,2017-12-18 02:46:35,0.0240723
2018-01-01 10:56:35,0.0473813566,2017-12-18 02:56:35,0.02417062
2018-01-01 11:06:35,0.0473770989,2017-12-18 03:06:35,0.02398332
2018-01-01 11:16:35,0.0473676233,2017-12-18 03:16:35,0.02389327
2018-01-01 11:26:35,0.0473533559,2017-12-18 03:26:35,0.02390348
2018-01-01 11:36:35,0.047343744,2017-12-18 03:36:35,0.02393178
2018-01-01 11:46:35,0.0473310992,2017-12-18 03:46:35,0.02379301
2018-01-01 11:56:35,0.047324322,2017-12-18 03:56:35,0.02381275
2018-01-01 12:06:35,0.0473077552,2017-12-18 04:06:35,0.02380779
2018-01-01 12:16:35,0.0472897448,2017-12-18 04:16:35,0.0237932
2018-01-01 12:26:35,0.0472753513,2017-12-18 04:26:35,0.02373777
2018-01-01 12:36:35,0.047264665,2017-12-18 04:36:35,0.02375245
2018-01-01 12:46:35,0.0472561103,2017-12-18 04:46:35,0.02386701
2018-01-01 12:56:35,0.0472290808,2017-12-18 04:56:35,0.02397846
2018-01-01 13:06:35,0.0472148759,2017-12-18 05:06:35,0.02399888
2018-01-01 13:16:35,0.047197698,2017-12-18 05:16:35,0.02391583
2018-01-01 13:26:35,0.047178165,2017-12-18 05:26:35,0.02397457
2018-01-01 13:36:35,0.047164725,2017-12-18 05:36:35,0.02380905
2018-01-01 13:46:35,0.0471489339,2017-12-18 05:46:35,0.0237298
2018-01-01 13:56:35,0.0471317201,2017-12-18 05:56:35,0.02387333
2018-01-01 14:06:35,0.0471168213,2017-12-18 06:06:35,0.02378717
2018-01-01 14:16:35,0.0471010402,2017-12-18 06:16:35,0.02381985
2018-01-01 14:26:35,0.0470902211,2017-12-18 06:26:35,0.02386516
2018-01-01 14:36:35,0.0470741846,2017-12-18 06:36:35,0.02412277
2018-01-01 14:46:35,0.0470590069,2017-12-18 06:46:35,0.02394812
2018-01-01 14:56:35,0.0470437541,2017-12-18 06:56:35,0.02420106
2018-01-01 15:06:35,0.0470273591,2017-12-18 07:06:35,0.02405266
2018-01-01 15:16:35,0.0470170248,2017-12-18 07:16:35,0.02388247
2018-01-01 15:26:35,0.0470048194,2017-12-18 07:26:35,0.02385038
2018-01-01 15:36:35,0.0469893802,2017-12-18 07:36:35,0.02396903
2018-01-01 15:46:35,0.0469806994,2017-12-18 07:46:35,0.0240478
2018-01-01 15:56:35,0.046972186,2017-12-18 07:56:35,0.02396397
2018-01-01 16:06:35,0.0469633507,2017-12-18 08:06:35,0.02396105
2018-01-01 16:16:35,0.0469581337,2017-12-18 08:16:35,0.02407279
2018-01-01 16:26:35,0.0469573953,2017-12-18 08:26:35,0.02385136
2018-01-01 16:36:35,0.046953223,2017-12-18 08:36:35,0.02389521
2018-01-01 16:46:35,0.0469511651,2017-12-18 08:46:35,0.02381032
2018-01-01 16:56:35,0.0469526625,2017-12-18 08:56:35,0.02387382
2018-01-01 17:06:35,0.0469434666,2017-12-18 09:06:35,0.02386876
2018-01-01 17:16:35,0.0469381655,2017-12-18 09:16:35,0.02380652
2018-01-01 17:26:35,0.0469318507,2017-12-18 09:26:35,0.02369274
2018-01-01 17:36:35,0.0469237173,2017-12-18 09:36:35,0.02362311
2018-01-01 17:46:35,0.0469171597,2017-12-18 09:46:35,0.02370821
2018-01-01 17:56:35,0.046908103,2017-12-18 09:56:35,0.02369216
2018-01-01 18:06:35,0.0469037529,2017-12-18 10:06:35,0.02377822
2018-01-01 18:16:35,0.0469045179,2017-12-18 10:16:35,0.02377278
2018-01-01 18:26:35,0.0468929749,2017-12-18 10:26:35,0.0236517
2018-01-01 18:36:35,0.0468819627,2017-12-18 10:36:35,0.0236519
2018-01-01 18:46:35,0.0468767119,2017-12-18 10:46:35,0.02365443
2018-01-01 18:56:35,0.0468747813,2017-12-18 10:56:35,0.02354989
2018-01-01 19:06:35,0.0468617985,2017-12-18 11:06:35,0.02353695
2018-01-01 19:16:35,0.0468496228,2017-12-18 11:16:35,0.02359083
2018-01-01 19:26:35,0.04683601,2017-12-18 11:26:35,0.02363595
2018-01-01 19:36:35,0.0468246794,2017-12-18 11:36:35,0.0236024
2018-01-01 19:46:35,0.0468023065,2017-12-18 11:46:35,0.0236273
2018-01-01 19:56:35,0.0467926808,2017-12-18 11:56:35,0.02367572
2018-01-01 20:06:35,0.0467845344,2017-12-18 12:06:35,0.02373962
2018-01-01 20:16:35,0.0467666407,2017-12-18 12:16:35,0.02366833
2018-01-01 20:26:35,0.0467440245,2017-12-18 12:26:35,0.02364762
2018-01-01 20:36:35,0.0467180546,2017-12-18 12:36:35,0.02363517
2018-01-01 20:46:35,0.0467032092,2017-12-18 12:46:35,0.0236306
2018-01-01 20:56:35,0.0466812965,2017-12-18 12:56:35,0.02358246
2018-01-01 21:06:35,0.0466554408,2017-12-18 13:06:35,0.02357342
2018-01-01 21:16:35,0.0466368471,2017-12-18 13:16:35,0.02360123
2018-01-01 21:26:35,0.0466102681,2017-12-18 13:26:35,0.02350457
2018-01-01 21:36:35,0.0465912066,2017-12-18 13:36:35,0.02366318
2018-01-01 21:46:35,0.0465686828,2017-12-18 13:46:35,0.02360172
2018-01-01 21:56:35,0.0465451656,2017-12-18 13:56:35,0.0236449
2018-01-01 22:06:35,0.0465207592,2017-12-18 14:06:35,0.02369965
2018-01-01 22:16:35,0.0465023079,2017-12-18 14:16:35,0.02385291
2018-01-01 22:26:35,0.0464814025,2017-12-18 14:26:35,0.02380681
2018-01-01 22:36:35,0.0464610581,2017-12-18 14:36:35,0.0237791
2018-01-01 22:46:35,0.0464331686,2017-12-18 14:46:35,0.02378591
2018-01-01 22:56:35,0.0464196882,2017-12-18 14:56:35,0.02383502
2018-01-01 23:06:35,0.0463870732,2017-12-18 15:06:35,0.02394734
2018-01-01 23:16:35,0.0463555118,2017-12-18 15:16:35,0.02394296
2018-01-01 23:26:35,0.0463130499,2017-12-18 15:26:35,0.02395016
2018-01-01 23:36:35,0.0462898827,2017-12-18 15:36:35,0.02390737
2018-01-01 23:46:35,0.0462586132,2017-12-18 15:46:35,0.02381897
2018-01-01 23:56:35,0.0462332236,2017-12-18 15:56:35,0.02393547
2018-01-02 00:06:35,0.0462009813,2017-12-18 16:06:35,0.02398527
2018-01-02 00:16:35,0.0461643164,2017-12-18 16:16:35,0.0238923
2018-01-02 00:26:35,0.0461298406,2017-12-18 16:36:35,0.02386643
2018-01-02 00:36:35,0.0460912253,2017-12-18 16:46:35,0.02391641
2018-01-02 00:46:35,0.0460508801,2017-12-18 16:56:35,0.0240087
2018-01-02 00:56:35,0.0460212411,2017-12-18 17:06:35,0.02395308
2018-01-02 01:06:35,0.045980187,2017-12-18 17:16:35,0.02387314
2018-01-02 01:16:35,0.0459370243,2017-12-18 17:26:35,0.02387586
2018-01-02 01:26:35,0.0459000051,2017-12-18 17:36:35,0.02398818
2018-01-02 01:36:35,0.0458639125,2017-12-18 17:46:35,0.02386565
2018-01-02 01:46:35,0.0458266583,2017-12-18 17:56:35,0.02380788
2018-01-02 01:56:35,0.0457890577,2017-12-18 18:06:35,0.02377842
2018-01-02 02:06:35,0.0457675711,2017-12-18 18:16:35,0.02385904
2018-01-02 02:16:35,0.0457235668,2017-12-18 18:26:35,0.0237368
2018-01-02 02:26:35,0.0456803833,2017-12-18 18:36:35,0.02375362
2018-01-02 02:36:35,0.0456399561,2017-12-18 18:46:35,0.02377725
2018-01-02 02:46:35,0.0456020543,2017-12-18 18:56:35,0.02383181
2018-01-02 02:56:35,0.04556499,2017-12-18 19:06:35,0.02374691
2018-01-02 03:06:35,0.0455241993,2017-12-18 19:16:35,0.02375489
2018-01-02 03:16:35,0.0454783604,2017-12-18 19:26:35,0.0236626
2018-01-02 03:26:35,0.0454339743,2017-12-18 19:36:35,0.02372425
2018-01-02 03:36:35,0.0453838628,2017-12-18 19:46:35,0.02378211
2018-01-02 03:46:35,0.0453358034,2017-12-18 19:56:35,0.0239486
2018-01-02 03:56:35,0.0452852444,2017-12-18 20:06:35,0.02383755
2018-01-02 04:06:35,0.0452199346,2017-12-18 20:16:35,0.0238322
2018-01-02 04:16:35,0.045168024,2017-12-18 20:26:35,0.02381576
2018-01-02 04:26:35,0.0451154291,2017-12-18 20:36:35,0.02376062
2018-01-02 04:36:35,0.04506088,2017-12-18 20:46:35,0.02375158
2018-01-02 04:46:35,0.0450100795,2017-12-18 20:56:35,0.02383035
2018-01-02 04:56:35,0.0449515617,2017-12-18 21:06:35,0.02383317
2018-01-02 05:06:35,0.044899143,2017-12-18 21:16:35,0.02394598
2018-01-02 05:16:35,0.0448464869,2017-12-18 21:26:35,0.023871
2018-01-02 05:26:35,0.0447889221,2017-12-18 21:36:35,0.02392361
2018-01-02 05:36:35,0.0447354952,2017-12-18 21:46:35,0.02396932
2018-01-02 05:46:35,0.044685631,2017-12-18 21:56:35,0.02396766
2018-01-02 05:56:35,0.0446336706,2017-12-18 22:06:35,0.02402309
2018-01-02 06:06:35,0.0446266716,2017-12-18 22:16:35,0.02394481
2018-01-02 06:16:35,0.0445720206,2017-12-18 22:26:35,0.02394442
2018-01-02 06:26:35,0.0445240652,2017-12-18 22:36:35,0.02395551
2018-01-02 06:36:35,0.0444692067,2017-12-18 22:46:35,0.02396387
2018-01-02 06:46:35,0.0444195194,2017-12-18 22:56:35,0.02404585
2018-01-02 06:56:35,0.044374089,2017-12-18 23:06:35,0.02401415
2018-01-02 07:06:35,0.0443308974,2017-12-18 23:16:35,0.02390183
2018-01-02 07:16:35,0.0442898867,2017-12-18 23:26:35,0.02373291
2018-01-02 07:26:35,0.0442544215,2017-12-18 23:36:35,0.02363838
2018-01-02 07:36:35,0.0442224627,2017-12-18 23:46:35,0.02363809
2018-01-02 07:46:35,0.0441970627,2017-12-18 23:56:35,0.02368992
2018-01-02 07:56:35,0.0441761367,2017-12-19 00:06:35,0.02370723
2018-01-02 08:06:35,0.0441556734,2017-12-19 00:16:35,0.02372639
2018-01-02 08:16:35,0.0441291164,2017-12-19 00:26:35,0.02374711
2018-01-02 08:26:35,0.0441060889,2017-12-19 00:36:35,0.02375625
2018-01-02 08:36:35,0.0440898504,2017-12-19 00:46:35,0.02375168
2018-01-02 08:46:35,0.0440671524,2017-12-19 00:56:35,0.02374963
2018-01-02 08:56:35,0.0440477706,2017-12-19 01:06:35,0.02377667
2018-01-02 09:06:35,0.0440256722,2017-12-19 01:16:35,0.02375265
2018-01-02 09:16:35,0.0440041089,2017-12-19 01:26:35,0.02385719
2018-01-02 09:26:35,0.0439921848,2017-12-19 01:36:35,0.0236414
2018-01-02 09:36:35,0.043975946,2017-12-19 01:46:35,0.0237615
2018-01-02 09:46:35,0.0439773086,2017-12-19 01:56:35,0.02392458
2018-01-02 09:56:35,0.0439533564,2017-12-19 02:06:35,0.02388306
2018-01-02 10:06:35,0.0439344793,2017-12-19 02:16:35,0.02383161
2018-01-02 10:16:35,0.0439241535,2017-12-19 02:26:35,0.02381236
2018-01-02 10:26:35,0.0439114339,2017-12-19 02:36:35,0.0238287
2018-01-02 10:36:35,0.0438977709,2017-12-19 02:46:35,0.0238499
2018-01-02 10:46:35,0.0438890335,2017-12-19 02:56:35,0.02373923
2018-01-02 10:56:35,0.0438684623,2017-12-19 03:06:35,0.02380468
2018-01-02 11:06:35,0.0438692823,2017-12-19 03:16:35,0.02373466
2018-01-02 11:16:35,0.0438685395,2017-12-19 03:26:35,0.02372026
2018-01-02 11:26:35,0.0438738499,2017-12-19 03:36:35,0.02369741
2018-01-02 11:36:35,0.0438773419,2017-12-19 03:46:35,0.02368662
2018-01-02 11:46:35,0.0438744933,2017-12-19 03:56:35,0.02363712
2018-01-02 11:56:35,0.0438709322,2017-12-19 04:06:35,0.02360532
2018-01-02 12:06:35,0.0438650575,2017-12-19 04:16:35,0.02368983
2018-01-02 12:16:35,0.0438628563,2017-12-19 04:26:35,0.02367261
2018-01-02 12:26:35,0.0438573851,2017-12-19 04:36:35,0.02359647
2018-01-02 12:36:35,0.0438602228,2017-12-19 04:46:35,0.02365375
2018-01-02 12:46:35,0.0438586623,2017-12-19 04:56:35,0.02369401
2018-01-02 12:56:35,0.0438523726,2017-12-19 05:06:35,0.02366454
2018-01-02 13:06:35,0.0438623278,2017-12-19 05:16:35,0.02372065
2018-01-02 13:16:35,0.0438776123,2017-12-19 05:26:35,0.02375051
2018-01-02 13:26:35,0.0438883282,2017-12-19 05:36:35,0.02374565
2018-01-02 13:36:35,0.0439017063,2017-12-19 05:46:35,0.0237863
2018-01-02 13:46:35,0.0439187268,2017-12-19 05:56:35,0.02375683
