"countB, x","countB, y","mS/m ADC8, x","mS/m ADC8, y"
2017-12-26 20:18:42,1.1862126173,2017-12-26 20:18:42,24.4610054525
2017-12-26 20:28:44,1.1843853946,2017-12-26 20:28:44,23.5641418457
2017-12-26 20:38:46,1.1850498266,2017-12-26 20:38:46,23.2293261719
2017-12-26 20:48:47,1.185856907,2017-12-26 20:48:47,23.1700044759
2017-12-26 20:58:48,1.1868552431,2017-12-26 20:58:48,24.266953125
2017-12-26 21:08:50,1.1867109562,2017-12-26 21:08:50,23.7712650553
2017-12-26 21:18:51,1.1875208006,2017-12-26 21:18:52,24.8752518717
2017-12-26 21:28:54,1.1842454429,2017-12-26 21:28:54,23.1901135254
2017-12-26 21:38:55,1.1885191367,2017-12-26 21:38:55,23.3771276855
2017-12-26 21:48:57,1.1872092951,2017-12-26 21:48:57,24.0769226074
2017-12-26 21:58:59,1.186877089,2017-12-26 21:58:59,23.1498954264
2017-12-26 22:09:01,1.1847176007,2017-12-26 22:09:01,24.1875223796
2017-12-26 22:19:02,1.1868552431,2017-12-26 22:19:02,25.0331079102
2017-12-26 22:29:04,1.1845514878,2017-12-26 22:29:04,23.8637666829
2017-12-26 22:39:05,1.185357739,2017-12-26 22:39:05,23.2001680501
2017-12-26 22:49:07,1.1842192619,2017-12-26 22:49:07,24.3695092773
2017-12-26 22:59:08,1.1865224644,2017-12-26 22:59:08,23.070464681
2017-12-26 23:09:10,1.1848837335,2017-12-26 23:09:10,24.1945605469
2017-12-26 23:19:11,1.1863560751,2017-12-26 23:19:11,23.9371647135
2017-12-26 23:29:13,1.1855481655,2017-12-26 23:29:13,24.9536771647
2017-12-26 23:39:15,1.1858803914,2017-12-26 23:39:15,24.3292911784
2017-12-26 23:49:17,1.1863787501,2017-12-26 23:49:17,23.2222880046
2017-12-26 23:59:19,1.1852159396,2017-12-26 23:59:19,23.5128637695
2017-12-27 00:09:21,1.1843853748,2017-12-27 00:09:21,23.7974068197
2017-12-27 00:19:22,1.1841930135,2017-12-27 00:19:22,22.9387504069
2017-12-27 00:29:23,1.185357739,2017-12-27 00:29:23,23.7330578613
2017-12-27 00:39:25,1.1833887169,2017-12-27 00:39:25,24.0819498698
2017-12-27 00:49:26,1.1863560751,2017-12-27 00:49:26,23.8697993978
2017-12-27 00:59:28,1.1860465044,2017-12-27 00:59:28,24.1674133301
2017-12-27 01:09:30,1.1860465044,2017-12-27 01:09:30,24.8109029134
2017-12-27 01:19:32,1.1860465242,2017-12-27 01:19:33,23.0382902018
2017-12-27 01:29:34,1.1857142785,2017-12-27 01:29:34,23.7561832682
2017-12-27 01:39:35,1.1855241283,2017-12-27 01:39:35,23.6888179525
2017-12-27 01:49:36,1.1848585709,2017-12-27 01:49:36,23.1669881185
2017-12-27 01:59:38,1.1852159396,2017-12-27 01:59:38,23.2625061035
2017-12-27 02:09:39,1.1850249603,2017-12-27 02:09:39,25.1135441081
2017-12-27 02:19:40,1.1855241283,2017-12-27 02:19:41,21.8287308757
2017-12-27 02:29:42,1.1651162719,2017-12-27 02:29:42,23.0041048177
2017-12-27 02:39:43,1.1846921816,2017-12-27 02:39:43,25.1708548991
2017-12-27 02:49:45,1.1835548298,2017-12-27 02:49:45,23.8265649414
2017-12-27 02:59:46,1.1868552431,2017-12-27 02:59:47,23.3660677083
2017-12-27 03:09:48,1.1847176007,2017-12-27 03:09:48,24.7284558105
2017-12-27 03:19:50,1.1852159396,2017-12-27 03:19:50,24.228745931
2017-12-27 03:29:52,1.1857142983,2017-12-27 03:29:52,23.8798539225
2017-12-27 03:39:54,1.1858803914,2017-12-27 03:39:54,23.8064558919
2017-12-27 03:49:56,1.1832225841,2017-12-27 03:49:56,25.790213623
2017-12-27 03:59:57,1.1856905177,2017-12-27 03:59:57,23.6656925456
2017-12-27 04:09:59,1.1850498464,2017-12-27 04:09:59,23.3891931152
2017-12-27 04:20:01,1.1847176007,2017-12-27 04:20:01,22.122322998
2017-12-27 04:30:03,1.1842192619,2017-12-27 04:30:03,22.3777079264
2017-12-27 04:40:05,1.1850498464,2017-12-27 04:40:05,25.5247741699
2017-12-27 04:50:07,1.1827242453,2017-12-27 04:50:07,22.8794287109
2017-12-27 05:00:08,1.1860232964,2017-12-27 05:00:08,22.567738444
2017-12-27 05:10:10,1.1842192619,2017-12-27 05:10:10,23.4806892904
2017-12-27 05:20:12,1.1843853946,2017-12-27 05:20:12,24.3463838704
2017-12-27 05:30:14,1.1850498266,2017-12-27 05:30:14,23.6777579753
2017-12-27 05:40:16,1.1843853748,2017-12-27 05:40:16,23.0915791829
2017-12-27 05:50:18,1.1848837335,2017-12-27 05:50:18,24.7354939779
2017-12-27 06:00:20,1.1845514878,2017-12-27 06:00:20,23.7843359375
2017-12-27 06:10:22,1.1840531687,2017-12-27 06:10:22,23.8155049642
2017-12-27 06:20:23,1.1853577191,2017-12-27 06:20:23,22.1575138346
2017-12-27 06:30:25,1.1853820724,2017-12-27 06:30:25,25.2080566406
2017-12-27 06:40:27,1.1855481655,2017-12-27 06:40:27,23.7823250326
2017-12-27 06:50:29,1.1862126372,2017-12-27 06:50:29,24.0497753906
2017-12-27 07:00:31,1.1064783986,2017-12-27 07:00:31,24.014584554
2017-12-27 07:10:32,0.6013311158,2017-12-27 07:10:33,22.9136140951
2017-12-27 07:20:34,0.5877076376,2017-12-27 07:20:35,23.8144995117
2017-12-27 07:30:37,0.5880597032,2017-12-27 07:30:37,22.5204821777
2017-12-27 07:40:38,0.5898502505,2017-12-27 07:40:38,24.517310791
2017-12-27 07:50:40,0.5897009931,2017-12-27 07:50:40,23.7028942871
2017-12-27 08:00:41,0.5933444269,2017-12-27 08:00:41,23.8476794434
2017-12-27 08:10:42,0.5940099843,2017-12-27 08:10:42,23.8466739909
2017-12-27 08:20:44,0.589867106,2017-12-27 08:20:44,23.8919193522
2017-12-27 08:30:47,0.5907131029,2017-12-27 08:30:47,23.7612105306
2017-12-27 08:40:48,0.5933444269,2017-12-27 08:40:48,25.0230533854
2017-12-27 08:50:50,0.5925249232,2017-12-27 08:50:50,22.665267334
2017-12-27 09:00:51,0.593344417,2017-12-27 09:00:52,24.7354939779
2017-12-27 09:10:53,0.5925249232,2017-12-27 09:10:53,23.5671582031
2017-12-27 09:20:55,0.5920265745,2017-12-27 09:20:55,23.9391756185
2017-12-27 09:30:57,0.5930232621,2017-12-27 09:30:57,23.554087321
2017-12-27 09:40:58,0.5930116482,2017-12-27 09:40:58,23.7903686523
2017-12-27 09:50:59,0.5943427531,2017-12-27 09:51:00,23.7380851237
2017-12-27 10:01:02,0.5923714777,2017-12-27 10:01:02,23.6596598307
2017-12-27 10:11:03,0.5936772056,2017-12-27 10:11:03,23.2775878906
2017-12-27 10:21:04,0.5936772056,2017-12-27 10:21:04,23.6888179525
2017-12-27 10:31:06,0.593687704,2017-12-27 10:31:06,25.0341133626
2017-12-27 10:41:07,0.5936772056,2017-12-27 10:41:08,23.5822399902
2017-12-27 10:51:10,0.5928689901,2017-12-27 10:51:10,24.4821199544
2017-12-27 11:01:11,0.5946755417,2017-12-27 11:01:12,24.3393457031
2017-12-27 11:11:14,0.5930348276,2017-12-27 11:11:14,23.9341483561
2017-12-27 11:21:16,0.5940199299,2017-12-27 11:21:16,24.1493151855
2017-12-27 11:31:17,0.593843595,2017-12-27 11:31:17,24.7857666016
2017-12-27 11:41:19,0.5931893751,2017-12-27 11:41:19,22.7145345052
2017-12-27 11:51:20,0.593843585,2017-12-27 11:51:20,24.481114502
2017-12-27 12:01:22,0.5941860528,2017-12-27 12:01:22,24.2619258626
2017-12-27 12:11:23,0.5975041607,2017-12-27 12:11:24,23.3942203776
2017-12-27 12:21:25,0.5958471724,2017-12-27 12:21:25,23.1760371908
2017-12-27 12:31:27,0.5968438502,2017-12-27 12:31:27,23.8798539225
2017-12-27 12:41:28,0.5975041607,2017-12-27 12:41:28,23.6747416178
2017-12-27 12:51:30,0.5971760861,2017-12-27 12:51:30,23.5701745605
2017-12-27 13:01:32,0.5971760761,2017-12-27 13:01:32,23.5651472982
2017-12-27 13:11:34,0.5970099631,2017-12-27 13:11:34,23.2685388184
2017-12-27 13:21:35,0.5973377713,2017-12-27 13:21:35,23.9492301432
2017-12-27 13:31:37,0.5965116342,2017-12-27 13:31:37,24.4801090495
2017-12-27 13:41:38,0.5980033287,2017-12-27 13:41:38,24.0427372233
2017-12-27 13:51:40,0.597342189,2017-12-27 13:51:40,24.3695092773
2017-12-27 14:01:41,0.5983361074,2017-12-27 14:01:42,22.9850012207
2017-12-27 14:11:43,0.5971760761,2017-12-27 14:11:43,22.395806071
2017-12-27 14:21:44,0.5981697181,2017-12-27 14:21:45,24.886311849
2017-12-27 14:31:46,0.597508312,2017-12-27 14:31:46,23.534983724
2017-12-27 14:41:48,0.5983388668,2017-12-27 14:41:48,23.2263098145
2017-12-27 14:51:49,0.5986688861,2017-12-27 14:51:50,23.8557230632
2017-12-27 15:01:52,0.5973466021,2017-12-27 15:01:52,23.165982666
2017-12-27 15:11:53,0.5988352755,2017-12-27 15:11:53,23.9351538086
2017-12-27 15:21:55,0.5983388668,2017-12-27 15:21:55,25.3146346029
2017-12-27 15:31:56,0.5990016648,2017-12-27 15:31:56,24.093009847
2017-12-27 15:41:58,0.5980066409,2017-12-27 15:41:58,23.3238387044
2017-12-27 15:52:00,0.5983388768,2017-12-27 15:52:00,23.9995027669
2017-12-27 16:02:01,0.5983360974,2017-12-27 16:02:01,23.4605802409
2017-12-27 16:12:02,0.5990016648,2017-12-27 16:12:02,25.2161002604
2017-12-27 16:22:04,0.5981727638,2017-12-27 16:22:04,23.7461287435
2017-12-27 16:32:05,0.5990016648,2017-12-27 16:32:06,24.3544274902
2017-12-27 16:42:08,0.597678267,2017-12-27 16:42:08,24.3705147298
2017-12-27 16:52:10,0.5985049897,2017-12-27 16:52:10,22.9387504069
2017-12-27 17:02:11,0.5983361074,2017-12-27 17:02:11,23.6234635417
2017-12-27 17:12:12,0.5988352755,2017-12-27 17:12:12,24.6811995443
2017-12-27 17:22:14,0.5993355445,2017-12-27 17:22:14,22.9769576009
2017-12-27 17:32:17,0.5981757895,2017-12-27 17:32:17,24.3192366536
2017-12-27 17:42:18,0.5991680542,2017-12-27 17:42:18,23.2846260579
2017-12-27 17:52:20,0.5986710927,2017-12-27 17:52:20,24.2056205241
2017-12-27 18:02:22,0.5981727538,2017-12-27 18:02:22,24.6771777344
2017-12-27 18:12:24,0.5993355545,2017-12-27 18:12:24,23.0865519206
2017-12-27 18:22:26,0.5986710927,2017-12-27 18:22:26,23.8667830404
2017-12-27 18:32:28,0.5990033286,2017-12-27 18:32:28,25.0049552409
2017-12-27 18:42:30,0.5990033186,2017-12-27 18:42:30,24.0940152995
2017-12-27 18:52:32,0.5991694316,2017-12-27 18:52:32,24.5655725098
2017-12-27 19:02:33,0.5993344435,2017-12-27 19:02:33,23.5249291992
2017-12-27 19:12:35,0.5985049897,2017-12-27 19:12:35,23.3057405599
2017-12-27 19:22:36,0.5998336016,2017-12-27 19:22:36,24.0718953451
2017-12-27 19:32:37,0.6034941773,2017-12-27 19:32:37,24.6922595215
2017-12-27 19:42:40,0.6029850764,2017-12-27 19:42:40,23.8778430176
2017-12-27 19:52:41,0.603826956,2017-12-27 19:52:41,23.8456685384
2017-12-27 20:02:43,0.6031561425,2017-12-27 20:02:43,23.4796838379
2017-12-27 20:12:44,0.6036605667,2017-12-27 20:12:44,23.6888179525
2017-12-27 20:22:46,0.6034883785,2017-12-27 20:22:46,23.3318823242
2017-12-27 20:32:48,0.6041528202,2017-12-27 20:32:48,24.7445430501
2017-12-27 20:42:49,0.6041597347,2017-12-27 20:42:49,24.1402661133
2017-12-27 20:52:50,0.6043261241,2017-12-27 20:52:51,23.3871822103
2017-12-27 21:02:52,0.6028239166,2017-12-27 21:02:52,24.2599149577
2017-12-27 21:12:53,0.6039933454,2017-12-27 21:12:53,24.2116532389
2017-12-27 21:22:55,0.6038206044,2017-12-27 21:22:55,23.802434082
2017-12-27 21:32:57,0.6036544814,2017-12-27 21:32:57,23.5309619141
2017-12-27 21:42:58,0.6041597347,2017-12-27 21:42:58,23.5983272298
2017-12-27 21:53:00,0.6028239166,2017-12-27 21:53:00,23.3721004232
2017-12-27 22:03:02,0.6038206044,2017-12-27 22:03:02,24.2116532389
2017-12-27 22:13:03,0.6039933353,2017-12-27 22:13:03,24.555517985
2017-12-27 22:23:05,0.6029900396,2017-12-27 22:23:05,23.3268550618
2017-12-27 22:33:07,0.6039867073,2017-12-27 22:33:07,24.9808243815
2017-12-27 22:43:09,0.6046511692,2017-12-27 22:43:09,23.7561832682
2017-12-27 22:53:11,0.6038205943,2017-12-27 22:53:11,23.1438627116
2017-12-27 23:03:13,0.6036544814,2017-12-27 23:03:13,24.6852213542
2017-12-27 23:13:15,0.6041528303,2017-12-27 23:13:15,24.2277404785
2017-12-27 23:23:16,0.6048252921,2017-12-27 23:23:17,23.9391756185
2017-12-27 23:33:18,0.6034883684,2017-12-27 23:33:18,24.5233435059
2017-12-27 23:43:21,0.6031509139,2017-12-27 23:43:21,24.2739912923
2017-12-27 23:53:22,0.6048252921,2017-12-27 23:53:23,23.6787634277
2017-12-28 00:03:24,0.6031561425,2017-12-28 00:03:24,24.0105627441
2017-12-28 00:13:25,0.603826956,2017-12-28 00:13:26,24.1282006836
2017-12-28 00:23:27,0.6031561425,2017-12-28 00:23:27,25.1246040853
2017-12-28 00:33:29,0.6041528303,2017-12-28 00:33:29,24.7264449056
2017-12-28 00:43:31,0.6029900295,2017-12-28 00:43:31,22.5637166341
2017-12-28 00:53:33,0.6019933518,2017-12-28 00:53:33,23.8868920898
2017-12-28 01:03:35,0.6009966841,2017-12-28 01:03:35,23.8225431315
2017-12-28 01:13:37,0.6018272388,2017-12-28 01:13:37,24.7978320313
2017-12-28 01:23:39,0.6016611259,2017-12-28 01:23:39,23.3942203776
2017-12-28 01:33:41,0.6016611359,2017-12-28 01:33:41,23.244407959
2017-12-28 01:43:43,0.6034883684,2017-12-28 01:43:43,24.5856815592
2017-12-28 01:53:45,0.6039867174,2017-12-28 01:53:45,24.5876924642
2017-12-28 02:03:46,0.6044925033,2017-12-28 02:03:46,24.5494852702
2017-12-28 02:13:48,0.6038206044,2017-12-28 02:13:48,24.6942704264
2017-12-28 02:23:49,0.6046589028,2017-12-28 02:23:49,24.5243489583
2017-12-28 02:33:51,0.6029900295,2017-12-28 02:33:51,23.1147045898
2017-12-28 02:43:53,0.6023255777,2017-12-28 02:43:53,24.2166805013
2017-12-28 02:53:55,0.6024917007,2017-12-28 02:53:55,24.2297513835
2017-12-28 03:03:57,0.6021594648,2017-12-28 03:03:57,24.0990425618
2017-12-28 03:13:59,0.601495023,2017-12-28 03:13:59,22.8231233724
2017-12-28 03:24:01,0.6016611259,2017-12-28 03:24:01,24.3745365397
2017-12-28 03:34:02,0.6023294519,2017-12-28 03:34:02,23.5048201497
2017-12-28 03:44:05,0.6013267016,2017-12-28 03:44:05,23.0423120117
2017-12-28 03:54:06,0.6026622306,2017-12-28 03:54:07,24.0558081055
2017-12-28 04:04:08,0.601162787,2017-12-28 04:04:08,24.4398909505
2017-12-28 04:14:10,0.6018272388,2017-12-28 04:14:10,24.0246390788
2017-12-28 04:24:11,0.6029950093,2017-12-28 04:24:11,23.9442028809
2017-12-28 04:34:13,0.6018272489,2017-12-28 04:34:13,24.0769226074
2017-12-28 04:44:15,0.6019933518,2017-12-28 04:44:15,23.6536271159
2017-12-28 04:54:17,0.6008305611,2017-12-28 04:54:17,24.614839681
2017-12-28 05:04:18,0.6023294519,2017-12-28 05:04:18,22.9689139811
2017-12-28 05:14:21,0.6011608641,2017-12-28 05:14:21,24.6369596354
2017-12-28 05:24:23,0.6024916907,2017-12-28 05:24:23,25.3799890137
2017-12-28 05:34:24,0.6021630625,2017-12-28 05:34:25,23.9964864095
2017-12-28 05:44:26,0.6009966841,2017-12-28 05:44:26,23.2484297689
2017-12-28 05:54:28,0.6018272388,2017-12-28 05:54:28,24.7495703125
2017-12-28 06:04:29,0.6024958412,2017-12-28 06:04:29,23.6184362793
2017-12-28 06:14:31,0.6013289,2017-12-28 06:14:31,24.5846761068
2017-12-28 06:24:32,0.6024958412,2017-12-28 06:24:32,23.4193566895
2017-12-28 06:34:34,0.6008305711,2017-12-28 06:34:34,24.1754569499
2017-12-28 06:44:36,0.6016611259,2017-12-28 06:44:36,23.9130338542
2017-12-28 06:54:38,0.6019933518,2017-12-28 06:54:38,24.1995878092
2017-12-28 07:04:40,0.6018272489,2017-12-28 07:04:40,24.4358691406
2017-12-28 07:14:42,0.6018272388,2017-12-28 07:14:42,23.728030599
2017-12-28 07:24:44,0.6009966741,2017-12-28 07:24:44,24.1171407064
2017-12-28 07:34:46,0.6011627971,2017-12-28 07:34:46,24.286056722
2017-12-28 07:44:47,0.6024958412,2017-12-28 07:44:47,23.7400960286
2017-12-28 07:54:49,0.6013289,2017-12-28 07:54:49,24.0749117025
2017-12-28 08:04:50,0.6024958412,2017-12-28 08:04:51,22.7527416992
2017-12-28 08:14:53,0.6008291891,2017-12-28 08:14:53,23.7461287435
2017-12-28 08:24:54,0.6026622306,2017-12-28 08:24:54,24.3715201823
2017-12-28 08:34:57,0.6009950266,2017-12-28 08:34:57,25.2040348307
2017-12-28 08:44:58,0.6024958311,2017-12-28 08:44:58,24.1835005697
2017-12-28 08:55:00,0.601495023,2017-12-28 08:55:00,23.2987023926
2017-12-28 09:05:02,0.6013289,2017-12-28 09:05:02,23.5872672526
2017-12-28 09:15:04,0.6021594748,2017-12-28 09:15:04,24.0467590332
2017-12-28 09:25:06,0.6014950129,2017-12-28 09:25:06,23.7702596029
2017-12-28 09:35:07,0.6023294519,2017-12-28 09:35:07,25.0552278646
2017-12-28 09:45:10,0.6031509139,2017-12-28 09:45:10,24.7214176432
2017-12-28 09:55:11,0.6046589028,2017-12-28 09:55:11,24.0487699382
2017-12-28 10:05:12,0.6056572288,2017-12-28 10:05:12,22.2439827474
2017-12-28 10:15:14,0.6041528303,2017-12-28 10:15:14,24.2729858398
2017-12-28 10:25:16,0.604983385,2017-12-28 10:25:16,24.1674133301
2017-12-28 10:35:17,0.6054908495,2017-12-28 10:35:17,22.8361942546
2017-12-28 10:45:19,0.6046511591,2017-12-28 10:45:19,23.8798539225
2017-12-28 10:55:20,0.6049916815,2017-12-28 10:55:20,24.3252693685
2017-12-28 11:05:22,0.6048172822,2017-12-28 11:05:22,23.9331429036
2017-12-28 11:15:23,0.6051580708,2017-12-28 11:15:23,23.0282356771
2017-12-28 11:25:26,0.6038142537,2017-12-28 11:25:26,23.1589444987
2017-12-28 11:35:28,0.6044850562,2017-12-28 11:35:28,23.2785933431
2017-12-28 11:45:29,0.6058236282,2017-12-28 11:45:30,23.3268550618
2017-12-28 11:55:31,0.6041528202,2017-12-28 11:55:31,23.6234635417
2017-12-28 12:05:33,0.6044850461,2017-12-28 12:05:33,23.8868920898
2017-12-28 12:15:34,0.6056572389,2017-12-28 12:15:34,23.2604951986
2017-12-28 12:25:36,0.605481734,2017-12-28 12:25:36,22.9045650228
2017-12-28 12:35:39,0.6048092886,2017-12-28 12:35:39,23.5148746745
2017-12-28 12:45:41,0.605149498,2017-12-28 12:45:41,24.9506608073
2017-12-28 12:55:43,0.6053156109,2017-12-28 12:55:43,23.2333479818
2017-12-28 13:05:45,0.6048172822,2017-12-28 13:05:45,22.6099674479
2017-12-28 13:15:47,0.6043189332,2017-12-28 13:15:47,25.1225931803
2017-12-28 13:25:49,0.6054817239,2017-12-28 13:25:49,22.8080415853
2017-12-28 13:35:51,0.6049833951,2017-12-28 13:35:51,24.2468440755
2017-12-28 13:45:53,0.605149498,2017-12-28 13:45:53,23.6103926595
2017-12-28 13:55:55,0.604983385,2017-12-28 13:55:55,23.978388265
2017-12-28 14:05:56,0.6054908495,2017-12-28 14:05:57,23.997491862
2017-12-28 14:15:58,0.6049833951,2017-12-28 14:15:58,24.3715201823
2017-12-28 14:26:00,0.6041528202,2017-12-28 14:26:00,22.7004581706
2017-12-28 14:36:01,0.6056572389,2017-12-28 14:36:01,23.0956009928
2017-12-28 14:46:03,0.6053156109,2017-12-28 14:46:03,24.2428222656
2017-12-28 14:56:06,0.6046434512,2017-12-28 14:56:06,23.6124035645
2017-12-28 15:06:08,0.6058139599,2017-12-28 15:06:08,23.7390905762
2017-12-28 15:16:09,0.6051580607,2017-12-28 15:16:09,21.9574287923
2017-12-28 15:26:11,0.6046511692,2017-12-28 15:26:11,23.4002530924
2017-12-28 15:36:12,0.6054908495,2017-12-28 15:36:12,23.2263098145
2017-12-28 15:46:14,0.604817272,2017-12-28 15:46:14,24.1915441895
2017-12-28 15:56:16,0.6046511591,2017-12-28 15:56:16,24.5907088216
2017-12-28 16:06:17,0.6054908495,2017-12-28 16:06:18,25.0109879557
2017-12-28 16:16:19,0.6041528303,2017-12-28 16:16:19,24.1261897786
2017-12-28 16:26:20,0.6048252921,2017-12-28 16:26:20,23.6616707357
2017-12-28 16:36:22,0.6046511591,2017-12-28 16:36:22,24.2036096191
2017-12-28 16:46:24,0.6044850461,2017-12-28 16:46:24,24.2538822428
2017-12-28 16:56:25,0.6053244602,2017-12-28 16:56:25,23.6797688802
2017-12-28 17:06:27,0.6044850562,2017-12-28 17:06:27,23.8456685384
2017-12-28 17:16:28,0.6051580708,2017-12-28 17:16:29,25.6192867025
2017-12-28 17:26:30,0.6043189332,2017-12-28 17:26:30,23.7300415039
2017-12-28 17:36:32,0.6041528202,2017-12-28 17:36:32,23.6556380208
2017-12-28 17:46:33,0.6056572389,2017-12-28 17:46:34,24.054802653
2017-12-28 17:56:35,0.6039867174,2017-12-28 17:56:35,22.8794287109
2017-12-28 18:06:36,0.6051580607,2017-12-28 18:06:36,23.1287809245
2017-12-28 18:16:37,0.6046589028,2017-12-28 18:16:37,24.4489400228
2017-12-28 18:26:39,0.6046511692,2017-12-28 18:26:39,23.7360742188
2017-12-28 18:36:41,0.604983385,2017-12-28 18:36:42,24.0186063639
2017-12-28 18:46:43,0.604817272,2017-12-28 18:46:44,22.665267334
2017-12-28 18:56:45,0.6048172822,2017-12-28 18:56:45,23.7923795573
2017-12-28 19:06:47,0.6043189332,2017-12-28 19:06:47,24.245838623
2017-12-28 19:16:48,0.6056572389,2017-12-28 19:16:49,24.7194067383
2017-12-28 19:26:50,0.604983385,2017-12-28 19:26:50,23.6717252604
2017-12-28 19:36:52,0.605481734,2017-12-28 19:36:52,23.6636816406
2017-12-28 19:46:54,0.604817272,2017-12-28 19:46:54,23.5661527507
2017-12-28 19:56:55,0.6059900176,2017-12-28 19:56:55,23.9793937174
2017-12-28 20:06:57,0.604983385,2017-12-28 20:06:57,23.9261047363
2017-12-28 20:16:59,0.6049833951,2017-12-28 20:16:59,23.5380000814
2017-12-28 20:27:01,0.6054817239,2017-12-28 20:27:01,22.5114331055
2017-12-28 20:37:03,0.6051495081,2017-12-28 20:37:03,22.6592346191
2017-12-28 20:47:05,0.605149498,2017-12-28 20:47:05,23.8778430176
2017-12-28 20:57:07,0.6041528202,2017-12-28 20:57:07,23.7250142415
2017-12-28 21:07:09,0.6049833951,2017-12-28 21:07:09,23.7571887207
2017-12-28 21:17:11,0.605149498,2017-12-28 21:17:11,24.4881526693
2017-12-28 21:27:12,0.6051580708,2017-12-28 21:27:12,24.2166805013
2017-12-28 21:37:14,0.6044850461,2017-12-28 21:37:14,23.0282356771
2017-12-28 21:47:16,0.605315621,2017-12-28 21:47:17,23.7551778158
2017-12-28 21:57:18,0.604817272,2017-12-28 21:57:18,24.6661177572
2017-12-28 22:07:20,0.6046511591,2017-12-28 22:07:20,22.9759521484
2017-12-28 22:17:21,0.6058236282,2017-12-28 22:17:21,24.5243489583
2017-12-28 22:27:23,0.6051495081,2017-12-28 22:27:23,24.2347786458
2017-12-28 22:37:25,0.605149498,2017-12-28 22:37:25,23.7612105306
2017-12-28 22:47:26,0.606156407,2017-12-28 22:47:26,25.7027392578
2017-12-28 22:57:27,0.6059900176,2017-12-28 22:57:27,24.1282006836
2017-12-28 23:07:29,0.6053156109,2017-12-28 23:07:29,23.0573937988
2017-12-28 23:17:31,0.6056478469,2017-12-28 23:17:31,23.4917492676
2017-12-28 23:27:33,0.6053156109,2017-12-28 23:27:33,24.0487699382
2017-12-28 23:37:35,0.6054817239,2017-12-28 23:37:36,23.4957710775
2017-12-28 23:47:38,0.6048092886,2017-12-28 23:47:38,23.6365344238
2017-12-28 23:57:40,0.6053156109,2017-12-28 23:57:40,24.2780131022
2017-12-29 00:07:42,0.6056478469,2017-12-29 00:07:42,24.7214176432
2017-12-29 00:17:45,0.6029850764,2017-12-29 00:17:45,23.4766674805
2017-12-29 00:27:46,0.6029950093,2017-12-29 00:27:46,23.3690840658
2017-12-29 00:37:47,0.6031613885,2017-12-29 00:37:48,23.747134196
2017-12-29 00:47:49,0.6039867174,2017-12-29 00:47:49,23.4605802409
2017-12-29 00:57:51,0.604817272,2017-12-29 00:57:51,23.3027242025
2017-12-29 01:07:53,0.6049833951,2017-12-29 01:07:53,24.0588244629
2017-12-29 01:17:55,0.6043189332,2017-12-29 01:17:55,23.6707198079
2017-12-29 01:27:56,0.6054908495,2017-12-29 01:27:57,24.712368571
2017-12-29 01:37:59,0.6043117762,2017-12-29 01:37:59,23.8396358236
2017-12-29 01:48:01,0.6041528202,2017-12-29 01:48:01,23.8657775879
2017-12-29 01:58:02,0.6029950093,2017-12-29 01:58:02,22.7658125814
2017-12-29 02:08:04,0.6014950129,2017-12-29 02:08:04,22.9297013346
