x,y,z[0],z[1],z[2],z[3],z[4],z[5],z[6],z[7],z[8],z[9],z[10],z[11],z[12],z[13],z[14],z[15],z[16],z[17],z[18],z[19],z[20],z[21],z[22],z[23],z[24],z[25],z[26],z[27],z[28],z[29],z[30],z[31],z[32],z[33],z[34],z[35],z[36],z[37],z[38],z[39],z[40],z[41],z[42],z[43],z[44],z[45],z[46],z[47],z[48],z[49]
162888000,,-69.0624,-70.7837,-69.5821,-70.7884,-70.2735,-70.5161,-70.5817,-71.8949,-70.4475,-71.9638,-73.2978,-73.3925,-71.8233,-70.3417,-76.5211,-73.3453,-71.8663,-71.9282,-72.7915,-71.9652,-70.7188,-72.4725,-70.4949,-71.29,-72.8519,-72.6404,-70.3042,-84.8893,-73.5686,-72.0666,-74.5676,-72.689,-72.2004,-72.3195,-71.3096,-71.6078,-72.4016,-70.6372,-71.8875,-70.6339,-71.3099,-70.8979,-72.2649,-71.2821,-72.2566,-70.5638,-77.7828,-72.8455,-72.6059,-71.5476
162892000,,-66.6766,-67.3466,-66.8888,-69.401,-67.9676,-68.5772,-68.1881,-69.9157,-68.3081,-69.5223,-71.1548,-71.1544,-69.5692,-68.8146,-74.1613,-70.4799,-70.283,-69.7443,-69.5537,-70.3304,-66.9128,-70.6499,-69.6842,-69.2141,-69.2867,-69.5216,-68.3105,-82.332,-69.5558,-70.2589,-72.9288,-70.1464,-69.2199,-69.8933,-69.5192,-69.3735,-70.1563,-68.0514,-69.7959,-68.5636,-68.4953,-67.8908,-69.6432,-68.7411,-70.3138,-69.07,-74.8271,-71.5277,-70.0935,-68.8818
162896000,,-68.8429,-68.4352,-68.952,-71.6752,-70.8631,-70.8914,-70.7369,-72.0001,-71.4443,-71.851,-73.5129,-71.8658,-72.2736,-71.0579,-76.0482,-72.2411,-72.6428,-72.2745,-70.4747,-72.2886,-70.1814,-73.0279,-71.036,-71.0299,-69.8351,-70.3554,-70.765,-83.8616,-71.4603,-72.6196,-75.6332,-72.1392,-71.9998,-72.7913,-72.1406,-71.1291,-73.319,-70.4807,-71.3085,-71.652,-71.2251,-70.7189,-72.0182,-70.8579,-72.7404,-71.4811,-75.6743,-72.9111,-71.2286,-71.948
162900000,,-70.073,-70.3742,-72.6219,-73.0387,-71.8389,-71.7932,-72.2103,-71.957,-71.9721,-71.3354,-74.9167,-73.0849,-72.4883,-71.6344,-77.6118,-72.1493,-73.4996,-72.1913,-71.9606,-72.2707,-71.8933,-73.1769,-70.6689,-73.0927,-71.314,-71.4557,-72.1286,-84.6944,-74.504,-73.2507,-76.1232,-72.4797,-73.2333,-74.2462,-74.8375,-72.2835,-73.2127,-71.9126,-72.1894,-71.4424,-73.5799,-72.4522,-72.4607,-71.3793,-73.2112,-73.435,-76.8943,-72.7785,-71.5876,-73.3058
162904000,,-70.1873,-70.4016,-71.3937,-72.6063,-71.1674,-72.2768,-72.7006,-72.1214,-72.7714,-71.466,-74.5635,-71.5586,-72.4819,-71.4733,-77.7061,-72.2133,-72.6347,-70.3866,-71.3943,-72.2641,-71.1929,-73.8798,-73.5325,-71.4728,-71.9073,-72.3491,-72.5807,-84.6345,-73.9852,-72.558,-75.5707,-72.869,-73.0602,-72.9489,-75.1432,-72.9083,-72.7004,-71.4793,-71.5968,-72.2401,-73.3714,-72.7103,-72.9745,-72.8489,-73.7519,-73.5583,-76.5947,-72.7741,-72.2798,-72.5585
162908000,,-70.6443,-71.5091,-70.9917,-72.5255,-72.2604,-72.4332,-73.6375,-71.3284,-72.5719,-72.861,-75.3069,-72.018,-72.9089,-73.5204,-78.4864,-74.0509,-72.4242,-71.3795,-71.3901,-72.8075,-73.4074,-74.2218,-73.9316,-71.552,-73.0349,-72.8619,-73.6209,-85.5667,-74.6623,-73.3882,-75.8447,-73.7608,-73.2197,-74.0656,-73.3455,-73.1748,-72.999,-72.7027,-73.6552,-71.7272,-74.2096,-72.872,-73.5335,-74.2468,-72.2633,-73.6451,-78.0126,-74.9069,-71.6169,-73.7587
162912000,,-70.6641,-71.8552,-70.4185,-72.1958,-72.6933,-72.6622,-74.0836,-72.8937,-72.5928,-74.2127,-75.461,-71.7217,-72.6416,-72.9536,-77.7701,-72.8229,-73.0037,-71.6353,-71.8446,-72.3178,-72.7171,-72.8147,-74.7371,-73.3932,-73.8638,-72.2387,-73.2565,-85.2608,-75.2225,-73.5681,-75.6896,-73.5836,-73.3607,-74.0689,-72.2578,-71.8128,-72.5693,-72.7349,-73.6901,-72.6186,-71.9343,-72.9412,-72.829,-72.5485,-71.5806,-74.0867,-79.6887,-73.1379,-73.4875,-73.1939
162916000,,-71.3909,-70.829,-70.8061,-71.7434,-72.207,-72.6936,-73.4775,-73.3085,-72.3508,-73.1982,-75.3123,-72.1356,-72.1755,-71.7721,-78.043,-71.9852,-73.3328,-72.1767,-72.4391,-71.203,-73.705,-71.6863,-74.3885,-73.9035,-74.052,-73.5153,-73.8361,-84.4036,-75.5124,-73.2228,-76.6482,-73.6152,-72.7596,-72.8987,-71.743,-71.7254,-72.8286,-73.162,-71.8195,-73.4243,-70.5497,-72.7434,-71.8416,-71.8817,-72.6124,-73.8028,-78.3607,-73.2734,-73.4069,-73.1537
162920000,,-70.422,-70.5863,-71.506,-72.2977,-71.7612,-72.6047,-71.8888,-73.5133,-72.2134,-73.8236,-75.4126,-72.5407,-72.9927,-72.6652,-77.5733,-73.7783,-72.4177,-72.8567,-73.5116,-71.6335,-73.8172,-72.8933,-72.8105,-72.5715,-73.9373,-71.9664,-74.2986,-84.5722,-74.1849,-73.0718,-75.5292,-74.3071,-72.3453,-72.8005,-72.3595,-72.6176,-72.4858,-74.2613,-71.3497,-72.4711,-72.485,-72.152,-71.4023,-72.5035,-72.5989,-73.4018,-77.7603,-73.1998,-74.3049,-73.4265
162924000,,-70.0337,-71.2427,-71.5928,-72.7325,-72.0727,-74.0721,-72.0529,-73.5711,-71.7024,-72.9745,-74.7202,-72.7036,-74.5358,-72.1853,-77.602,-74.0007,-71.6956,-72.1767,-74.0697,-72.2065,-72.8097,-73.0105,-72.5815,-71.8123,-73.5,-72.2165,-74.5659,-86.2895,-74.1221,-72.7164,-75.3573,-74.4193,-72.3842,-72.918,-72.6944,-71.8706,-73.1306,-74.1649,-72.2934,-72.35,-72.2673,-72.391,-72.2148,-73.7655,-72.2497,-72.1037,-77.0625,-74.2124,-73.5123,-72.6322
162928000,,-69.6375,-70.6249,-72.0913,-70.1462,-71.4715,-72.4555,-72.3856,-71.6362,-70.9986,-70.1345,-73.7821,-73.0711,-73.9476,-72.2705,-76.8786,-72.7301,-72.3702,-71.8295,-73.3682,-71.3589,-72.0336,-71.5062,-72.5505,-71.9593,-73.0469,-73.1376,-72.8517,-85.07,-73.4967,-71.1433,-75.1943,-72.3632,-72.0922,-70.7687,-72.0206,-71.0583,-71.786,-70.7511,-72.5643,-71.0927,-71.2413,-72.8386,-70.6725,-71.6765,-72.1397,-71.8902,-76.7037,-72.4933,-72.1707,-71.5415
162932000,,-66.0803,-67.1583,-67.822,-67.462,-70.3281,-72.43,-71.4449,-69.6447,-68.9306,-68.1359,-72.4216,-71.6933,-70.8752,-69.8039,-75.9843,-68.2593,-68.9727,-69.0789,-71.745,-71.6597,-72.5394,-69.2443,-69.0175,-70.7515,-71.4841,-70.6703,-71.1539,-83.2579,-71.2377,-68.4324,-73.5664,-70.7195,-70.0794,-69.4213,-70.5248,-69.6473,-69.2471,-67.4292,-71.5104,-68.3347,-69.4539,-69.7183,-68.9366,-68.6183,-70.9408,-70.7601,-77.3096,-69.6315,-71.3763,-72.361
162936000,,-68.1524,-68.9888,-68.4721,-68.6064,-72.1121,-72.9329,-72.4808,-71.1481,-70.0158,-69.8802,-73.7783,-72.4977,-71.8878,-70.988,-77.5188,-69.478,-69.9307,-70.234,-71.2174,-72.5576,-74.0014,-70.7086,-71.1204,-70.8908,-71.9396,-71.3693,-71.5673,-83.2243,-72.6856,-70.4501,-74.6228,-71.695,-72.5344,-71.0828,-70.7014,-70.4578,-70.9194,-68.7584,-71.7974,-69.3699,-70.4055,-69.8412,-71.2132,-69.8391,-72.2946,-71.7777,-78.4491,-70.9353,-73.1598,-72.1114
162940000,,-70.1069,-73.2537,-71.0283,-70.5139,-73.7173,-72.8097,-71.9337,-72.3816,-71.8242,-72.8848,-75.1582,-73.1714,-73.5655,-71.9623,-77.5173,-71.953,-72.2321,-71.5336,-72.6403,-72.9548,-73.1649,-72.4028,-72.4277,-72.2742,-72.7161,-73.26,-71.8021,-83.7142,-72.8097,-72.9804,-75.4123,-73.5929,-73.7563,-73.8656,-72.4814,-71.7722,-73.5608,-72.4252,-73.1161,-71.8488,-71.9911,-72.5468,-73.1977,-72.537,-73.2185,-72.4325,-79.06,-74.4823,-74.0166,-71.9262
162944000,,-70.9642,-71.404,-71.0668,-71.6561,-72.9631,-73.4335,-72.4777,-71.7903,-70.1627,-73.095,-75.6528,-73.1814,-73.6333,-71.7738,-77.3864,-72.2495,-73.7833,-71.8758,-73.6997,-71.5021,-71.7946,-72.5418,-72.2421,-74.5075,-72.7617,-73.6062,-72.4696,-84.2298,-73.9868,-72.8086,-77.0835,-73.4214,-73.6152,-74.4783,-73.1478,-72.0838,-72.4651,-72.6305,-71.5944,-71.9484,-72.16,-73.1605,-72.3642,-72.3455,-74.8087,-71.3685,-78.9014,-73.8077,-73.9955,-72.3936
162948000,,-71.3853,-70.7699,-70.852,-71.2616,-71.1305,-73.3293,-72.5672,-72.53,-71.4923,-72.1387,-73.9646,-73.3894,-73.3986,-71.2826,-77.6055,-73.7249,-74.9765,-72.85,-72.4889,-70.4511,-72.0118,-73.0959,-71.8933,-73.2162,-71.9491,-72.6156,-72.0983,-84.3132,-74.444,-72.6174,-75.6667,-73.4136,-73.4916,-73.6298,-72.2068,-72.2499,-72.139,-73.0095,-72.0937,-72.9252,-71.8897,-72.3601,-70.949,-71.5133,-72.2854,-71.7019,-78.1104,-73.099,-72.1104,-72.0029
162952000,,-68.3392,-68.3116,-68.3491,-69.1309,-68.8785,-69.6776,-70.2043,-70.7894,-71.1077,-69.3932,-71.9679,-70.8696,-70.0742,-69.3712,-74.5295,-72.5099,-71.5813,-70.5938,-71.149,-69.0755,-71.3487,-69.5792,-69.5417,-70.0903,-69.9927,-69.3417,-69.6475,-81.929,-71.6951,-70.4801,-73.0987,-71.7753,-68.9529,-69.5097,-69.5228,-70.9532,-69.9043,-69.4416,-70.9178,-70.0006,-70.0925,-69.7796,-68.4168,-69.7564,-70.2427,-70.5408,-74.9219,-71.3258,-70.2387,-69.5651
162956000,,-69.6165,-68.5947,-68.9696,-69.8612,-69.7599,-70.9972,-70.2412,-71.3453,-71.688,-71.0537,-73.1263,-71.5966,-70.9415,-69.9529,-75.2283,-72.7087,-70.9504,-71.8763,-72.1393,-70.1054,-72.1954,-69.8363,-69.853,-71.1637,-71.1684,-71.3447,-70.2285,-83.4779,-71.6559,-71.8233,-73.958,-72.88,-70.3913,-70.6933,-70.0986,-71.1354,-71.4555,-70.5694,-71.2122,-70.8218,-71.141,-70.2164,-69.1466,-70.9883,-71.1632,-71.9236,-75.8188,-71.1741,-70.3773,-70.1843
162960000,,-71.3875,-69.5943,-70.6282,-70.6058,-70.1436,-71.5074,-71.3446,-72.4246,-71.3214,-71.9445,-75.119,-73.5273,-71.3952,-70.9134,-77.0038,-73.184,-71.3774,-71.6177,-72.1458,-71.9543,-72.5611,-71.0551,-70.6933,-72.8896,-71.976,-74.4634,-72.5579,-83.8219,-71.8521,-73.4309,-74.4163,-73.6014,-73.2961,-71.8963,-72.8636,-72.0156,-71.81,-72.2579,-71.733,-71.1649,-73.9903,-71.892,-71.4468,-71.8328,-71.8268,-73.4645,-77.6959,-72.0438,-72.3431,-72.0754
162964000,,-71.0283,-70.4123,-71.6858,-71.3949,-70.2236,-70.9251,-71.5416,-72.6629,-70.3345,-72.2807,-74.8353,-73.0877,-69.7335,-71.7166,-78.8065,-71.5102,-70.6802,-69.4065,-70.9045,-72.1469,-71.747,-70.1647,-71.0557,-71.7251,-71.9112,-73.1295,-73.3834,-83.8455,-72.6788,-72.0545,-74.1825,-71.7645,-72.891,-71.2668,-71.8392,-73.0902,-70.2292,-70.8526,-71.6847,-69.853,-73.7202,-71.7806,-71.3678,-70.5037,-72.1437,-72.5773,-76.6295,-71.1739,-72.6437,-71.7
162968000,,-70.2347,-69.8993,-71.6444,-73.5447,-72.0023,-70.6056,-71.8756,-73.6479,-71.6916,-73.4193,-74.2096,-72.8878,-71.6143,-71.5697,-78.2723,-73.0097,-71.7083,-71.939,-71.9371,-72.6979,-72.3975,-72.8632,-72.3615,-72.5633,-73.4779,-74.2503,-72.8527,-84.3159,-74.5831,-71.686,-75.1541,-72.7556,-71.4461,-71.6472,-71.064,-71.4202,-71.6132,-71.1094,-72.6019,-70.6094,-71.9414,-72.5027,-72.1837,-72.6642,-72.0058,-73.1702,-76.8105,-71.9711,-72.3228,-72.0397
162972000,,-68.4803,-69.961,-71.2603,-72.8719,-71.8055,-71.3568,-72.1096,-72.9186,-71.9698,-72.9424,-74.3039,-71.5245,-72.0197,-72.2322,-77.4991,-74.23,-71.5361,-72.1077,-72.5125,-72.4013,-71.3784,-73.5119,-71.5567,-72.4054,-73.57,-72.5222,-72.4764,-85.1914,-74.2069,-71.7671,-75.0143,-72.257,-70.9342,-71.7734,-72.5546,-70.9871,-73.5431,-71.098,-72.3396,-71.1258,-72.4683,-71.389,-72.2889,-73.5563,-71.1635,-72.6928,-78.3161,-72.1444,-71.5361,-70.1476
162976000,,-70.7371,-70.6377,-71.7058,-72.3398,-72.1079,-73.5387,-72.0111,-74.6027,-74.2875,-72.9442,-75.3224,-71.9216,-73.2204,-72.7284,-77.3664,-74.3157,-72.6932,-72.3661,-72.8287,-73.952,-72.4439,-73.9356,-71.0355,-73.0896,-73.2397,-74.2193,-73.1439,-85.9305,-74.5034,-72.1691,-75.3991,-73.1353,-72.3385,-72.4384,-73.187,-73.029,-73.5877,-72.3691,-74.9948,-72.7152,-71.9698,-73.04,-74.1853,-72.86,-73.4411,-71.5067,-79.5266,-73.8461,-72.8786,-71.5226
162980000,,-71.9096,-70.1773,-70.3351,-72.9489,-72.4576,-72.2111,-73.0983,-74.2402,-73.9097,-73.0226,-75.5659,-72.6651,-75.3146,-73.9455,-76.8892,-73.351,-72.6087,-73.9965,-73.1062,-72.0786,-72.4645,-73.3183,-72.0931,-74.5957,-71.8932,-73.6556,-73.2301,-85.2654,-73.8355,-74.4361,-75.1238,-73.7528,-72.5672,-71.8198,-73.056,-74.1733,-72.8174,-73.0742,-75.3043,-72.5097,-73.7327,-73.1648,-74.2712,-73.0681,-73.3999,-71.195,-78.8524,-73.8094,-72.6292,-73.4373
162984000,,-71.536,-70.9203,-69.9464,-72.8793,-73.0947,-71.3333,-72.0389,-71.6007,-73.2284,-73.3555,-74.8363,-72.6306,-74.4518,-74.0679,-77.815,-73.4588,-72.0154,-74.3438,-73.2422,-71.588,-72.4111,-72.8712,-73.4194,-73.2538,-71.6581,-73.6312,-73.0462,-84.7427,-74.9599,-73.3051,-75.2407,-72.4685,-73.8854,-72.0717,-72.9419,-73.8619,-73.0271,-72.8793,-74.5343,-73.1259,-74.9423,-72.1337,-72.38,-73.7146,-73.339,-71.5556,-77.6771,-73.6305,-73.2151,-73.5041
162988000,,-70.917,-71.4202,-71.8958,-72.4688,-73.2062,-72.4117,-72.7758,-72.7531,-72.2967,-73.0519,-74.8314,-72.6496,-73.6747,-73.9396,-78.73,-73.3935,-73.0251,-73.9685,-74.3314,-71.6159,-74.1406,-72.9437,-73.5581,-71.9514,-72.2579,-74.3825,-73.8279,-84.4791,-75.613,-73.0011,-75.4578,-72.444,-74.4984,-71.79,-72.5638,-73.9638,-73.375,-73.5996,-73.3835,-73.7383,-73.1448,-71.6371,-73.4592,-73.5357,-73.7785,-72.1869,-78.4947,-73.679,-75.5373,-74.562
162992000,,-70.2573,-70.7281,-71.3554,-73.2659,-72.0106,-71.9776,-72.6135,-73.5256,-72.592,-72.9167,-75.6244,-73.4024,-73.0265,-74.0795,-78.8982,-73.8716,-74.5126,-72.2584,-73.8057,-72.5265,-74.1636,-72.8285,-75.0611,-71.4016,-73.2053,-73.2458,-73.0436,-83.4765,-74.634,-73.6823,-76.3492,-73.6487,-74.7043,-72.3166,-74.0256,-73.5344,-73.5616,-73.3318,-73.3082,-74.9595,-73.4886,-71.9694,-74.2205,-72.3967,-73.7441,-73.0561,-79.717,-74.7434,-74.0977,-73.7838
162996000,,-70.5303,-71.6345,-72.2484,-73.6692,-72.9721,-71.919,-72.4508,-73.0338,-72.4086,-73.6265,-77.2782,-74.9015,-73.5531,-72.8212,-77.6136,-75.317,-73.2682,-71.6331,-72.5263,-72.97,-74.2207,-74.2108,-74.988,-72.9384,-71.4519,-73.2171,-72.6784,-84.0091,-73.8557,-73.7876,-76.4638,-73.9542,-75.4348,-72.5846,-74.2919,-73.3575,-73.4323,-72.5672,-74.6479,-73.7918,-72.6662,-72.1543,-73.9131,-72.9166,-72.7004,-73.3905,-78.359,-74.5335,-73.0991,-73.2133
163000000,,-70.4716,-71.3094,-70.9315,-72.6676,-72.9882,-72.4894,-74.1679,-74.3382,-71.5502,-73.8709,-76.7133,-74.7757,-73.8404,-72.586,-77.4341,-75.7133,-71.7192,-71.803,-72.7292,-73.3412,-73.2367,-73.8911,-73.9123,-73.7076,-71.8266,-72.9053,-74.0077,-84.497,-75.4995,-73.4718,-76.1074,-73.3228,-75.038,-71.9274,-73.4306,-73.4811,-72.8025,-73.6781,-74.4553,-73.1818,-71.8642,-72.5371,-73.1335,-73.4851,-72.4462,-72.2036,-77.2419,-73.5389,-73.2435,-73.8664
163004000,,-71.4109,-71.4781,-70.6836,-73.243,-74.4644,-73.8636,-74.7725,-73.9127,-72.1566,-74.0523,-76.003,-73.6604,-74.4663,-73.7674,-78.1363,-74.1524,-72.0046,-72.463,-75.3813,-73.4979,-73.3698,-72.5242,-73.608,-72.4928,-73.6535,-74.096,-73.4157,-84.5566,-75.2806,-72.5371,-76.5944,-73.9813,-73.6695,-73.2839,-73.0833,-72.8637,-72.9633,-74.0449,-74.4502,-73.2819,-73.4261,-73.7816,-72.7656,-72.9579,-73.847,-73.9926,-77.6277,-72.7082,-72.6865,-73.0613
163008000,,-71.0572,-72.5041,-70.6947,-73.117,-73.8667,-73.5934,-73.5861,-73.1798,-73.4837,-72.9842,-75.5543,-73.6473,-72.9,-73.1294,-79.1564,-74.4299,-73.8566,-72.7496,-74.9859,-73.1389,-73.8433,-73.1514,-74.3549,-73.078,-72.9963,-75.6873,-72.3152,-84.4419,-74.2618,-73.0841,-78.4603,-74.1516,-73.2852,-73.0422,-73.2513,-72.6579,-74.4591,-73.6852,-74.6443,-72.9602,-73.8407,-73.7807,-74.3035,-73.6084,-74.2198,-74.5603,-77.9714,-73.6209,-72.2219,-72.7431
163012000,,-67.514,-69.611,-69.7427,-70.0272,-69.9652,-70.7371,-71.719,-71.0185,-71.4931,-71.0825,-72.6542,-70.7573,-71.7645,-70.2405,-75.9822,-72.8915,-71.8835,-70.7296,-71.532,-71.5184,-70.6272,-71.2173,-70.723,-71.9892,-69.6706,-70.5412,-71.6848,-82.2775,-72.442,-71.196,-75.4084,-71.2962,-70.586,-70.4832,-71.1167,-71.5847,-71.6591,-70.9824,-71.5624,-70.896,-69.9914,-71.0173,-72.136,-71.0482,-71.574,-69.8965,-75.9243,-72.7796,-70.5355,-71.8276
163016000,,-67.1938,-69.6751,-69.4959,-69.7189,-69.4434,-70.079,-71.7204,-71.0467,-71.074,-71.3445,-72.6824,-70.7731,-71.3168,-69.4158,-75.4255,-72.2383,-71.0046,-70.5921,-71.7157,-70.8771,-70.6673,-70.9469,-69.589,-71.5883,-70.1145,-69.8845,-72.5801,-82.0224,-71.9387,-71.2248,-74.1965,-71.9922,-70.8614,-71.0698,-70.6409,-72.7456,-70.8994,-69.9727,-70.2404,-70.3406,-70.1032,-70.354,-70.6397,-70.4471,-71.2927,-69.9754,-75.4207,-71.5231,-70.6152,-71.0582
163020000,,-71.1605,-71.6098,-69.5805,-72.4341,-71.3662,-73.5582,-73.765,-71.422,-73.1149,-74.1311,-74.9632,-72.6045,-72.7261,-73.11,-78.4095,-73.7386,-72.4473,-72.9634,-74.5665,-72.4771,-71.9398,-73.3794,-71.0825,-72.5101,-72.7347,-72.4394,-75.7282,-85.8777,-74.829,-74.2582,-75.8344,-73.863,-72.1015,-72.4724,-72.1496,-73.366,-73.3656,-71.5179,-71.6984,-74.0884,-71.7852,-72.1321,-72.3167,-71.5005,-74.5199,-72.6226,-77.9782,-74.5235,-73.3412,-73.0579
163024000,,-68.8454,-70.0026,-68.5697,-70.2309,-71.8825,-72.2359,-71.9478,-71.2162,-72.3067,-71.9395,-75.4926,-72.7504,-73.3343,-72.7015,-77.8292,-73.0229,-73.3356,-70.6792,-73.9547,-72.5655,-73.3856,-71.3176,-71.2942,-71.7936,-71.6388,-71.0574,-73.6325,-84.7038,-73.4536,-71.6686,-75.6761,-73.6476,-72.0181,-72.1812,-71.1725,-70.8266,-73.2775,-70.8679,-71.1241,-72.7955,-72.0893,-72.0157,-71.7101,-70.7896,-75.2716,-73.0478,-77.9035,-74.2701,-73.6059,-73.4939
163028000,,-69.246,-71.7367,-70.0888,-71.5039,-73.5285,-71.898,-72.9038,-72.1949,-72.7141,-72.3878,-75.3454,-73.6604,-73.5202,-73.0486,-78.9514,-73.8994,-73.4642,-71.9841,-73.4629,-73.8581,-73.0072,-72.2645,-72.9188,-72.7704,-72.9264,-72.1567,-73.8774,-84.6405,-74.962,-71.9932,-75.396,-73.608,-73.0992,-72.5786,-72.2545,-71.5857,-72.5386,-72.9554,-73.0185,-73.9203,-72.7778,-72.503,-72.121,-71.5161,-75.6678,-73.4376,-79.5459,-74.585,-72.5983,-72.4524
163032000,,-71.1413,-71.7037,-70.8726,-72.4496,-73.4797,-73.5249,-74.1593,-73.5568,-73.8676,-73.2239,-76.6858,-74.2618,-73.0147,-72.7332,-79.6323,-73.7445,-73.2137,-73.2118,-73.1006,-74.1721,-73.8763,-72.6284,-74.9024,-74.1757,-73.7,-73.1263,-74.2491,-85.0315,-76.0483,-73.6029,-75.3554,-73.482,-74.0544,-73.0086,-73.8437,-74.1134,-72.9638,-73.7006,-74.217,-75.3628,-73.841,-73.8869,-73.8458,-72.8753,-73.7552,-74.0986,-76.8334,-76.5251,-72.941,-73.3717
163036000,,-71.5904,-70.8388,-71.2401,-73.2787,-73.3778,-73.8717,-74.4281,-75.6185,-73.1336,-75.8953,-76.9542,-73.7896,-73.1714,-72.8836,-78.5047,-73.6121,-72.8627,-74.0396,-72.4799,-72.6393,-73.0316,-73.4169,-75.6692,-74.8715,-73.9467,-72.9389,-73.5642,-85.8389,-75.2384,-74.2848,-76.7385,-73.974,-73.6993,-73.3384,-74.6499,-74.1654,-73.0082,-72.8722,-73.2952,-74.7223,-74.2627,-73.8664,-74.1016,-73.8717,-73.2967,-72.679,-76.9405,-73.9,-73.8836,-74.1535
163040000,,-71.629,-71.4211,-72.1996,-73.286,-74.3821,-73.4003,-73.3836,-73.4704,-72.3138,-76.7995,-76.2908,-73.7187,-72.9586,-73.5129,-78.1727,-74.0967,-73.3384,-73.2879,-73.1332,-72.8158,-73.4691,-73.5898,-75.6563,-74.3485,-73.6359,-74.2035,-73.3488,-85.7937,-75.7507,-73.9517,-77.9138,-75.0762,-73.8627,-73.4508,-74.1393,-72.9079,-73.3674,-74.373,-73.782,-74.7947,-74.9692,-73.9415,-73.2073,-72.0147,-72.8551,-73.5698,-79.0209,-73.2223,-72.9142,-74.2205
163044000,,-71.7078,-72.3935,-70.637,-73.1136,-73.6037,-73.6118,-73.6424,-72.4901,-72.4955,-74.967,-76.6157,-74.3974,-73.9249,-72.9822,-79.4956,-74.7707,-74.0186,-72.5493,-73.4629,-73.0893,-73.6341,-72.7522,-75.9343,-74.3731,-73.5445,-74.5775,-72.9974,-85.256,-74.7639,-73.9363,-77.346,-74.6505,-74.6996,-72.953,-73.0524,-73.3852,-74.2795,-75.2978,-75.0641,-75.2439,-73.3485,-74.0374,-73.1426,-73.2995,-72.91,-73.555,-80.6575,-74.1038,-72.7958,-74.1885
163048000,,-71.3148,-72.5095,-70.6664,-73.1794,-71.5678,-73.8276,-73.6344,-73.914,-72.8214,-74.305,-76.3696,-74.136,-73.577,-73.6996,-78.6048,-74.1143,-73.9838,-72.1031,-73.1125,-72.8869,-72.467,-74.7471,-73.6629,-73.9484,-74.135,-74.4724,-73.1718,-85.5235,-75.7588,-74.6856,-75.9108,-73.4716,-74.3699,-72.9818,-74.2794,-73.9523,-74.0451,-73.3658,-74.1931,-74.4881,-73.7458,-74.0737,-72.4111,-75.1581,-72.9456,-73.5699,-79.6923,-74.2727,-74.1294,-72.9214
163052000,,-69.9498,-72.2293,-71.1344,-72.3975,-71.0374,-71.8918,-72.683,-73.2748,-73.7055,-73.3914,-74.5958,-73.5584,-72.5127,-72.1,-77.7244,-74.9887,-74.407,-72.2108,-71.0744,-72.1262,-71.2111,-73.4321,-73.6593,-71.9607,-71.9171,-73.8513,-74.3086,-82.739,-75.971,-75.1234,-76.3525,-72.9597,-72.0402,-73.1742,-73.7664,-72.3153,-73.0392,-74.344,-72.3146,-72.5819,-71.882,-72.9313,-71.6337,-74.0706,-73.5141,-72.7314,-77.2622,-73.7729,-71.1772,-71.2528
163056000,,-68.984,-71.4821,-70.9425,-70.7063,-72.0469,-71.1936,-72.5025,-73.0601,-72.5676,-72.005,-73.1685,-73.9697,-73.5092,-71.0518,-77.6806,-73.0924,-73.4206,-71.8002,-69.841,-73.0867,-70.3357,-73.0657,-73.2605,-71.0519,-72.1508,-72.8922,-73.0787,-81.1539,-74.1576,-73.7077,-75.0389,-71.523,-70.6809,-72.266,-74.799,-71.178,-72.2498,-73.8046,-70.927,-71.41,-69.9981,-72.5132,-71.2924,-72.7853,-72.7463,-72.5256,-75.4254,-72.803,-69.5658,-71.8804
163060000,,-71.5532,-71.9582,-72.9639,-72.9348,-74.275,-73.3405,-73.8615,-74.4345,-73.0248,-73.0528,-75.5515,-74.9743,-75.4155,-73.6836,-78.5672,-73.9131,-73.6222,-72.5306,-74.2913,-73.3868,-73.9653,-74.5965,-73.8047,-74.8761,-72.3107,-74.8944,-73.8765,-85.3262,-74.3147,-74.3574,-77.3721,-72.7954,-73.4482,-72.8621,-74.5071,-73.8871,-72.8041,-71.7161,-73.1014,-73.3437,-72.6334,-71.9768,-73.3311,-73.2106,-73.6826,-73.1652,-79.6013,-73.4215,-72.6764,-73.8679
163064000,,-71.5224,-71.4047,-72.4364,-74.7288,-74.3068,-74.4265,-73.1141,-73.5037,-73.9416,-73.9471,-76.6876,-74.6772,-74.9148,-74.2069,-78.8039,-73.7654,-72.9987,-73.6207,-74.0231,-73.3651,-72.6924,-74.1745,-73.9586,-75.0533,-73.3374,-74.6235,-75.168,-86.4112,-75.7465,-75.3868,-76.9375,-74.5546,-74.6131,-74.2234,-74.5623,-73.7892,-72.9141,-71.5281,-74.2453,-73.5626,-73.7717,-73.1536,-75.0945,-73.8251,-75.2417,-73.5484,-80.5964,-75.0386,-73.412,-74.4127
