"Helleroed Kaer flow (m3/s), x","Helleroed Kaer flow (m3/s), y","Helleroed Kaer vanddybde / 10 (m), x","Helleroed Kaer vanddybde / 10 (m), y"
2017-12-20 22:16:35,0.0191975351,2017-12-07 14:56:35,0.07639799
2017-12-20 22:26:35,0.019102319,2017-12-07 15:06:35,0.07645712
2017-12-20 22:36:35,0.019074226,2017-12-07 15:16:35,0.07658393
2017-12-20 22:46:35,0.0190458537,2017-12-07 15:26:35,0.07691982
2017-12-20 22:56:35,0.0188182908,2017-12-07 15:36:35,0.07750759
2017-12-20 23:06:35,0.0187934007,2017-12-07 15:46:35,0.07800269
2017-12-20 23:16:35,0.0188712355,2017-12-07 15:56:35,0.07853346
2017-12-20 23:26:35,0.0189044636,2017-12-07 16:06:35,0.07902787
2017-12-20 23:36:35,0.0188340324,2017-12-07 16:16:35,0.07944828
2017-12-20 23:46:35,0.0188902631,2017-12-07 16:26:35,0.0799739
2017-12-20 23:56:35,0.0186843925,2017-12-07 16:36:35,0.0806208
2017-12-21 00:06:35,0.0185268564,2017-12-07 16:46:35,0.08123112
2017-12-21 00:16:35,0.0182775772,2017-12-07 16:56:35,0.08166407
2017-12-21 00:26:35,0.0181652643,2017-12-07 17:06:35,0.08218873
2017-12-21 00:36:35,0.0179534569,2017-12-07 17:16:35,0.08277941
2017-12-21 00:46:35,0.0178698453,2017-12-07 17:26:35,0.08315255
2017-12-21 00:56:35,0.0176849308,2017-12-07 17:36:35,0.08347648
2017-12-21 01:06:35,0.0174646425,2017-12-07 17:46:35,0.08371883
2017-12-21 01:16:35,0.017206251,2017-12-07 17:56:35,0.08409314
2017-12-21 01:26:35,0.0170256963,2017-12-07 18:06:35,0.08433664
2017-12-21 01:36:35,0.0168012607,2017-12-07 18:16:35,0.08461195
2017-12-21 01:46:35,0.0167597392,2017-12-07 18:26:35,0.08492762
2017-12-21 01:56:35,0.0168909942,2017-12-07 18:36:35,0.08517113
2017-12-21 02:06:35,0.0172910109,2017-12-07 18:46:35,0.08552122
2017-12-21 02:16:35,0.017856957,2017-12-07 18:56:35,0.08580149
2017-12-21 02:26:35,0.0182886792,2017-12-07 19:06:35,0.08601485
2017-12-21 02:36:35,0.0186007675,2017-12-07 19:16:35,0.08629882
2017-12-21 02:46:35,0.0187682009,2017-12-07 19:26:35,0.08646891
2017-12-21 02:56:35,0.0177849546,2017-12-07 19:36:35,0.08669044
2017-12-21 03:06:35,0.0188452386,2017-12-07 19:46:35,0.08686227
2017-12-21 03:16:35,0.0197451694,2017-12-07 19:56:35,0.08733996
2017-12-21 03:26:35,0.0203530445,2017-12-07 20:06:35,0.08738576
2017-12-21 03:36:35,0.0204807423,2017-12-07 20:16:35,0.08752133
2017-12-21 03:46:35,0.0209778216,2017-12-07 20:26:35,0.08771611
2017-12-21 03:56:35,0.0204508317,2017-12-07 20:36:35,0.08785673
2017-12-21 04:06:35,0.0205592651,2017-12-07 20:46:35,0.08798763
2017-12-21 04:16:35,0.0215177356,2017-12-07 20:56:35,0.0886034
2017-12-21 04:26:35,0.0224106717,2017-12-07 21:06:35,0.08845024
2017-12-21 04:36:35,0.0233967682,2017-12-07 21:16:35,0.08840259
2017-12-21 04:46:35,0.0264116739,2017-12-07 21:26:35,0.08854476
2017-12-21 04:56:35,0.0284063818,2017-12-07 21:36:35,0.08877057
2017-12-21 05:06:35,0.0298399182,2017-12-07 21:46:35,0.08893823
2017-12-21 05:16:35,0.0305716947,2017-12-07 21:56:35,0.08942457
2017-12-21 05:26:35,0.0305301095,2017-12-07 22:06:35,0.08902517
2017-12-21 05:36:35,0.0290711607,2017-12-07 22:16:35,0.08872516
2017-12-21 05:46:35,0.028409045,2017-12-07 22:26:35,0.08877767
2017-12-21 05:56:35,0.0283232705,2017-12-07 22:36:35,0.08901613
2017-12-21 06:06:35,0.0279821627,2017-12-07 22:46:35,0.08944411
2017-12-21 06:16:35,0.0278085891,2017-12-07 22:56:35,0.08927656
2017-12-21 06:26:35,0.0276082389,2017-12-07 23:06:35,0.0892715
2017-12-21 06:36:35,0.0277709101,2017-12-07 23:16:35,0.08915315
2017-12-21 06:46:35,0.0281631973,2017-12-07 23:26:35,0.08910832
2017-12-21 06:56:35,0.0286447017,2017-12-07 23:36:35,0.08940988
2017-12-21 07:06:35,0.029645198,2017-12-07 23:46:35,0.08988124
2017-12-21 07:16:35,0.0287627842,2017-12-07 23:56:35,0.08980967
2017-12-21 07:26:35,0.028538158,2017-12-08 00:06:35,0.0897237
2017-12-21 07:36:35,0.0289390626,2017-12-08 00:16:35,0.08949157
2017-12-21 07:46:35,0.0293023436,2017-12-08 00:26:35,0.08945364
2017-12-21 07:56:35,0.029747556,2017-12-08 00:36:35,0.09005707
2017-12-21 08:06:35,0.0302422497,2017-12-08 00:46:35,0.08979615
2017-12-21 08:16:35,0.0307891964,2017-12-08 00:56:35,0.08949828
2017-12-21 08:26:35,0.0312676064,2017-12-08 01:06:35,0.08968451
2017-12-21 08:36:35,0.0318622519,2017-12-08 01:16:35,0.08982134
2017-12-21 08:46:35,0.0318438046,2017-12-08 01:26:35,0.09010287
2017-12-21 08:56:35,0.0291844635,2017-12-08 01:36:35,0.09043702
2017-12-21 09:06:35,0.0274512539,2017-12-08 01:46:35,0.09021053
2017-12-21 09:16:35,0.0255119889,2017-12-08 01:56:35,0.09039695
2017-12-21 09:26:35,0.0236639505,2017-12-08 02:06:35,0.09044723
2017-12-21 09:36:35,0.0219893585,2017-12-08 02:16:35,0.09051501
2017-12-21 09:46:35,0.0204870289,2017-12-08 02:26:35,0.09070911
2017-12-21 09:56:35,0.01921129,2017-12-08 02:36:35,0.09112641
2017-12-21 10:06:35,0.0187697214,2017-12-08 02:46:35,0.09122171
2017-12-21 10:16:35,0.0182663693,2017-12-08 02:56:35,0.09087502
2017-12-21 10:26:35,0.0178077804,2017-12-08 03:06:35,0.09074704
2017-12-21 10:36:35,0.0190105469,2017-12-08 03:16:35,0.0910171
2017-12-21 10:46:35,0.0200408553,2017-12-08 03:26:35,0.09130282
2017-12-21 10:56:35,0.0201014606,2017-12-08 03:36:35,0.0913915
2017-12-21 11:06:35,0.0215721629,2017-12-08 03:46:35,0.09147145
2017-12-21 11:16:35,0.0223377116,2017-12-08 03:56:35,0.09194728
2017-12-21 11:26:35,0.0223564872,2017-12-08 04:06:35,0.09209704
2017-12-21 11:36:35,0.0229754536,2017-12-08 04:16:35,0.09202138
2017-12-21 11:46:35,0.0228451354,2017-12-08 04:26:35,0.09182144
2017-12-21 11:56:35,0.0225981599,2017-12-08 04:36:35,0.09218447
2017-12-21 12:06:35,0.0227811746,2017-12-08 04:46:35,0.09239938
2017-12-21 12:16:35,0.0231099643,2017-12-08 04:56:35,0.09298044
2017-12-21 12:26:35,0.0232542475,2017-12-08 05:06:35,0.09301506
2017-12-21 12:36:35,0.0227466918,2017-12-08 05:16:35,0.09287483
2017-12-21 12:46:35,0.0232857828,2017-12-08 05:26:35,0.09308333
2017-12-21 12:56:35,0.0222124678,2017-12-08 05:36:35,0.0932009
2017-12-21 13:06:35,0.0223924836,2017-12-08 05:46:35,0.09345132
2017-12-21 13:16:35,0.0228538872,2017-12-08 05:56:35,0.09373168
2017-12-21 13:26:35,0.0220660655,2017-12-08 06:06:35,0.09391587
2017-12-21 13:36:35,0.0224532905,2017-12-08 06:16:35,0.09401273
2017-12-21 13:46:35,0.0234765174,2017-12-08 06:26:35,0.09450685
2017-12-21 13:56:35,0.0237956447,2017-12-08 06:36:35,0.09462578
2017-12-21 14:06:35,0.0237968579,2017-12-08 06:46:35,0.0946076
2017-12-21 14:16:35,0.0239208876,2017-12-08 06:56:35,0.09507769
2017-12-21 14:26:35,0.0237889141,2017-12-08 07:06:35,0.09477769
2017-12-21 14:36:35,0.0232882559,2017-12-08 07:16:35,0.09495341
2017-12-21 14:46:35,0.0239201338,2017-12-08 07:26:35,0.09568083
2017-12-21 14:56:35,0.0243849212,2017-12-08 07:36:35,0.09530351
2017-12-21 15:06:35,0.0241661802,2017-12-08 07:46:35,0.09564047
2017-12-21 15:16:35,0.0242929656,2017-12-08 07:56:35,0.09570388
2017-12-21 15:26:35,0.0239854868,2017-12-08 08:06:35,0.09592375
2017-12-21 15:36:35,0.0239344288,2017-12-08 08:16:35,0.09606525
2017-12-21 15:46:35,0.0226633821,2017-12-08 08:26:35,0.09615374
2017-12-21 15:56:35,0.0222084849,2017-12-08 08:36:35,0.09625226
2017-12-21 16:06:35,0.0210084957,2017-12-08 08:46:35,0.09652027
2017-12-21 16:16:35,0.0199495616,2017-12-08 08:56:35,0.09648186
2017-12-21 16:26:35,0.0199895113,2017-12-08 09:06:35,0.09684946
2017-12-21 16:36:35,0.0206035359,2017-12-08 09:16:35,0.09707352
2017-12-21 16:46:35,0.0204823436,2017-12-08 09:26:35,0.09705718
2017-12-21 16:56:35,0.0201980342,2017-12-08 09:36:35,0.09744248
2017-12-21 17:06:35,0.0199344351,2017-12-08 09:46:35,0.09751891
2017-12-21 17:16:35,0.0204442875,2017-12-08 09:56:35,0.09780132
2017-12-21 17:26:35,0.0209461792,2017-12-08 10:06:35,0.09780774
2017-12-21 17:36:35,0.0217112982,2017-12-08 10:16:35,0.0978694
2017-12-21 17:46:35,0.0225170889,2017-12-08 10:26:35,0.09785277
2017-12-21 17:56:35,0.024004895,2017-12-08 10:36:35,0.09785685
2017-12-21 18:06:35,0.0259049184,2017-12-08 10:46:35,0.09776135
2017-12-21 18:16:35,0.027861639,2017-12-08 10:56:35,0.09820334
2017-12-21 18:26:35,0.0290879743,2017-12-08 11:06:35,0.09829437
2017-12-21 18:36:35,0.029311764,2017-12-08 11:16:35,0.09836069
2017-12-21 18:46:35,0.0284598517,2017-12-08 11:26:35,0.09827949
2017-12-21 18:56:35,0.0270129077,2017-12-08 11:36:35,0.09846397
2017-12-21 19:06:35,0.0269725841,2017-12-08 11:46:35,0.09878528
2017-12-21 19:16:35,0.026504082,2017-12-08 11:56:35,0.09883186
2017-12-21 19:26:35,0.0267504084,2017-12-08 12:06:35,0.09882632
2017-12-21 19:36:35,0.0273619724,2017-12-08 12:16:35,0.09913051
2017-12-21 19:46:35,0.0273267718,2017-12-08 12:26:35,0.0989825
2017-12-21 19:56:35,0.0280524084,2017-12-08 12:36:35,0.09903024
2017-12-21 20:06:35,0.0275988142,2017-12-08 12:46:35,0.09924429
2017-12-21 20:16:35,0.0264560893,2017-12-08 12:56:35,0.0996926
2017-12-21 20:26:35,0.0247326715,2017-12-08 13:06:35,0.09996364
2017-12-21 20:36:35,0.02345308,2017-12-08 13:16:35,0.1000845
2017-12-21 20:46:35,0.0222295523,2017-12-08 13:26:35,0.09974813
2017-12-21 20:56:35,0.0207428291,2017-12-08 13:36:35,0.0996892
2017-12-21 21:06:35,0.020082159,2017-12-08 13:46:35,0.09971565
2017-12-21 21:16:35,0.0191782312,2017-12-08 13:56:35,0.09980862
2017-12-21 21:26:35,0.0178857192,2017-12-08 14:06:35,0.09974249
2017-12-21 21:36:35,0.0182946355,2017-12-08 14:16:35,0.09994613
2017-12-21 21:46:35,0.0183953564,2017-12-08 14:26:35,0.1000261
2017-12-21 21:56:35,0.0186503351,2017-12-08 14:36:35,0.1003113
2017-12-21 22:06:35,0.0193591196,2017-12-08 14:46:35,0.1006889
2017-12-21 22:16:35,0.0197394627,2017-12-08 14:56:35,0.1005742
2017-12-21 22:26:35,0.0199395665,2017-12-08 15:06:35,0.1004066
2017-12-21 22:36:35,0.0199534402,2017-12-08 15:16:35,0.1005195
2017-12-21 22:46:35,0.0195880639,2017-12-08 15:26:35,0.1006667
2017-12-21 22:56:35,0.0201672066,2017-12-08 15:36:35,0.1009606
2017-12-21 23:06:35,0.0201984812,2017-12-08 15:46:35,0.1011313
2017-12-21 23:16:35,0.0208001126,2017-12-08 15:56:35,0.1014103
2017-12-21 23:26:35,0.0209628105,2017-12-08 16:06:35,0.1015187
2017-12-21 23:36:35,0.0211119675,2017-12-08 16:16:35,0.101477
2017-12-21 23:46:35,0.0212613435,2017-12-08 16:26:35,0.1017619
2017-12-21 23:56:35,0.0205245417,2017-12-08 16:36:35,0.1019188
2017-12-22 00:06:35,0.0199188611,2017-12-08 16:46:35,0.1019654
2017-12-22 00:16:35,0.0191898845,2017-12-08 16:56:35,0.1020147
2017-12-22 00:26:35,0.018682541,2017-12-08 17:06:35,0.1022511
2017-12-22 00:36:35,0.0189302556,2017-12-08 17:16:35,0.1022808
2017-12-22 00:46:35,0.018459271,2017-12-08 17:26:35,0.1025074
2017-12-22 00:56:35,0.0183291456,2017-12-08 17:36:35,0.1025471
2017-12-22 01:06:35,0.0182510641,2017-12-08 17:46:35,0.1027948
2017-12-22 01:16:35,0.0183455585,2017-12-08 17:56:35,0.1029595
2017-12-22 01:26:35,0.0183680292,2017-12-08 18:06:35,0.1029588
2017-12-22 01:36:35,0.0183552919,2017-12-08 18:16:35,0.1032332
2017-12-22 01:46:35,0.0182389487,2017-12-08 18:26:35,0.1033609
2017-12-22 01:56:35,0.0181399638,2017-12-08 18:36:35,0.1033582
2017-12-22 02:06:35,0.0179888841,2017-12-08 18:46:35,0.1037031
2017-12-22 02:16:35,0.0184779493,2017-12-08 18:56:35,0.103485
2017-12-22 02:26:35,0.0190547228,2017-12-08 19:06:35,0.1036359
2017-12-22 02:36:35,0.0191702075,2017-12-08 19:16:35,0.1038972
2017-12-22 02:46:35,0.0199331498,2017-12-08 19:26:35,0.1039393
2017-12-22 02:56:35,0.0206509507,2017-12-08 19:36:35,0.1041788
2017-12-22 03:06:35,0.0209659648,2017-12-08 19:46:35,0.1041813
2017-12-22 03:16:35,0.0210915434,2017-12-08 19:56:35,0.1043465
2017-12-22 03:26:35,0.0205555724,2017-12-08 20:06:35,0.1047456
2017-12-22 03:36:35,0.0202247473,2017-12-08 20:16:35,0.1046731
2017-12-22 03:46:35,0.0197001318,2017-12-08 20:26:35,0.1045163
2017-12-22 03:56:35,0.0195288369,2017-12-08 20:36:35,0.10465
2017-12-22 04:06:35,0.0185210522,2017-12-08 20:46:35,0.1046842
2017-12-22 04:16:35,0.0172219182,2017-12-08 20:56:35,0.1047303
2017-12-22 04:26:35,0.01702918,2017-12-08 21:06:35,0.1048872
2017-12-22 04:36:35,0.0161696477,2017-12-08 21:16:35,0.1050349
2017-12-22 04:46:35,0.0169526398,2017-12-08 21:26:35,0.1052435
2017-12-22 04:56:35,0.0179591844,2017-12-08 21:36:35,0.1051296
2017-12-22 05:06:35,0.0187858829,2017-12-08 21:46:35,0.1055209
2017-12-22 05:16:35,0.0198083413,2017-12-08 21:56:35,0.1055399
2017-12-22 05:26:35,0.0202468875,2017-12-08 22:06:35,0.1055964
2017-12-22 05:36:35,0.0194724579,2017-12-08 22:16:35,0.1058376
2017-12-22 05:46:35,0.0192244768,2017-12-08 22:26:35,0.1061033
2017-12-22 05:56:35,0.0195041678,2017-12-08 22:36:35,0.1061033
2017-12-22 06:06:35,0.0205383904,2017-12-08 22:46:35,0.1060999
2017-12-22 06:16:35,0.0219274251,2017-12-08 22:56:35,0.1061382
2017-12-22 06:26:35,0.024849463,2017-12-08 23:06:35,0.1061727
2017-12-22 06:36:35,0.026796657,2017-12-08 23:16:35,0.106324
2017-12-22 06:46:35,0.0280797231,2017-12-08 23:26:35,0.106517
2017-12-22 06:56:35,0.0296889696,2017-12-08 23:36:35,0.1066091
2017-12-22 07:06:35,0.0293835877,2017-12-08 23:46:35,0.1065867
2017-12-22 07:16:35,0.0278191966,2017-12-08 23:56:35,0.1065164
2017-12-22 07:26:35,0.0269954427,2017-12-09 00:06:35,0.1066798
2017-12-22 07:36:35,0.0265231656,2017-12-09 00:16:35,0.1067828
2017-12-22 07:46:35,0.0270279115,2017-12-09 00:26:35,0.1069844
2017-12-22 07:56:35,0.0270647324,2017-12-09 00:36:35,0.1070449
2017-12-22 08:06:35,0.0266500259,2017-12-09 00:46:35,0.1071161
2017-12-22 08:16:35,0.025455997,2017-12-09 00:56:35,0.1072342
2017-12-22 08:26:35,0.0244034197,2017-12-09 01:06:35,0.1075468
2017-12-22 08:36:35,0.0244833375,2017-12-09 01:16:35,0.1077205
2017-12-22 08:46:35,0.0230441545,2017-12-09 01:26:35,0.1077698
2017-12-22 08:56:35,0.0218699032,2017-12-09 01:36:35,0.1078376
2017-12-22 09:06:35,0.0210533966,2017-12-09 01:46:35,0.1079174
2017-12-22 09:16:35,0.0204189526,2017-12-09 01:56:35,0.1080114
2017-12-22 09:26:35,0.0218886886,2017-12-09 02:06:35,0.1080383
2017-12-22 09:36:35,0.0212587603,2017-12-09 02:16:35,0.1081906
2017-12-22 09:46:35,0.0218233658,2017-12-09 02:26:35,0.1082448
2017-12-22 09:56:35,0.0212931821,2017-12-09 02:36:35,0.1081402
2017-12-22 10:06:35,0.0211245293,2017-12-09 02:46:35,0.1082819
2017-12-22 10:16:35,0.0211761625,2017-12-09 02:56:35,0.1085195
2017-12-22 10:26:35,0.0206576852,2017-12-09 03:06:35,0.1085444
2017-12-22 10:36:35,0.0205456682,2017-12-09 03:16:35,0.1085205
2017-12-22 10:46:35,0.0205520139,2017-12-09 03:26:35,0.1085809
2017-12-22 10:56:35,0.0200448959,2017-12-09 03:36:35,0.1085968
2017-12-22 11:06:35,0.0203403237,2017-12-09 03:46:35,0.1086977
2017-12-22 11:16:35,0.0191132602,2017-12-09 03:56:35,0.1089442
2017-12-22 11:26:35,0.0189660091,2017-12-09 04:06:35,0.1089956
2017-12-22 11:36:35,0.0176989672,2017-12-09 04:16:35,0.1089905
2017-12-22 11:46:35,0.0166360627,2017-12-09 04:26:35,0.1089954
2017-12-22 11:56:35,0.0158324379,2017-12-09 04:36:35,0.1090067
2017-12-22 12:06:35,0.0156898411,2017-12-09 04:46:35,0.1092317
2017-12-22 12:16:35,0.0163206646,2017-12-09 04:56:35,0.1092712
2017-12-22 12:26:35,0.0173152002,2017-12-09 05:06:35,0.1093173
2017-12-22 12:36:35,0.0178308761,2017-12-09 05:16:35,0.1095406
2017-12-22 12:46:35,0.0183359336,2017-12-09 05:26:35,0.1096461
2017-12-22 12:56:35,0.0188823234,2017-12-09 05:36:35,0.1095916
2017-12-22 13:06:35,0.0189363425,2017-12-09 05:46:35,0.1097805
2017-12-22 13:16:35,0.0188364426,2017-12-09 05:56:35,0.1097763
2017-12-22 13:26:35,0.0185487872,2017-12-09 06:06:35,0.1099337
2017-12-22 13:36:35,0.0183551384,2017-12-09 06:16:35,0.1099382
2017-12-22 13:46:35,0.0184671088,2017-12-09 06:26:35,0.1100036
2017-12-22 13:56:35,0.0183044464,2017-12-09 06:36:35,0.1100311
2017-12-22 14:06:35,0.0185920148,2017-12-09 06:46:35,0.1101689
2017-12-22 14:16:35,0.0192275752,2017-12-09 06:56:35,0.1102038
2017-12-22 14:26:35,0.0206787235,2017-12-09 07:06:35,0.1101048
2017-12-22 14:36:35,0.022190501,2017-12-09 07:16:35,0.1102438
2017-12-22 14:46:35,0.023123615,2017-12-09 07:26:35,0.1102718
2017-12-22 14:56:35,0.0238674564,2017-12-09 07:36:35,0.1103273
2017-12-22 15:06:35,0.024062309,2017-12-09 07:46:35,0.1103674
2017-12-22 15:16:35,0.0240221817,2017-12-09 07:56:35,0.1105962
2017-12-22 15:26:35,0.0233992817,2017-12-09 08:06:35,0.1106285
2017-12-22 15:36:35,0.0222295922,2017-12-09 08:16:35,0.1107166
2017-12-22 15:46:35,0.0209904967,2017-12-09 08:26:35,0.1107937
2017-12-22 15:56:35,0.0199950033,2017-12-09 08:36:35,0.1108413
2017-12-22 16:06:35,0.0193735333,2017-12-09 08:46:35,0.1109703
2017-12-22 16:16:35,0.0183739728,2017-12-09 08:56:35,0.1110474
2017-12-22 16:26:35,0.0178697649,2017-12-09 09:06:35,0.1111554
2017-12-22 16:36:35,0.0181709992,2017-12-09 09:16:35,0.1112255
2017-12-22 16:46:35,0.0183010551,2017-12-09 09:26:35,0.1111568
2017-12-22 16:56:35,0.0187798597,2017-12-09 09:36:35,0.1113559
2017-12-22 17:06:35,0.0190183614,2017-12-09 09:46:35,0.11127
2017-12-22 17:16:35,0.0195084089,2017-12-09 09:56:35,0.1115685
2017-12-22 17:26:35,0.0195507264,2017-12-09 10:06:35,0.1113793
2017-12-22 17:36:35,0.0201546336,2017-12-09 10:16:35,0.1113118
2017-12-22 17:46:35,0.0209635975,2017-12-09 10:26:35,0.111233
2017-12-22 17:56:35,0.0209080336,2017-12-09 10:36:35,0.1112611
2017-12-22 18:06:35,0.0201091998,2017-12-09 10:46:35,0.1112758
2017-12-22 18:16:35,0.0201985506,2017-12-09 10:56:35,0.1113441
2017-12-22 18:26:35,0.0205832309,2017-12-09 11:06:35,0.1114296
2017-12-22 18:36:35,0.0213917921,2017-12-09 11:16:35,0.1114242
2017-12-22 18:46:35,0.0224162851,2017-12-09 11:26:35,0.111573
2017-12-22 18:56:35,0.023666808,2017-12-09 11:36:35,0.1115318
2017-12-22 19:06:35,0.0250462964,2017-12-09 11:46:35,0.1115845
2017-12-22 19:16:35,0.0270146223,2017-12-09 11:56:35,0.1116694
2017-12-22 19:26:35,0.0284983557,2017-12-09 12:06:35,0.1117562
2017-12-22 19:36:35,0.0286848338,2017-12-09 12:16:35,0.1116607
2017-12-22 19:46:35,0.0278586055,2017-12-09 12:26:35,0.1116207
2017-12-22 19:56:35,0.0279332449,2017-12-09 12:36:35,0.1120329
2017-12-22 20:06:35,0.0280423691,2017-12-09 12:46:35,0.1116884
2017-12-22 20:16:35,0.0288284402,2017-12-09 12:56:35,0.1113932
2017-12-22 20:26:35,0.0286268309,2017-12-09 13:06:35,0.1112252
2017-12-22 20:36:35,0.0271912482,2017-12-09 13:16:35,0.1117839
2017-12-22 20:46:35,0.0255645191,2017-12-09 13:26:35,0.1113547
2017-12-22 20:56:35,0.0238942297,2017-12-09 13:36:35,0.1111864
2017-12-22 21:06:35,0.0231663114,2017-12-09 13:46:35,0.1111845
2017-12-22 21:16:35,0.0226073721,2017-12-09 13:56:35,0.11121
2017-12-22 21:26:35,0.0222548976,2017-12-09 14:06:35,0.1114988
2017-12-22 21:36:35,0.0218547401,2017-12-09 14:16:35,0.1114092
2017-12-22 21:46:35,0.0220624597,2017-12-09 14:26:35,0.1113125
2017-12-22 21:56:35,0.0227718396,2017-12-09 14:36:35,0.1109662
2017-12-22 22:06:35,0.0222992867,2017-12-09 14:46:35,0.1107429
2017-12-22 22:16:35,0.0209355263,2017-12-09 14:56:35,0.1106591
2017-12-22 22:26:35,0.0197087978,2017-12-09 15:06:35,0.1106489
2017-12-22 22:36:35,0.0188084803,2017-12-09 15:16:35,0.1107848
2017-12-22 22:46:35,0.0189349008,2017-12-09 15:26:35,0.1107885
2017-12-22 22:56:35,0.0190771234,2017-12-09 15:36:35,0.1106481
2017-12-22 23:06:35,0.0194012954,2017-12-09 15:46:35,0.11056
2017-12-22 23:16:35,0.0194634138,2017-12-09 15:56:35,0.1107034
2017-12-22 23:26:35,0.0199028036,2017-12-09 16:06:35,0.1106921
2017-12-22 23:36:35,0.0200647494,2017-12-09 16:16:35,0.1107153
2017-12-22 23:46:35,0.0204177016,2017-12-09 16:26:35,0.1105874
2017-12-22 23:56:35,0.0206563256,2017-12-09 16:36:35,0.1105565
2017-12-23 00:06:35,0.0210632294,2017-12-09 16:46:35,0.1102873
2017-12-23 00:16:35,0.0214625214,2017-12-09 16:56:35,0.1102499
2017-12-23 00:26:35,0.0216347745,2017-12-09 17:06:35,0.1105386
2017-12-23 00:36:35,0.0221018035,2017-12-09 17:16:35,0.110234
2017-12-23 00:46:35,0.021928767,2017-12-09 17:26:35,0.1101447
2017-12-23 00:56:35,0.0214857876,2017-12-09 17:36:35,0.1100753
2017-12-23 01:06:35,0.0206639982,2017-12-09 17:46:35,0.1101595
2017-12-23 01:16:35,0.0196206119,2017-12-09 17:56:35,0.1102335
2017-12-23 01:26:35,0.0188042084,2017-12-09 18:06:35,0.1102061
2017-12-23 01:36:35,0.0180406376,2017-12-09 18:16:35,0.1101372
2017-12-23 01:46:35,0.0174383312,2017-12-09 18:26:35,0.1102451
2017-12-23 01:56:35,0.0169691347,2017-12-09 18:36:35,0.1100575
2017-12-23 02:06:35,0.0168667432,2017-12-09 18:46:35,0.1099974
2017-12-23 02:16:35,0.0172606553,2017-12-09 18:56:35,0.110175
2017-12-23 02:26:35,0.0178264536,2017-12-09 19:06:35,0.1098665
2017-12-23 02:36:35,0.0189077652,2017-12-09 19:16:35,0.1097902
2017-12-23 02:46:35,0.0196261095,2017-12-09 19:26:35,0.1097884
2017-12-23 02:56:35,0.0203586047,2017-12-09 19:36:35,0.1096947
2017-12-23 03:06:35,0.0208927223,2017-12-09 19:46:35,0.1095197
2017-12-23 03:16:35,0.0208292938,2017-12-09 19:56:35,0.1094554
2017-12-23 03:26:35,0.0206694236,2017-12-09 20:06:35,0.109615
2017-12-23 03:36:35,0.0202384743,2017-12-09 20:16:35,0.1096962
2017-12-23 03:46:35,0.0201430117,2017-12-09 20:26:35,0.1097458
2017-12-23 03:56:35,0.0197844097,2017-12-09 20:36:35,0.1098196
2017-12-23 04:06:35,0.0205076796,2017-12-09 20:46:35,0.1100388
2017-12-23 04:16:35,0.0216402236,2017-12-09 20:56:35,0.1097376
2017-12-23 04:26:35,0.0225456602,2017-12-09 21:06:35,0.10934
2017-12-23 04:36:35,0.0235208059,2017-12-09 21:16:35,0.1092293
2017-12-23 04:46:35,0.0243633156,2017-12-09 21:26:35,0.1091403
2017-12-23 04:56:35,0.0246211055,2017-12-09 21:36:35,0.1090865
2017-12-23 05:06:35,0.0250509191,2017-12-09 21:46:35,0.1091896
2017-12-23 05:16:35,0.0257305463,2017-12-09 21:56:35,0.109064
2017-12-23 05:26:35,0.0257806062,2017-12-09 22:06:35,0.1089556
2017-12-23 05:36:35,0.0256095375,2017-12-09 22:16:35,0.1089538
2017-12-23 05:46:35,0.0263341985,2017-12-09 22:26:35,0.1090135
2017-12-23 05:56:35,0.0266650715,2017-12-09 22:36:35,0.1090419
2017-12-23 06:06:35,0.0263896516,2017-12-09 22:46:35,0.1089498
2017-12-23 06:16:35,0.025645602,2017-12-09 22:56:35,0.1088301
2017-12-23 06:26:35,0.0244449418,2017-12-09 23:06:35,0.1087469
2017-12-23 06:36:35,0.0232643897,2017-12-09 23:16:35,0.1088731
2017-12-23 06:46:35,0.0226210123,2017-12-09 23:26:35,0.1088482
2017-12-23 06:56:35,0.0226231178,2017-12-09 23:36:35,0.1086412
2017-12-23 07:06:35,0.0213878648,2017-12-09 23:46:35,0.1084085
2017-12-23 07:16:35,0.0216462086,2017-12-09 23:56:35,0.1083626
2017-12-23 07:26:35,0.0227884111,2017-12-10 00:06:35,0.1082562
2017-12-23 07:36:35,0.0243976137,2017-12-10 00:16:35,0.1085872
2017-12-23 07:46:35,0.0257486038,2017-12-10 00:26:35,0.1080331
2017-12-23 07:56:35,0.0278824418,2017-12-10 00:36:35,0.1079547
2017-12-23 08:06:35,0.0291635204,2017-12-10 00:46:35,0.1076476
2017-12-23 08:16:35,0.0296394703,2017-12-10 00:56:35,0.1075857
2017-12-23 08:26:35,0.0283609071,2017-12-10 01:06:35,0.1076883
2017-12-23 08:36:35,0.0280113357,2017-12-10 01:16:35,0.1075918
2017-12-23 08:46:35,0.0263603198,2017-12-10 01:26:35,0.1077182
