"Kilde Trindbak flow (m3/s), x","Kilde Trindbak flow (m3/s), y","Kilde Trindbak vandstand /50 (m), x","Kilde Trindbak vandstand /50 (m), y"
2018-01-08 12:56:35,0.0085573047,2017-12-24 03:36:35,0.002990048
2018-01-08 13:06:35,0.008521246,2017-12-24 03:46:35,0.00297015
2018-01-08 13:16:35,0.0085037916,2017-12-24 03:56:35,0.002973516
2018-01-08 13:26:35,0.008483175,2017-12-24 04:06:35,0.002992206
2018-01-08 13:36:35,0.0084775512,2017-12-24 04:16:35,0.002994308
2018-01-08 13:56:35,0.0085045289,2017-12-24 04:26:35,0.003026574
2018-01-08 14:06:35,0.0084866375,2017-12-24 04:36:35,0.003013952
2018-01-08 14:26:35,0.0085060016,2017-12-24 04:46:35,0.003008816
2018-01-08 14:36:35,0.0084880503,2017-12-24 04:56:35,0.002984816
2018-01-08 15:36:35,0.0084900471,2017-12-24 05:06:35,0.002988628
2018-01-08 15:46:35,0.0084750814,2017-12-24 05:16:35,0.002992712
2018-01-08 16:06:35,0.0084688923,2017-12-24 05:26:35,0.002980186
2018-01-08 16:16:35,0.0084585041,2017-12-24 05:36:35,0.002973126
2018-01-08 16:26:35,0.0084252499,2017-12-24 05:46:35,0.002979934
2018-01-08 16:36:35,0.0084054719,2017-12-24 05:56:35,0.002990962
2018-01-08 16:46:35,0.0083411277,2017-12-24 06:06:35,0.00300625
2018-01-08 16:56:35,0.0083193614,2017-12-24 06:16:35,0.003002884
2018-01-08 17:16:35,0.0082936732,2017-12-24 06:26:35,0.003021634
2018-01-08 17:46:35,0.0082556068,2017-12-24 06:36:35,0.00300903
2018-01-08 17:56:35,0.0082044546,2017-12-24 06:46:35,0.002996524
2018-01-08 18:06:35,0.0081511419,2017-12-24 06:56:35,0.002981042
2018-01-08 18:16:35,0.0081129582,2017-12-24 07:06:35,0.002953424
2018-01-08 18:26:35,0.0081142824,2017-12-24 07:16:35,0.002903788
2018-01-08 18:36:35,0.0080698838,2017-12-24 07:26:35,0.002867768
2018-01-08 18:46:35,0.0080738567,2017-12-24 07:36:35,0.002871192
2018-01-08 18:56:35,0.0080204467,2017-12-24 07:46:35,0.00289033
2018-01-08 19:06:35,0.0079774977,2017-12-24 07:56:35,0.002928042
2018-01-08 19:16:35,0.0079235399,2017-12-24 08:06:35,0.002933196
2018-01-08 19:46:35,0.0078946829,2017-12-24 08:16:35,0.002936912
2018-01-08 19:56:35,0.007855827,2017-12-24 08:26:35,0.00294687
2018-01-08 20:06:35,0.007806561,2017-12-24 08:36:35,0.002940198
2018-01-08 20:16:35,0.0077666646,2017-12-24 08:46:35,0.00293946
2018-01-08 20:26:35,0.0077420483,2017-12-24 08:56:35,0.002931154
2018-01-08 20:36:35,0.007735614,2017-12-24 09:06:35,0.002921624
2018-01-08 20:46:35,0.0076882697,2017-12-24 09:16:35,0.002904664
2018-01-08 20:56:35,0.0076400553,2017-12-24 09:26:35,0.002910654
2018-01-08 21:06:35,0.0075974514,2017-12-24 09:36:35,0.002900618
2018-01-08 21:16:35,0.0075616768,2017-12-24 09:46:35,0.002899938
2018-01-08 21:26:35,0.0075507146,2017-12-24 09:56:35,0.002880936
2018-01-08 21:36:35,0.0075074013,2017-12-24 10:06:35,0.002916334
2018-01-08 21:46:35,0.0074550422,2017-12-24 10:16:35,0.002919076
2018-01-08 22:16:35,0.0074357593,2017-12-24 10:26:35,0.002894006
2018-01-08 22:26:35,0.0074153501,2017-12-24 10:36:35,0.002874458
2018-01-08 22:36:35,0.0073770942,2017-12-24 10:46:35,0.002874322
2018-01-08 22:46:35,0.0073621337,2017-12-24 10:56:35,0.002851664
2018-01-08 22:56:35,0.0073234281,2017-12-24 11:06:35,0.002895094
2018-01-08 23:06:35,0.0073014497,2017-12-24 11:16:35,0.00289529
2018-01-08 23:16:35,0.0072192109,2017-12-24 11:26:35,0.002894084
2018-01-08 23:26:35,0.0071383703,2017-12-24 11:36:35,0.00286773
2018-01-08 23:36:35,0.0071298778,2017-12-24 11:46:35,0.002851722
2018-01-08 23:46:35,0.0070673281,2017-12-24 11:56:35,0.002859132
2018-01-08 23:56:35,0.0069716631,2017-12-24 12:06:35,0.002838788
2018-01-09 00:06:35,0.0069358495,2017-12-24 12:16:35,0.002866504
2018-01-09 00:16:35,0.006929358,2017-12-24 12:26:35,0.002896514
2018-01-09 00:26:35,0.0069042277,2017-12-24 12:36:35,0.002912444
2018-01-09 00:36:35,0.006873567,2017-12-24 12:46:35,0.002916334
2018-01-09 00:46:35,0.0068485368,2017-12-24 12:56:35,0.00292073
2018-01-09 00:56:35,0.0068213636,2017-12-24 13:06:35,0.002930648
2018-01-09 01:06:35,0.0068122343,2017-12-24 13:16:35,0.002940062
2018-01-09 01:16:35,0.0067503239,2017-12-24 13:26:35,0.002935784
2018-01-09 01:26:35,0.006725651,2017-12-24 13:36:35,0.00294049
2018-01-09 01:36:35,0.006693222,2017-12-24 13:46:35,0.002947084
2018-01-09 01:46:35,0.0067210873,2017-12-24 13:56:35,0.002973302
2018-01-09 01:56:35,0.0067245302,2017-12-24 14:06:35,0.00298328
2018-01-09 02:06:35,0.006744426,2017-12-24 14:16:35,0.002981956
2018-01-09 02:16:35,0.0067357573,2017-12-24 14:26:35,0.002989036
2018-01-09 02:26:35,0.0067698326,2017-12-24 14:36:35,0.003001446
2018-01-09 02:36:35,0.0067496684,2017-12-24 14:46:35,0.003001932
2018-01-09 02:56:35,0.0067532074,2017-12-24 14:56:35,0.00300691
2018-01-09 03:06:35,0.0067764152,2017-12-24 15:06:35,0.003011676
2018-01-09 03:16:35,0.0068054655,2017-12-24 15:16:35,0.003025252
2018-01-09 03:26:35,0.0068184408,2017-12-24 15:26:35,0.003013894
2018-01-09 03:36:35,0.0068432707,2017-12-24 15:36:35,0.003003234
2018-01-09 03:46:35,0.0068495984,2017-12-24 15:46:35,0.003007494
2018-01-09 03:56:35,0.0068520637,2017-12-24 15:56:35,0.003019962
2018-01-09 04:26:35,0.0068691459,2017-12-24 16:06:35,0.003031204
2018-01-09 04:36:35,0.006859858,2017-12-24 16:16:35,0.003033712
2018-01-09 04:46:35,0.0068638779,2017-12-24 16:26:35,0.003029862
2018-01-09 04:56:35,0.0069076711,2017-12-24 16:36:35,0.003037718
2018-01-09 05:06:35,0.0069341317,2017-12-24 16:46:35,0.003033284
2018-01-09 05:16:35,0.006964545,2017-12-24 16:56:35,0.003034238
2018-01-09 05:26:35,0.0069887588,2017-12-24 17:06:35,0.003041648
2018-01-09 05:36:35,0.0069772619,2017-12-24 17:16:35,0.003045168
2018-01-09 05:46:35,0.0069858431,2017-12-24 17:26:35,0.003056294
2018-01-09 05:56:35,0.0069468501,2017-12-24 17:36:35,0.003047522
2018-01-09 06:06:35,0.0069217662,2017-12-24 17:46:35,0.003070452
2018-01-09 06:16:35,0.0069203171,2017-12-24 17:56:35,0.003066894
2018-01-09 06:26:35,0.0068883167,2017-12-24 18:06:35,0.003054446
2018-01-09 06:36:35,0.0068702186,2017-12-24 18:16:35,0.00303451
2018-01-09 06:46:35,0.0068660993,2017-12-24 18:26:35,0.003043146
2018-01-09 06:56:35,0.0068612114,2017-12-24 18:36:35,0.003052268
2018-01-09 07:06:35,0.0068710715,2017-12-24 18:46:35,0.00305357
2018-01-09 07:16:35,0.0069295598,2017-12-24 18:56:35,0.003062186
2018-01-09 07:26:35,0.0069376434,2017-12-24 19:06:35,0.00304972
2018-01-09 07:36:35,0.0069976253,2017-12-24 19:16:35,0.003053492
2018-01-09 07:46:35,0.007139314,2017-12-24 19:26:35,0.003090718
2018-01-09 07:56:35,0.0071872949,2017-12-24 19:36:35,0.00310091
2018-01-09 08:06:35,0.0072275073,2017-12-24 19:46:35,0.003126098
2018-01-09 08:26:35,0.0072450293,2017-12-24 19:56:35,0.003158482
2018-01-09 08:36:35,0.007251302,2017-12-24 20:06:35,0.00315821
2018-01-09 08:46:35,0.0072433439,2017-12-24 20:16:35,0.003165016
2018-01-09 09:06:35,0.0072633808,2017-12-24 20:26:35,0.003154786
2018-01-09 09:16:35,0.0072568817,2017-12-24 20:36:35,0.003152628
2018-01-09 09:26:35,0.0072676631,2017-12-24 20:46:35,0.00313487
2018-01-09 09:36:35,0.0072893581,2017-12-24 20:56:35,0.003116548
2018-01-09 09:46:35,0.0072990092,2017-12-24 21:06:35,0.003123648
2018-01-09 09:56:35,0.0073414164,2017-12-24 21:16:35,0.003106454
2018-01-09 10:26:35,0.0073130604,2017-12-24 21:26:35,0.003116898
2018-01-09 10:36:35,0.007301407,2017-12-24 21:36:35,0.00309459
2018-01-09 10:46:35,0.0073053291,2017-12-24 21:46:35,0.003115458
2018-01-09 10:56:35,0.0072804102,2017-12-24 21:56:35,0.003087238
2018-01-09 11:06:35,0.0072948298,2017-12-24 22:06:35,0.003062654
2018-01-09 11:16:35,0.0072991034,2017-12-24 22:16:35,0.003049856
2018-01-09 11:26:35,0.0072840062,2017-12-24 22:26:35,0.00306666
2018-01-09 11:36:35,0.0072914516,2017-12-24 22:36:35,0.00305962
2018-01-09 11:46:35,0.0072973486,2017-12-24 22:46:35,0.003064656
2018-01-09 11:56:35,0.0072960615,2017-12-24 22:56:35,0.003077338
2018-01-09 12:06:35,0.0072789343,2017-12-24 23:06:35,0.003115498
2018-01-09 12:16:35,0.0072862844,2017-12-24 23:16:35,0.00307302
2018-01-09 12:26:35,0.007295203,2017-12-24 23:26:35,0.003057032
2018-01-09 12:36:35,0.0073142263,2017-12-24 23:36:35,0.003003994
2018-01-09 12:46:35,0.0072814946,2017-12-24 23:46:35,0.003001036
2018-01-09 12:56:35,0.0072413102,2017-12-24 23:56:35,0.003012842
2018-01-09 13:06:35,0.0072577631,2017-12-25 00:06:35,0.002954728
2018-01-09 13:16:35,0.0072604585,2017-12-25 00:16:35,0.002985068
2018-01-09 13:26:35,0.0072524353,2017-12-25 00:26:35,0.003013056
2018-01-09 13:36:35,0.0072529621,2017-12-25 00:36:35,0.00301008
2018-01-09 13:46:35,0.0072583868,2017-12-25 00:46:35,0.003006678
2018-01-09 13:56:35,0.0072692854,2017-12-25 00:56:35,0.00299458
2018-01-09 14:06:35,0.0072722576,2017-12-25 01:06:35,0.003010042
2018-01-09 14:16:35,0.007255777,2017-12-25 01:16:35,0.003008952
2018-01-09 14:26:35,0.0072351993,2017-12-25 01:26:35,0.003021186
2018-01-09 14:36:35,0.0072309288,2017-12-25 01:36:35,0.003003274
2018-01-09 14:46:35,0.0072353305,2017-12-25 01:46:35,0.00299353
2018-01-09 14:56:35,0.0072536911,2017-12-25 01:56:35,0.002993102
2018-01-09 15:06:35,0.0073002678,2017-12-25 02:06:35,0.002968536
2018-01-09 15:16:35,0.0073257142,2017-12-25 02:16:35,0.00296029
2018-01-09 15:26:35,0.0073760847,2017-12-25 02:26:35,0.002971552
2018-01-09 15:36:35,0.0074331501,2017-12-25 02:36:35,0.002999208
2018-01-09 15:46:35,0.0074654465,2017-12-25 02:46:35,0.002993802
2018-01-09 15:56:35,0.0074646325,2017-12-25 02:56:35,0.00298682
2018-01-09 16:06:35,0.0074992985,2017-12-25 03:06:35,0.002978612
2018-01-09 16:16:35,0.0076021182,2017-12-25 03:16:35,0.002957936
2018-01-09 16:26:35,0.0075927087,2017-12-25 03:26:35,0.002975538
2018-01-09 16:36:35,0.0076456156,2017-12-25 03:36:35,0.00299135
2018-01-09 16:46:35,0.0076942257,2017-12-25 03:46:35,0.0030207
2018-01-09 16:56:35,0.007715283,2017-12-25 03:56:35,0.003015372
2018-01-09 17:06:35,0.0076939982,2017-12-25 04:06:35,0.002997088
2018-01-09 17:16:35,0.0077850166,2017-12-25 04:16:35,0.003000978
2018-01-09 17:26:35,0.0077902183,2017-12-25 04:26:35,0.003017744
2018-01-09 17:36:35,0.0077752052,2017-12-25 04:36:35,0.003013056
2018-01-09 17:46:35,0.0078305666,2017-12-25 04:46:35,0.003018756
2018-01-09 17:56:35,0.0078072146,2017-12-25 04:56:35,0.003032546
2018-01-09 18:06:35,0.0078810638,2017-12-25 05:06:35,0.003017316
2018-01-09 18:16:35,0.0078681974,2017-12-25 05:16:35,0.003010198
2018-01-09 18:26:35,0.0078872168,2017-12-25 05:26:35,0.003015664
2018-01-09 18:36:35,0.0079008578,2017-12-25 05:36:35,0.003007844
2018-01-09 18:46:35,0.0078887791,2017-12-25 05:46:35,0.003004226
2018-01-09 18:56:35,0.0079054277,2017-12-25 05:56:35,0.0030009
2018-01-09 19:06:35,0.0078616384,2017-12-25 06:06:35,0.002991136
2018-01-09 19:16:35,0.0078831816,2017-12-25 06:16:35,0.003007456
2018-01-09 19:26:35,0.0078605524,2017-12-25 06:26:35,0.003021828
2018-01-09 19:36:35,0.0078449204,2017-12-25 06:36:35,0.003039158
2018-01-09 19:46:35,0.0078834138,2017-12-25 06:46:35,0.003039878
2018-01-09 19:56:35,0.0078814316,2017-12-25 06:56:35,0.00303982
2018-01-09 20:06:35,0.007853901,2017-12-25 07:06:35,0.003036786
2018-01-09 20:16:35,0.0077674089,2017-12-25 07:16:35,0.003034956
2018-01-09 20:26:35,0.0077000295,2017-12-25 07:26:35,0.003041162
2018-01-09 20:36:35,0.0077301181,2017-12-25 07:36:35,0.00304332
2018-01-09 20:46:35,0.0077523773,2017-12-25 07:46:35,0.003042932
2018-01-09 20:56:35,0.0077678826,2017-12-25 07:56:35,0.00304583
2018-01-09 21:06:35,0.0078060391,2017-12-25 08:06:35,0.00304614
2018-01-09 21:16:35,0.0078297962,2017-12-25 08:16:35,0.00305114
2018-01-09 21:26:35,0.0078467668,2017-12-25 08:26:35,0.003048668
2018-01-09 21:36:35,0.0078730599,2017-12-25 08:36:35,0.003036162
2018-01-09 21:46:35,0.0078837879,2017-12-25 08:46:35,0.00304476
2018-01-09 21:56:35,0.0078741799,2017-12-25 08:56:35,0.003044488
2018-01-09 22:06:35,0.0078386518,2017-12-25 09:06:35,0.003052636
2018-01-09 22:16:35,0.007756178,2017-12-25 09:16:35,0.003042834
2018-01-09 22:36:35,0.0077772823,2017-12-25 09:26:35,0.003048922
2018-01-09 22:46:35,0.0077868399,2017-12-25 09:36:35,0.003049796
2018-01-09 22:56:35,0.0078244692,2017-12-25 09:46:35,0.003050906
2018-01-09 23:06:35,0.0078454022,2017-12-25 09:56:35,0.003045284
2018-01-09 23:16:35,0.0078669508,2017-12-25 10:06:35,0.003039858
2018-01-09 23:26:35,0.0078800414,2017-12-25 10:16:35,0.003044546
2018-01-09 23:36:35,0.0078900408,2017-12-25 10:26:35,0.003040306
2018-01-09 23:46:35,0.0078600964,2017-12-25 10:36:35,0.003034082
2018-01-09 23:56:35,0.0078378304,2017-12-25 10:46:35,0.003027372
2018-01-10 00:06:35,0.0078566784,2017-12-25 10:56:35,0.003022354
2018-01-10 00:16:35,0.0078780957,2017-12-25 11:06:35,0.003023988
2018-01-10 00:26:35,0.0078965395,2017-12-25 11:16:35,0.003028032
2018-01-10 00:36:35,0.0079150306,2017-12-25 11:26:35,0.003031358
2018-01-10 00:46:35,0.0078916964,2017-12-25 11:36:35,0.003029648
2018-01-10 00:56:35,0.0078740352,2017-12-25 11:46:35,0.003033732
2018-01-10 01:06:35,0.0078732324,2017-12-25 11:56:35,0.003037058
2018-01-10 01:16:35,0.0078723609,2017-12-25 12:06:35,0.003036376
2018-01-10 01:26:35,0.0078714225,2017-12-25 12:16:35,0.003037076
2018-01-10 01:36:35,0.0078704186,2017-12-25 12:26:35,0.00304371
2018-01-10 01:46:35,0.007869351,2017-12-25 12:36:35,0.00305357
2018-01-10 01:56:35,0.0078682213,2017-12-25 12:46:35,0.003060436
2018-01-10 02:06:35,0.0078670312,2017-12-25 12:56:35,0.003055242
2018-01-10 02:16:35,0.0078657821,2017-12-25 13:06:35,0.003051684
2018-01-10 02:26:35,0.0078644759,2017-12-25 13:16:35,0.003047036
2018-01-10 02:36:35,0.0078631142,2017-12-25 13:26:35,0.00304225
2018-01-10 02:46:35,0.0078616984,2017-12-25 13:36:35,0.003050516
2018-01-10 02:56:35,0.0078602304,2017-12-25 13:46:35,0.003042678
2018-01-10 03:06:35,0.0078587118,2017-12-25 13:56:35,0.003043592
2018-01-10 03:16:35,0.0078571441,2017-12-25 14:06:35,0.00305114
2018-01-10 03:26:35,0.007855529,2017-12-25 14:16:35,0.003057576
2018-01-10 03:36:35,0.0078538682,2017-12-25 14:26:35,0.003056702
2018-01-10 03:46:35,0.0078521632,2017-12-25 14:36:35,0.003046198
2018-01-10 03:56:35,0.0078504158,2017-12-25 14:46:35,0.003048786
2018-01-10 04:06:35,0.0078486275,2017-12-25 14:56:35,0.003056662
2018-01-10 04:16:35,0.0078468,2017-12-25 15:06:35,0.003061524
2018-01-10 04:26:35,0.0078449349,2017-12-25 15:16:35,0.003058258
2018-01-10 04:36:35,0.0078430339,2017-12-25 15:26:35,0.003059268
2018-01-10 04:56:35,0.0078410986,2017-12-25 15:36:35,0.00305991
2018-01-10 05:06:35,0.0078391306,2017-12-25 15:46:35,0.003051586
2018-01-10 05:16:35,0.0078371316,2017-12-25 15:56:35,0.003046802
2018-01-10 05:26:35,0.0078351031,2017-12-25 16:06:35,0.003050244
2018-01-10 05:36:35,0.0078330469,2017-12-25 16:16:35,0.003056294
2018-01-10 05:46:35,0.0078309646,2017-12-25 16:26:35,0.003056994
2018-01-10 05:56:35,0.0078288578,2017-12-25 16:36:35,0.003044798
2018-01-10 06:06:35,0.0078267281,2017-12-25 16:46:35,0.003052754
2018-01-10 06:16:35,0.0078245772,2017-12-25 16:56:35,0.003051566
2018-01-10 06:26:35,0.0078224067,2017-12-25 17:06:35,0.00304828
2018-01-10 06:36:35,0.0078202183,2017-12-25 17:16:35,0.003060824
2018-01-10 06:46:35,0.0078180135,2017-12-25 17:26:35,0.00305958
2018-01-10 06:56:35,0.0078157941,2017-12-25 17:36:35,0.003059172
2018-01-10 07:06:35,0.0078135616,2017-12-25 17:46:35,0.00305254
2018-01-10 07:16:35,0.0078113177,2017-12-25 17:56:35,0.003059152
2018-01-10 07:26:35,0.007809064,2017-12-25 18:06:35,0.00305571
2018-01-10 07:36:35,0.0078068022,2017-12-25 18:16:35,0.003058744
2018-01-10 07:46:35,0.0078045339,2017-12-25 18:26:35,0.003056002
2018-01-10 07:56:35,0.0078022607,2017-12-25 18:36:35,0.003052598
2018-01-10 08:06:35,0.0077999843,2017-12-25 18:46:35,0.003043846
2018-01-10 08:16:35,0.0077977063,2017-12-25 18:56:35,0.003043048
2018-01-10 08:26:35,0.0077954283,2017-12-25 19:06:35,0.003051236
2018-01-10 08:36:35,0.007793152,2017-12-25 19:16:35,0.003045848
2018-01-10 08:46:35,0.007790879,2017-12-25 19:26:35,0.003042368
2018-01-10 08:56:35,0.0077886109,2017-12-25 19:36:35,0.003049602
2018-01-10 09:06:35,0.0077863494,2017-12-25 19:46:35,0.003038556
2018-01-10 09:16:35,0.0077840961,2017-12-25 19:56:35,0.003023832
2018-01-10 09:26:35,0.0077818527,2017-12-25 20:06:35,0.003028168
2018-01-10 09:36:35,0.0077796208,2017-12-25 20:16:35,0.003027392
2018-01-10 09:46:35,0.007777402,2017-12-25 20:26:35,0.003020448
2018-01-10 09:56:35,0.0077751979,2017-12-25 20:36:35,0.00301222
2018-01-10 10:06:35,0.0077730102,2017-12-25 20:46:35,0.003024512
2018-01-10 10:16:35,0.0077708406,2017-12-25 20:56:35,0.00301362
2018-01-10 10:26:35,0.0077686906,2017-12-25 21:06:35,0.003020954
2018-01-10 10:36:35,0.0077665619,2017-12-25 21:16:35,0.003027682
2018-01-10 10:46:35,0.0077644562,2017-12-25 21:26:35,0.003018852
2018-01-10 10:56:35,0.007762375,2017-12-25 21:36:35,0.003014166
2018-01-10 11:06:35,0.00776032,2017-12-25 21:46:35,0.003012006
2018-01-10 11:16:35,0.0077582928,2017-12-25 21:56:35,0.003009944
2018-01-10 11:26:35,0.0077562951,2017-12-25 22:06:35,0.003011734
2018-01-10 11:36:35,0.0077543286,2017-12-25 22:16:35,0.003018774
2018-01-10 11:46:35,0.0077523948,2017-12-25 22:26:35,0.003020584
2018-01-10 11:56:35,0.0077504953,2017-12-25 22:36:35,0.003019766
2018-01-10 12:06:35,0.0077486319,2017-12-25 22:46:35,0.003014846
2018-01-10 12:16:35,0.0077468061,2017-12-25 22:56:35,0.003008038
2018-01-10 12:26:35,0.0077450196,2017-12-25 23:06:35,0.002994754
2018-01-10 12:36:35,0.007743274,2017-12-25 23:16:35,0.00300024
2018-01-10 12:46:35,0.007741571,2017-12-25 23:26:35,0.00298431
2018-01-10 12:56:35,0.0077399122,2017-12-25 23:36:35,0.002990008
2018-01-10 13:06:35,0.0077382992,2017-12-25 23:46:35,0.003009012
2018-01-10 13:16:35,0.0077367337,2017-12-25 23:56:35,0.002996214
2018-01-10 13:26:35,0.0077352172,2017-12-26 00:06:35,0.002995552
2018-01-10 13:36:35,0.0077337515,2017-12-26 00:16:35,0.002982404
2018-01-10 13:46:35,0.0077323382,2017-12-26 00:26:35,0.002990514
2018-01-10 13:56:35,0.0077309789,2017-12-26 00:36:35,0.002981082
2018-01-10 14:06:35,0.0077296752,2017-12-26 00:46:35,0.002979428
2018-01-10 14:16:35,0.0077284288,2017-12-26 00:56:35,0.002990262
2018-01-10 14:26:35,0.0077272413,2017-12-26 01:06:35,0.002996038
2018-01-10 14:36:35,0.0077261143,2017-12-26 01:16:35,0.002983784
2018-01-10 14:46:35,0.0077250495,2017-12-26 01:26:35,0.002981082
2018-01-10 14:56:35,0.0077240486,2017-12-26 01:36:35,0.002980362
2018-01-10 15:06:35,0.0077231131,2017-12-26 01:46:35,0.002981004
2018-01-10 15:26:35,0.0077222447,2017-12-26 01:56:35,0.002990086
2018-01-10 15:46:35,0.007721445,2017-12-26 02:06:35,0.002981704
2018-01-10 15:56:35,0.0077207156,2017-12-26 02:16:35,0.002976122
2018-01-10 16:06:35,0.0077200583,2017-12-26 02:26:35,0.0029804
2018-01-10 16:26:35,0.0077194746,2017-12-26 02:36:35,0.002970034
2018-01-10 16:36:35,0.0077189661,2017-12-26 02:46:35,0.002956224
2018-01-10 16:46:35,0.0077185346,2017-12-26 02:56:35,0.002954028
2018-01-10 16:56:35,0.0077181815,2017-12-26 03:06:35,0.002947336
2018-01-10 17:06:35,0.0077179087,2017-12-26 03:16:35,0.002948562
2018-01-10 17:16:35,0.0077177176,2017-12-26 03:26:35,0.002949748
2018-01-10 17:26:35,0.00771761,2017-12-26 03:36:35,0.002934072
2018-01-10 17:36:35,0.0077175875,2017-12-26 03:46:35,0.002925046
2018-01-10 17:46:35,0.0077176517,2017-12-26 03:56:35,0.002930746
2018-01-10 17:56:35,0.0077178042,2017-12-26 04:06:35,0.00293557
2018-01-10 18:06:35,0.0077180468,2017-12-26 04:16:35,0.002942416
2018-01-10 18:16:35,0.0077183809,2017-12-26 04:26:35,0.002947122
2018-01-10 18:26:35,0.0077188083,2017-12-26 04:36:35,0.002938136
2018-01-10 18:36:35,0.0077193306,2017-12-26 04:46:35,0.002925708
2018-01-10 18:46:35,0.0077199494,2017-12-26 04:56:35,0.002912794
2018-01-10 19:06:35,0.0077206663,2017-12-26 05:06:35,0.002934382
2018-01-10 19:26:35,0.0077214831,2017-12-26 05:16:35,0.00290832
2018-01-10 19:36:35,0.0077224013,2017-12-26 05:26:35,0.002882356
2018-01-10 19:46:35,0.0077234225,2017-12-26 05:36:35,0.002860882
2018-01-10 19:56:35,0.0077245485,2017-12-26 05:46:35,0.002856506
2018-01-10 20:06:35,0.0077257808,2017-12-26 05:56:35,0.002859716
2018-01-10 20:16:35,0.007727121,2017-12-26 06:06:35,0.002877532
2018-01-10 20:26:35,0.0077285709,2017-12-26 06:16:35,0.002894784
2018-01-10 20:36:35,0.007730132,2017-12-26 06:26:35,0.00295072
2018-01-10 20:46:35,0.007731806,2017-12-26 06:36:35,0.00297797
2018-01-10 20:56:35,0.0077335945,2017-12-26 06:46:35,0.002948834
2018-01-10 21:06:35,0.0077354992,2017-12-26 06:56:35,0.002946034
2018-01-10 21:16:35,0.0077375216,2017-12-26 07:06:35,0.002906978
2018-01-10 21:36:35,0.0077396634,2017-12-26 07:16:35,0.002899684
2018-01-10 21:56:35,0.0077419264,2017-12-26 07:26:35,0.002911958
2018-01-10 22:06:35,0.007744312,2017-12-26 07:36:35,0.002898226
2018-01-10 22:16:35,0.0077468219,2017-12-26 07:46:35,0.00291293
2018-01-10 22:26:35,0.0077494578,2017-12-26 07:56:35,0.002908262
2018-01-10 22:36:35,0.0077522213,2017-12-26 08:06:35,0.002914524
2018-01-10 22:46:35,0.007755114,2017-12-26 08:16:35,0.002921448
2018-01-10 23:06:35,0.0077581376,2017-12-26 08:26:35,0.00291221
2018-01-10 23:16:35,0.0077612936,2017-12-26 08:36:35,0.00290873
2018-01-10 23:26:35,0.0077645839,2017-12-26 08:46:35,0.002913728
2018-01-10 23:36:35,0.0077680099,2017-12-26 08:56:35,0.002921508
2018-01-10 23:46:35,0.0077715733,2017-12-26 09:06:35,0.002929366
2018-01-10 23:56:35,0.0077752757,2017-12-26 09:16:35,0.002928646
2018-01-11 00:06:35,0.0077791189,2017-12-26 09:26:35,0.002945022
2018-01-11 00:16:35,0.0077831043,2017-12-26 09:36:35,0.00293164
2018-01-11 00:26:35,0.0077872337,2017-12-26 09:46:35,0.002919076
2018-01-11 00:36:35,0.0077915087,2017-12-26 09:56:35,0.002915886
2018-01-11 00:56:35,0.0077959309,2017-12-26 10:06:35,0.002899334
2018-01-11 01:36:35,0.0078005019,2017-12-26 10:16:35,0.002889144
2018-01-11 01:46:35,0.0078052235,2017-12-26 10:26:35,0.002896924
2018-01-11 01:56:35,0.0078100972,2017-12-26 10:36:35,0.002884476
2018-01-11 02:36:35,0.0078151246,2017-12-26 10:46:35,0.00289317
2018-01-11 02:46:35,0.0078203074,2017-12-26 10:56:35,0.002888734
2018-01-11 02:56:35,0.0078256473,2017-12-26 11:06:35,0.002885098
2018-01-11 03:06:35,0.0078311459,2017-12-26 11:16:35,0.002888754
2018-01-11 03:56:35,0.0078368047,2017-12-26 11:26:35,0.002894608
2018-01-11 04:06:35,0.0078426255,2017-12-26 11:36:35,0.002908574
2018-01-11 04:16:35,0.0078486098,2017-12-26 11:46:35,0.002928062
2018-01-11 04:26:35,0.0078547594,2017-12-26 11:56:35,0.002942124
