"Trace 0, x","Trace 0, y","Trace 1, x","Trace 1, y",text
-0.1612282519,0.3034225779,0.0909436062,-0.1970174694,ベノナ
,,0.2891092865,-0.4649811671,モスクワオリンピック
-0.3402087194,-0.3266069963,0.0725648239,-0.3771846366,クリミア
0.0083403349,-0.0190808823,0.0362754988,-0.1315254839,物々交換
,,0.0605107245,-0.3595046924,アルバニア社会主義人民共和国
-0.3514323792,0.5207583581,0.1055298109,-0.2652860404,ジョセフ・マッカーシー
0.0985936331,0.1617787887,0.0157615736,-0.0515736976,レイモンド・ガーソフ
,,0.0091837649,-0.3612814357,ジョージ・マーシャル
-0.1437170583,0.0494571873,0.1832333891,-0.6667155339,ルーマニア社会主義共和国
0.0221200432,-0.1275326786,-0.7861407184,-0.5257457078,ドイツの歴史
,,-0.0083263299,-0.1256529183,オブザーバー
-0.5264152029,0.1790115451,-0.1795312682,-0.2628268659,タムボン
-0.1514797685,0.14573513,-0.0308755223,-0.0422834261,ウィパーワディー郡
,,-0.1052510736,-0.2614288755,シュリーヴィジャヤ王国
-0.1295378181,0.3768838965,0.0455040301,-0.1612802627,イヴァン・フランコー
0.0221200432,-0.1275326786,0.1373096571,-0.5053098358,ヘルソン州
,,0.0917949975,-0.2607207153,タラス・シェフチェンコ
0.7456227475,-0.6280993854,0.0295711083,-0.1049068054,バンドゥーラ
-0.1612282519,0.3034225779,0.0298603365,-0.1966671868,書記言語
,,0.0192847364,-0.0700183141,Ѣ
-0.1980394538,0.4877829309,0.0213584672,-0.0458220333,オデーサ
-0.1514797685,0.14573513,0.1122570781,-0.26431331,ヤルタ
,,0.0386271254,-0.3176090711,歯音
-0.3818470565,0.5427551953,0.2457035672,-0.5502136969,ハルキウ
0.0221200432,-0.1275326786,0.077278999,-0.2870446966,具格
,,0.0439477384,-0.1317112994,阿部昇吉
0.1976212269,0.1623481888,0.2495873843,-0.7435212169,ヘーチマン国家
0.0083403349,-0.0190808823,0.0238812371,-0.2065695261,ハリコフ攻防戦
,,-0.0040364799,-0.064242246,ワシミミズク
-0.2793839987,0.5773588442,0.2511508433,-0.6847188612,リヴィウ
-0.1612282519,0.3034225779,0.1105487105,-0.3623803961,ガリツィア
,,0.1292352254,-0.512403484,東スラヴ語群
-0.1022301589,0.5249522905,0.1181237781,-0.2239222438,ポルタヴァ
-0.1612282519,0.3034225779,-0.0415858843,-0.3119529845,語彙
,,0.1817846541,-0.5798243556,リヴィウ州
0.4823712335,0.0250958536,0.0737194179,-0.1973384625,前舌母音
0.0985936331,0.1617787887,0.0175678591,-0.0938477466,ドニプロペトロウシク州
,,0.0268972943,-0.1173133247,レーシャ・ウクライーンカ
-0.5331725851,0.6412799333,0.0761011006,-0.3433589776,ヴィクトル・ヤヌコーヴィチ
0.0985936331,0.1617787887,0.2777827085,0.0033880172,喜劇
,,0.0135738295,-0.1053028778,紅ルーシ
0.2600488723,0.0633407926,-0.0341881694,0.0345033185,馬
0.0083403349,-0.0190808823,0.0193222865,-0.0500776989,ヴァシーリ・ホーホリ
,,0.2065271192,-0.7372914462,ヘーチマン
0.0785236061,-0.3464795849,0.087942447,-0.0907693427,字母
0.0083403349,-0.0190808823,0.0860821398,-0.3896031357,ポーランド分割
,,0.1208684995,-0.5184009541,リトアニア大公国
-0.0473992987,0.903261635,0.0728635948,-0.2606644987,ヴォルィーニ
0.0985936331,0.1617787887,0.02091611,-0.1966584901,狼
,,0.1561540807,-0.5029547957,テルノーピリ州
0.0985936331,0.1617787887,0.1009426601,-0.5066781167,ルーシ
-0.2117409401,0.2174068518,0.0224813466,-0.0771647129,スロボダ・ウクライナ
,,-0.0564086415,-0.105093373,犬
0.1656419379,-0.0247427981,0.1365222376,-0.3300501736,プルト川
0.0985936331,0.1617787887,0.0125608731,-0.13582435,調音方法
,,0.0464495038,-0.0717595719,アポストロフィー
-0.707937674,-0.150570219,0.1082899801,-0.2950467602,スロバキア語
-0.1612282519,0.3034225779,-0.002681461,-0.0291578665,音便
,,0.0449729238,-0.2583342996,円唇後舌半広母音
0.3762977794,-0.0273099775,0.0422319318,-0.2190369821,小ロシア
0.0985936331,0.1617787887,0.2530281057,-0.7457298082,ポーランド・リトアニア共和国
,,0.0984755202,-0.3076641258,処格
0.600617828,0.372578424,0.0394801599,-0.2666902817,後部歯茎音
-0.1612282519,0.3034225779,0.0499485669,-0.2460716425,叙事詩
,,0.1135849332,-0.4538453454,イヴァーノ＝フランキーウシク州
0.0284780483,-0.0598800377,0.0526357708,-0.2003458058,口蓋化
0.0083403349,-0.0190808823,0.1150125747,-0.6722418357,ヴィーンヌィツャ州
,,0.0906735795,-0.1608320781,ポリーシャ
-0.1074085609,-0.2352856163,0.0540146513,-0.2614981054,破裂音
0.0083403349,-0.0190808823,0.0422823758,-0.1307569476,タラス・シェウチェンコ
,,0.1330355301,-0.4001235924,東スラヴ人
-0.1825923867,-0.2115786744,-0.0288484704,-0.2245382972,羊
0.0083403349,-0.0190808823,-0.0024163916,-0.1814064923,ボルシチ
,,-0.0195135014,-0.0083278982,猪
0.7370680976,0.0566594179,0.0984090781,-0.1617658856,非円唇後舌広母音
0.0083403349,-0.0190808823,0.0397468486,-0.0971322356,総合的言語
,,0.029218024,-0.0763086979,Ł
-0.4917582256,0.607851216,0.1374776099,-0.5700824686,モルドバ
-0.1514797685,0.14573513,-0.0073844846,-0.1090693468,チョルノーブィリ
,,0.033265415,-0.0950953021,ホパーク
0.7385991787,0.061236579,0.0041908268,-0.1565072951,豚
0.0083403349,-0.0190808823,0.0530400546,-0.2107199701,狭母音
,,0.1185068259,-0.1871126781,強勢
-0.1372287624,-0.4605662546,0.0192735165,-0.0305861251,ポクーチャ
0.0221200432,-0.1275326786,-0.0582692908,-0.0996313058,調音部位
,,0.0353013557,-0.0623684874,Ў
0.787612883,0.1909585766,0.1896532437,-0.5113952761,ジトームィル州
-0.1612282519,0.3034225779,-0.0356259099,-0.0498223543,鹿
,,0.1071686333,-0.2676831418,ポジーリャ
-0.0724167866,0.5396449983,0.2403067741,-0.6729183038,ザカルパッチャ州
0.0221200432,-0.1275326786,0.1258575217,-0.0339446831,狐
,,-0.0012088049,-0.0738610918,スルジク
-0.3350762387,0.2692841574,-0.0623976908,-0.1417075531,老人
-0.1514797685,0.14573513,0.1477969551,-0.4881453212,マケドニア語
,,0.1141983004,-0.4190657926,キエフ大公国
0.3782373732,-0.1854079722,0.0898192466,-0.318230072,混合言語
0.0221200432,-0.1275326786,0.1559587387,-0.5260488209,ブコビナ
,,0.0708553495,-0.1677246211,接近音
0.0985936331,0.1617787887,0.0769857562,-0.3120619831,広母音
-0.0236246937,0.0050070881,-0.0097479466,-0.1399581804,山羊
,,0.0673717545,-0.2143757346,未来時制
-0.4161068387,0.4582041628,0.038164272,-0.1523643058,イヴァン・コトリャレーウシキー
-0.1612282519,0.3034225779,0.0982856458,-0.7033051,キロヴォフラード州
,,0.1229635133,-0.1272048491,音声
-0.7310701158,0.0440931331,0.1672082304,-0.6217425795,沿ドニエストル共和国
-0.1612282519,0.3034225779,0.034781488,-0.0584545426,中澤英彦
,,-0.2374490771,-0.1658961241,草原
0.3033743875,-0.0014673877,-0.0270996065,-0.0838819318,非円唇前舌半広母音
0.0083403349,-0.0190808823,0.0613063691,-0.1569894396,エネイーダ
,,0.0143823945,-0.0506915686,ナドドニプリャーンシチナ
-0.2094313087,0.2807610477,0.0534407728,-0.2493314762,唇歯音
-0.1612282519,0.3034225779,-0.0671367737,-0.2170653908,雲
,,0.2568673554,-0.4591531286,ニコライ・ゴーゴリ
-0.0720854351,0.3027379667,0.1105285604,-0.5336904528,ザポリージャ州
0.0985936331,0.1617787887,0.2369416514,0.0395446158,パロディー
,,0.135510762,-0.4733719997,キエフ州
-0.1284837785,-0.5256604677,0.0565397023,-0.2729077928,ドニプロ・ウクライナ
-0.1612282519,0.3034225779,0.1079498414,-0.4104015588,クリミア半島
,,-0.0078174998,-0.0403991922,ポルターヴァ
0.0221200432,-0.1275326786,-0.0088406759,-0.1002304736,鶏
0.1717096701,0.0973073365,0.1984595209,0.041302131,熊
,,0.228881775,-0.7186617188,ヴォルィーニ州
0.3393438284,0.3494046722,0.0653377433,-0.3285403154,後舌母音
0.0083403349,-0.0190808823,0.1228489377,0.4860949847,並木
,,-0.1619575078,-0.0819685158,樹木
0.0007054833,-0.3098852442,-0.0084557631,0.1138551073,門前
0.0221200432,-0.1275326786,-0.0113807112,0.039654585,並木道
,,-0.0284471245,-0.039252565,アカワラルー
0.002899197,-0.3208816502,-0.0187355311,-0.0209122411,アカカンガルー
0.0221200432,-0.1275326786,-0.0183394357,-0.0078712273,ツヨハオオネズミカンガルー
,,0.0091059933,0.00041958,発情
0.116649085,0.396574243,-0.0323163039,-0.0334300621,ワラビー
0.0985936331,0.1617787887,-0.0328547626,-0.023505238,ガルーラ
,,-0.0986328004,-0.108461009,交尾
-0.1420118832,0.6072198385,-0.0033566967,-0.0493601343,エカルタデタ
0.0985936331,0.1617787887,-0.0320467055,-0.0512800706,アカクビワラビー
,,-0.0056775605,-0.034104004,クロワラルー
0.352823805,0.8500647665,0.1175474191,-0.004615776,ポケモン
-0.1514797685,0.14573513,-0.0138078848,-0.0654485299,キノボリカンガルー
,,0.0022599722,-0.0415125395,カンガルー・スキッピー
0.1476161052,0.2358502849,-0.1491464764,0.7994188711,西濃運輸
0.0083403349,-0.0190808823,0.0066488839,-0.0373227107,ミンチ肉
,,-0.0100449793,-0.0474614714,ブルーカンガルー
0.4661136268,-0.1002642174,-0.0008298473,-0.1273621786,ブッシュ・タッカー
0.0083403349,-0.0190808823,-0.0240451722,-0.2516590096,タスマニア島
,,-0.0367567565,-0.0902441918,エミュー
-0.0571250771,0.0991387336,-0.0616000209,-0.0971881885,ジョン・エドワード・グレイ
-0.1612282519,0.3034225779,-0.0334898923,-0.0692519483,ダマヤブワラビー
,,-0.0071092967,-0.0158776304,ワラルー
-0.0564521761,0.0827638202,0.0209999102,-0.0439856228,パタパタくん
0.0221200432,-0.1275326786,-0.0144933617,-0.0398478814,ボクシング・カンガルー
,,-0.0235231524,-0.091425676,オオカンガルー
-0.1205559478,-0.1435841701,0.1036679071,-0.0119994019,バンパー
0.0221200432,-0.1275326786,-0.0286478967,-0.0454197998,ステヌルス
,,-0.0080209411,-0.0672476852,胎芽
-0.6798394384,0.6022594778,-0.0783795326,0.0479292996,岩出山
0.0985936331,0.1617787887,0.0094629203,-0.2492230417,ケバブ
,,0.008537852,-0.0683321504,プロテムノドン
-0.0571250771,0.0991387336,-0.2764289148,0.295771259,箕輪町
-0.1514797685,0.14573513,-0.0276064084,0.1288851399,木ノ下駅
,,-0.3790785202,0.4542133162,南箕輪村
-0.0455871498,-0.2337130222,-0.1019288406,0.0918447597,中箕輪町
0.0083403349,-0.0190808823,-0.0716206399,0.0603871495,向山一人
,,-0.0342255729,0.0238502952,箕輪ダム
-0.2133559778,0.3957323903,-0.0503893637,0.1050568158,養命酒製造
0.0985936331,0.1617787887,0.003596096,0.1185893962,伊那松島駅
,,-0.0821183316,0.048965707,福与城
0.1289354691,-0.1064016066,-0.0544076269,0.0280642277,箕輪町立箕輪中学校
0.0985936331,0.1617787887,-0.0830346479,0.1249288251,伊北インターチェンジ
,,-0.0581893467,0.1116318235,キョウデン
0.0221200432,-0.1275326786,-0.0318498526,0.0548258413,千葉健太
0.0466034118,0.0718134838,-0.0653751376,0.3506298287,梅田駅
,,-0.0345364176,0.0525695517,荻原廣
0.2486938691,-0.0353124434,-0.0362831335,0.0491843517,伊那西部広域農道
0.0221200432,-0.1275326786,-0.4032742104,0.3720279049,辰野町
,,-0.1538384052,0.1793811282,中央アルプス
-0.6746077539,-0.0335151584,-0.0344603713,0.0663045615,平沢豊満
-0.1514797685,0.14573513,-0.0747512439,0.1645146302,箕輪バスストップ
,,-0.0430529076,0.1168143764,コーア
0.1190552381,-0.4410436633,-0.0210838751,0.1110482384,沢駅
0.0083403349,-0.0190808823,-0.0285547087,0.0361788965,浦野東洋一
,,-0.1857936105,0.2078556304,上伊那広域連合
0.1031994208,-0.4191908481,-0.0290756679,0.0380351802,山本龍洞
0.0221200432,-0.1275326786,-0.0542192702,-0.0049936999,征矢学
,,-0.1113791255,0.1547952819,ローメン
-0.719679796,-0.0358781559,-0.2329601653,0.2154737665,伊那谷
0.0985936331,0.1617787887,-0.194600237,0.0130694775,果樹園
,,-0.0299379949,0.0440466455,長野県箕輪進修高等学校
0.0811282513,-0.0696461308,-0.0865653363,0.1781419412,畑
-0.1514797685,0.14573513,-0.1430800004,0.1589019997,NTN
,,-0.1252172326,0.1504179748,キセキレイ
-0.1047193864,0.1675625667,-0.0273556009,0.0621701637,上ノ平城
-0.1514797685,0.14573513,-0.0564382189,0.0518269263,西天竜幹線水路
,,-0.2458781269,0.269508139,上伊那地域
-0.0164561377,-0.2423226477,0.1330550189,-0.0884275898,大下宇陀児
0.0083403349,-0.0190808823,-0.0399433328,0.0772696749,イワヤマツツジ
,,0.087727973,0.1364925141,住友金属工業蹴球団
-0.4839781599,0.2752601533,0.0507496563,0.15601163,高炉メーカー
-0.1514797685,0.14573513,-0.0202415779,0.0102229315,車輪
,,-0.0351949894,0.1362154512,新日鐵住金尼崎製造所
0.0221200432,-0.1275326786,0.0763293625,0.1968490102,大和証券SMBC
0.0393385107,-0.5661850768,0.0215934706,0.1522684209,キヤノンITソリューションズ
,,-0.0677045229,0.0541849036,住友吉左衛門
0.4059158586,-0.0242070458,-0.0050101004,0.1147917417,関東特殊製鋼
0.0083403349,-0.0190808823,0.1344968961,0.0197514841,鋼板
,,0.0663570577,0.2190656082,JFEホールディングス
-0.1517354888,-0.2585463793,0.0960631274,0.1587202721,アパマンショップホールディングス
0.0221200432,-0.1275326786,0.0111985748,0.2207400638,SUMCO
,,-0.0370235036,0.2235883291,日本発条
0.159682113,0.3514944898,0.0607120622,0.0777037563,ジルコプロダクツ
-0.1514797685,0.14573513,-0.013691877,0.1788661279,共英製鋼
,,0.0145636763,0.1236458566,住友軽金属工業
0.2305454612,-0.4143333662,0.1338842799,0.2778669542,社内カンパニー
0.0221200432,-0.1275326786,-0.0383102811,0.1740119769,UACJ
,,0.0156678676,0.2133166101,川崎製鉄
-0.1487320248,0.6035141344,-0.0355600684,0.1538062857,シリコンウエハー
-0.1612282519,0.3034225779,0.1053032479,0.0942653139,住友金属野球団
,,-0.0105842303,0.1655069628,鋼管
0.7533908898,0.2809686403,0.0696956505,0.218259905,日鐵住金建材
0.0985936331,0.1617787887,-0.0150026907,0.1155387066,NEOMAX
,,-0.0209248156,0.2352723147,大阪チタニウムテクノロジーズ
0.2004100497,0.0028218696,0.1266729008,-0.1471768261,零式艦上戦闘機
0.0083403349,-0.0190808823,0.0313005569,0.0664589659,新報国製鉄
,,-0.1022344894,-0.0498939021,建材
-0.2128281694,-0.2681139768,0.0838501056,-0.1843894978,開発
0.0221200432,-0.1275326786,0.0023214725,0.0531294092,住倉工業
,,0.148293774,0.1928657195,募集株式
-0.0198253045,0.1133230537,-0.0244002734,0.0856949389,厚板
-0.1514797685,0.14573513,0.0133488726,0.1625850008,新日鐵住金鹿島硬式野球部
,,-0.0116271269,0.0638374105,山崎久太郎
-0.0067381545,-0.2497589236,0.3587904636,0.6210944707,ANNニュースレーダー
0.0221200432,-0.1275326786,0.0293191661,0.2063508207,新日鐵住金ステンレス
,,-0.1580003627,0.4096121087,此花区
-0.2581456011,0.1890076036,0.0101596646,0.1048526334,熊谷典文
0.0221200432,-0.1275326786,0.0331202772,0.1199230158,鋼管杭
,,0.2649163655,-0.0888128847,ブレーキ
-0.5411573901,-0.0737047864,0.1064399773,0.176833042,第一中央汽船
-0.1514797685,0.14573513,-0.0435291636,0.2104088458,日立金属
,,-0.031546284,0.1024037276,春日弘
0.0211553384,0.6219635656,0.0436769834,0.1775792752,住友村
-0.1514797685,0.14573513,0.1200394663,0.2504243432,茨城県立カシマサッカースタジアム
,,0.0421060517,0.0493213628,クランクシャフト
-0.2438690836,-0.0838163233,0.1389095103,0.1828348392,大東和美
0.0083403349,-0.0190808823,0.0784891199,0.0882966216,Edian
,,0.0093298127,0.1243435014,中央電気工業
-0.2968218679,-0.3279696387,0.0256759085,0.0456601224,住友精密工業
0.0221200432,-0.1275326786,-0.0569302154,0.0905918172,シールドトンネル
,,0.0795982112,0.1573993549,形鋼
0.5452377084,0.119127511,0.0373062043,0.1181859067,ワコースチール
-0.1612282519,0.3034225779,-0.033422511,0.068071639,日向方齊
,,0.0225850457,0.097336331,新日鐵住金製鋼所
0.0985936331,0.1617787887,0.1601680388,0.1717791805,晴海アイランドトリトンスクエア
-0.0854662226,0.1082770898,-0.0107045279,0.145347182,住友金属スパークス
,,0.0375603103,0.1188620543,住金物産
0.7016263478,0.0536110438,0.1448371019,0.2229229501,持分法適用会社
0.0083403349,-0.0190808823,-0.0055344355,0.1504894653,住友金属ギラソール
,,0.2971151753,0.1585602667,山瀬まみ
-0.3138640653,0.4725231237,0.0384014422,0.2156745182,島秀雄
0.0221200432,-0.1275326786,0.10589899,0.1089335163,建設機械
,,0.0095321124,0.0968350157,棒鋼
-0.5603879856,0.2476350269,0.028178808,0.0622613195,薄板
-0.1514797685,0.14573513,-0.2588942251,-0.1675689153,建築材料
,,0.0324814003,0.1945168895,日鉄住金鋼板
0.0267598546,0.231803943,-0.2088106704,-0.0255909003,顧問
0.0083403349,-0.0190808823,0.1017423051,0.2778785274,丸の内パークビルディング
,,0.0696899755,0.2657311635,産業機械
0.4971833535,-0.6272313445,0.0219976554,0.0713417742,新日鐵住金直江津製造所
0.0083403349,-0.0190808823,0.0578395741,0.1260705232,下妻博
,,-0.0385746844,0.0511997574,御室
0.1035334984,0.0606281927,-0.0495351738,0.0562484471,京都府立嵯峨野高等学校
0.0083403349,-0.0190808823,-0.0264042706,0.049223479,京都市立鳴滝総合支援学校
,,-0.1608389792,0.0656616538,月輪寺
0.0083403349,-0.0190808823,-0.0885348508,0.1711753035,二条駅
-0.0283138923,-0.3068283217,-0.8050915188,-0.0517028388,秦氏
,,-0.0602377616,0.1729963836,太秦天神川駅
0.620212105,0.0657468153,-0.0841235315,0.0136552993,京都光華女子大学
0.0985936331,0.1617787887,-0.0729136627,-0.0023424198,京都朝鮮第二初級学校
,,-0.0096412704,0.0725340929,太秦広隆寺駅
-0.1934489277,-0.9212942524,-0.0362879187,0.0316368605,車折神社駅
0.0083403349,-0.0190808823,-0.0268306295,0.0434317636,化野念仏寺
,,-0.1758948326,0.0785149748,二尊院
-0.3097867063,0.4728200585,-0.0014552073,0.0991100736,帷子ノ辻駅
0.0221200432,-0.1275326786,-0.0971132985,0.0928428678,西京極駅
,,0.0258966938,0.1984569254,京都学園大学
-0.3852489901,0.3419025447,-0.0729529698,0.0073437299,清凉寺
-0.1612282519,0.3034225779,-0.0628058333,0.0571212943,時雨殿
,,-0.0457082581,0.0597270709,西大路三条駅
