"53228632, x","53228632, y","53228632 (1), x","53228632 (1), y","53228632 (2), x; 53236473 (2), x","53228632 (2), y","53236473, x","53236473, y","53236473 (1), x","53236473 (1), y","53236473 (2), y"
2017-10-03 04:09:38.80,361.53,,,,,2017-10-03 11:25:57.53,240.6,,,
2017-10-03 04:10:39.69,361.53,,,,,2017-10-03 11:26:26.20,240.6,,,
2017-10-03 04:11:08.41,361.54,,,,,2017-10-03 11:28:26.98,240.61,,,
2017-10-03 04:11:38.58,361.54,,,,,2017-10-03 11:28:55.70,240.62,,,
2017-10-03 04:12:08.80,361.55,,,,,2017-10-03 11:29:27.42,240.62,,,
2017-10-03 04:12:39.52,361.55,,,,,2017-10-03 11:29:57.58,240.62,,,
2017-10-03 04:14:09.58,361.56,,,,,2017-10-03 11:30:59.48,240.63,,,
2017-10-03 04:16:39.58,361.57,,,,,2017-10-03 11:32:30.08,240.64,,,
2017-10-03 04:17:10.80,361.57,,,,,2017-10-03 11:33:29.47,240.64,,,
2017-10-03 04:17:41.47,361.57,,,,,2017-10-03 11:35:00.58,240.65,,,
2017-10-03 04:18:11.19,361.58,,,,,2017-10-03 11:35:31.25,240.65,,,
2017-10-03 04:19:10.58,361.58,,,,,2017-10-03 11:35:58.47,240.66,,,
2017-10-03 04:19:43.30,361.59,,,,,2017-10-03 11:36:59.36,240.66,,,
2017-10-03 04:20:41.69,361.59,,,,,2017-10-03 11:37:30.58,240.67,,,
2017-10-03 04:22:13.75,361.6,,,,,2017-10-03 11:38:32.47,240.67,,,
2017-10-03 04:23:14.69,361.6,,,,,2017-10-03 11:39:01.14,240.68,,,
2017-10-03 04:23:43.36,361.61,,,,,2017-10-03 11:41:01.97,240.69,,,
2017-10-03 04:24:13.58,361.61,,,,,2017-10-03 11:41:30.64,240.69,,,
2017-10-03 04:24:43.75,361.61,,,,,2017-10-03 11:42:02.36,240.69,,,
2017-10-03 04:25:14.47,361.61,,,,,2017-10-03 11:42:32.53,240.7,,,
2017-10-03 04:26:44.58,361.62,,,,,2017-10-03 11:43:34.47,240.7,,,
2017-10-03 04:29:14.53,361.63,,,,,2017-10-03 11:45:05.03,240.72,,,
2017-10-03 04:29:45.75,361.64,,,,,2017-10-03 11:46:04.42,240.73,,,
2017-10-03 04:30:46.14,361.64,,,,,2017-10-03 11:47:35.53,240.74,,,
2017-10-03 04:31:45.53,361.65,,,,,2017-10-03 11:48:06.25,240.74,,,
2017-10-03 04:32:18.25,361.65,,,,,2017-10-03 11:48:33.42,240.75,,,
2017-10-03 04:33:16.64,361.65,,,,,2017-10-03 11:49:34.31,240.76,,,
2017-10-03 04:34:48.75,361.66,,,,,2017-10-03 11:50:05.53,240.76,,,
2017-10-03 04:35:49.64,361.67,,,,,2017-10-03 11:51:07.42,240.77,,,
2017-10-03 04:36:18.36,361.67,,,,,2017-10-03 11:51:36.14,240.77,,,
2017-10-03 04:36:48.53,361.67,,,,,2017-10-03 11:53:36.92,240.79,,,
2017-10-03 04:37:18.75,361.68,,,,,2017-10-03 11:54:05.64,240.79,,,
2017-10-03 04:37:49.42,361.68,,,,,2017-10-03 11:54:37.31,240.8,,,
2017-10-03 04:39:19.53,361.69,,,,,2017-10-03 11:55:07.53,240.8,,,
2017-10-03 04:41:49.53,361.71,,,,,2017-10-03 11:56:09.42,240.81,,,
2017-10-03 04:42:20.70,361.72,,,,,2017-10-03 11:57:40.03,240.82,,,
2017-10-03 04:43:21.14,361.73,,,,,2017-10-03 11:58:39.42,240.83,,,
2017-10-03 04:44:20.53,361.73,,,,,2017-10-03 12:00:10.48,240.83,,,
2017-10-03 04:44:53.20,361.74,,,,,2017-10-03 12:00:41.20,240.84,,,
2017-10-03 04:45:51.59,361.74,,,,,2017-10-03 12:01:08.42,240.84,,,
2017-10-03 04:47:23.70,361.76,,,,,2017-10-03 12:02:09.31,240.85,,,
2017-10-03 04:48:24.59,361.76,,,,,2017-10-03 12:02:40.48,240.85,,,
2017-10-03 04:48:53.31,361.77,,,,,2017-10-03 12:03:42.37,240.86,,,
2017-10-03 04:49:23.48,361.77,,,,,2017-10-03 12:04:11.09,240.86,,,
2017-10-03 04:49:53.69,361.77,,,,,2017-10-03 12:06:11.87,240.87,,,
2017-10-03 04:50:24.42,361.78,,,,,2017-10-03 12:06:40.59,240.87,,,
2017-10-03 04:51:54.47,361.79,,,,,2017-10-03 12:07:12.25,240.88,,,
2017-10-03 04:54:24.47,361.8,,,,,2017-10-03 12:07:42.47,240.88,,,
2017-10-03 04:54:55.69,361.81,,,,,2017-10-03 12:08:44.36,240.89,,,
2017-10-03 04:55:56.08,361.81,,,,,2017-10-03 12:10:14.97,240.89,,,
2017-10-03 04:56:55.47,361.82,,,,,2017-10-03 12:11:14.36,240.9,,,
2017-10-03 04:57:28.19,361.82,,,,,2017-10-03 12:12:45.47,240.91,,,
2017-10-03 04:58:26.58,361.82,,,,,2017-10-03 12:13:16.14,240.91,,,
2017-10-03 04:59:58.69,361.83,,,,,2017-10-03 12:13:43.36,240.91,,,
2017-10-03 05:00:59.58,361.84,,,,,2017-10-03 12:14:44.25,240.92,,,
2017-10-03 05:01:28.25,361.84,,,,,2017-10-03 12:15:15.47,240.93,,,
2017-10-03 05:01:58.47,361.84,,,,,2017-10-03 12:16:17.36,240.93,,,
2017-10-03 05:02:28.64,361.84,,,,,2017-10-03 12:16:46.03,240.94,,,
2017-10-03 05:02:59.36,361.85,,,,,2017-10-03 12:18:46.86,240.96,,,
2017-10-03 05:04:29.47,361.85,,,,,2017-10-03 12:19:15.53,240.96,,,
2017-10-03 05:06:59.47,361.87,,,,,2017-10-03 12:19:47.25,240.96,,,
2017-10-03 05:07:30.64,361.87,,,,,2017-10-03 12:20:17.42,240.97,,,
2017-10-03 05:08:31.03,361.87,,,,,2017-10-03 12:21:19.31,240.98,,,
2017-10-03 05:09:30.47,361.88,,,,,2017-10-03 12:22:49.92,240.99,,,
2017-10-03 05:10:03.14,361.88,,,,,2017-10-03 12:23:49.31,241.0,,,
2017-10-03 05:11:01.53,361.89,,,,,2017-10-03 12:25:20.42,241.01,,,
2017-10-03 05:12:33.64,361.89,,,,,2017-10-03 12:25:51.14,241.01,,,
2017-10-03 05:13:34.53,361.9,,,,,2017-10-03 12:26:18.31,241.02,,,
2017-10-03 05:14:03.25,361.9,,,,,2017-10-03 12:27:19.20,241.02,,,
2017-10-03 05:14:33.42,361.9,,,,,2017-10-03 12:27:50.42,241.03,,,
2017-10-03 05:15:03.64,361.91,,,,,2017-10-03 12:28:52.31,241.03,,,
2017-10-03 05:15:34.31,361.91,,,,,2017-10-03 12:29:21.03,241.04,,,
2017-10-03 05:17:04.42,361.92,,,,,2017-10-03 12:31:21.81,241.05,,,
2017-10-03 05:19:34.42,361.94,,,,,2017-10-03 12:31:50.48,241.05,,,
2017-10-03 05:20:05.64,361.95,,,,,2017-10-03 12:32:22.20,241.05,,,
2017-10-03 05:20:36.31,361.95,,,,,2017-10-03 12:32:52.42,241.06,,,
2017-10-03 05:21:06.03,361.95,,,,,2017-10-03 12:33:54.31,241.06,,,
2017-10-03 05:22:05.42,361.96,,,,,2017-10-03 12:35:24.87,241.07,,,
2017-10-03 05:22:38.08,361.97,,,,,2017-10-03 12:36:24.31,241.08,,,
2017-10-03 05:23:36.53,361.97,,,,,2017-10-03 12:37:55.36,241.08,,,
2017-10-03 05:25:08.58,361.98,,,,,2017-10-03 12:38:26.09,241.09,,,
2017-10-03 05:26:09.47,361.99,,,,,2017-10-03 12:38:53.25,241.09,,,
2017-10-03 05:26:38.20,362.0,,,,,2017-10-03 12:39:54.20,241.1,,,
2017-10-03 05:27:08.41,362.0,,,,,2017-10-03 12:40:25.36,241.1,,,
2017-10-03 05:27:38.58,362.0,,,,,2017-10-03 12:41:27.25,241.11,,,
2017-10-03 05:28:09.30,362.01,,,,,2017-10-03 12:41:55.97,241.11,,,
2017-10-03 05:29:39.36,362.02,,,,,2017-10-03 12:43:56.75,241.13,,,
2017-10-03 05:32:09.36,362.04,,,,,2017-10-03 12:44:25.47,241.13,,,
2017-10-03 05:32:40.58,362.04,,,,,2017-10-03 12:44:57.14,241.14,,,
2017-10-03 05:33:11.25,362.04,,,,,2017-10-03 12:45:27.36,241.14,,,
2017-10-03 05:34:40.36,362.05,,,,,2017-10-03 12:46:29.25,241.15,,,
2017-10-03 05:36:11.47,362.06,,,,,2017-10-03 12:47:59.86,241.16,,,
2017-10-03 05:37:43.58,362.06,,,,,2017-10-03 12:48:59.25,241.17,,,
2017-10-03 05:38:44.47,362.07,,,,,2017-10-03 12:50:30.36,241.18,,,
2017-10-03 05:39:13.14,362.07,,,,,2017-10-03 12:51:01.03,241.19,,,
2017-10-03 05:39:43.36,362.07,,,,,2017-10-03 12:51:28.26,241.19,,,
2017-10-03 05:40:13.58,362.08,,,,,2017-10-03 12:52:29.14,241.2,,,
2017-10-03 05:40:44.25,362.08,,,,,2017-10-03 12:53:00.31,241.2,,,
2017-10-03 05:42:14.36,362.09,,,,,2017-10-03 12:54:02.26,241.21,,,
2017-10-03 05:44:44.36,362.1,,,,,2017-10-03 12:54:30.92,241.21,,,
2017-10-03 05:45:15.53,362.1,,,,,2017-10-03 12:56:31.70,241.22,,,
2017-10-03 05:45:46.25,362.11,,,,,2017-10-03 12:57:00.42,241.23,,,
2017-10-03 05:47:15.36,362.11,,,,,2017-10-03 12:57:32.14,241.23,,,
2017-10-03 05:47:48.03,362.12,,,,,2017-10-03 12:58:02.31,241.23,,,
2017-10-03 05:48:46.42,362.12,,,,,2017-10-03 12:59:04.20,241.24,,,
2017-10-03 05:50:18.53,362.13,,,,,2017-10-03 13:00:34.81,241.25,,,
2017-10-03 05:51:19.42,362.13,,,,,2017-10-03 13:01:34.20,241.25,,,
2017-10-03 05:51:48.14,362.14,,,,,2017-10-03 13:03:05.31,241.26,,,
2017-10-03 05:52:18.31,362.14,,,,,2017-10-03 13:03:35.98,241.26,,,
2017-10-03 05:52:48.53,362.14,,,,,2017-10-03 13:04:03.20,241.27,,,
2017-10-03 05:53:19.20,362.14,,,,,2017-10-03 13:05:04.09,241.27,,,
2017-10-03 05:54:49.31,362.15,,,,,2017-10-03 13:05:35.31,241.27,,,
2017-10-03 05:57:19.31,362.17,,,,,2017-10-03 13:06:37.20,241.28,,,
2017-10-03 05:57:50.53,362.17,,,,,2017-10-03 13:06:37.20,241.28,,,
2017-10-03 05:58:21.20,362.18,,,,,2017-10-03 13:07:05.87,241.28,,,
2017-10-03 05:58:50.92,362.18,,,,,2017-10-03 13:09:06.70,241.29,,,
2017-10-03 05:59:50.31,362.19,,,,,2017-10-03 13:09:35.37,241.3,,,
2017-10-03 05:59:50.31,362.19,,,,,2017-10-03 13:10:07.09,241.3,,,
2017-10-03 06:00:23.03,362.19,,,,,2017-10-03 13:10:37.26,241.3,,,
2017-10-03 06:01:21.42,362.2,,,,,2017-10-03 13:11:39.20,241.31,,,
2017-10-03 06:02:53.47,362.21,,,,,2017-10-03 13:13:09.76,241.32,,,
2017-10-03 06:03:54.42,362.22,,,,,2017-10-03 13:14:09.20,241.33,,,
2017-10-03 06:04:23.09,362.22,,,,,2017-10-03 13:15:40.26,241.35,,,
2017-10-03 06:04:53.31,362.23,,,,,2017-10-03 13:16:10.98,241.35,,,
2017-10-03 06:05:23.48,362.23,,,,,2017-10-03 13:16:38.15,241.35,,,
2017-10-03 06:05:54.20,362.24,,,,,2017-10-03 13:17:39.04,241.36,,,
2017-10-03 06:07:24.31,362.25,,,,,2017-10-03 13:18:10.26,241.37,,,
2017-10-03 06:09:54.25,362.27,,,,,2017-10-03 13:19:12.15,241.37,,,
2017-10-03 06:10:25.47,362.27,,,,,2017-10-03 13:19:40.87,241.38,,,
2017-10-03 06:10:56.19,362.27,,,,,2017-10-03 13:21:41.65,241.4,,,
2017-10-03 06:11:25.86,362.28,,,,,2017-10-03 13:22:10.37,241.4,,,
2017-10-03 06:12:25.25,362.28,,,,,2017-10-03 13:22:42.03,241.4,,,
2017-10-03 06:12:57.97,362.29,,,,,2017-10-03 13:23:12.25,241.41,,,
2017-10-03 06:13:56.36,362.29,,,,,2017-10-03 13:24:14.14,241.41,,,
2017-10-03 06:15:28.47,362.3,,,,,2017-10-03 13:25:44.75,241.42,,,
2017-10-03 06:16:29.36,362.3,,,,,2017-10-03 13:26:44.14,241.43,,,
2017-10-03 06:16:58.03,362.31,,,,,2017-10-03 13:27:44.03,241.44,,,
2017-10-03 06:17:28.25,362.31,,,,,2017-10-03 13:28:15.20,241.44,,,
2017-10-03 06:17:58.47,362.31,,,,,2017-10-03 13:28:45.92,241.44,,,
2017-10-03 06:18:29.14,362.31,,,,,2017-10-03 13:29:13.14,241.44,,,
2017-10-03 06:19:59.25,362.32,,,,,2017-10-03 13:30:14.03,241.45,,,
2017-10-03 06:22:29.25,362.33,,,,,2017-10-03 13:30:45.20,241.45,,,
2017-10-03 06:23:00.42,362.34,,,,,2017-10-03 13:31:47.14,241.46,,,
2017-10-03 06:23:31.14,362.34,,,,,2017-10-03 13:32:15.81,241.46,,,
2017-10-03 06:24:00.86,362.34,,,,,2017-10-03 13:34:16.59,241.47,,,
2017-10-03 06:25:00.25,362.35,,,,,2017-10-03 13:34:45.31,241.48,,,
2017-10-03 06:25:32.92,362.35,,,,,2017-10-03 13:35:16.98,241.48,,,
2017-10-03 06:26:31.31,362.35,,,,,2017-10-03 13:35:47.20,241.48,,,
2017-10-03 06:28:03.42,362.36,,,,,2017-10-03 13:36:49.09,241.49,,,
2017-10-03 06:29:33.03,362.37,,,,,2017-10-03 13:38:19.70,241.5,,,
2017-10-03 06:30:03.20,362.37,,,,,2017-10-03 13:39:19.09,241.5,,,
2017-10-03 06:30:33.42,362.37,,,,,2017-10-03 13:40:50.20,241.51,,,
2017-10-03 06:31:04.14,362.38,,,,,2017-10-03 13:41:20.87,241.52,,,
2017-10-03 06:32:34.20,362.38,,,,,2017-10-03 13:41:48.09,241.52,,,
2017-10-03 06:35:04.20,362.4,,,,,2017-10-03 13:42:48.98,241.53,,,
2017-10-03 06:35:35.42,362.4,,,,,2017-10-03 13:43:20.20,241.53,,,
2017-10-03 06:36:06.09,362.41,,,,,2017-10-03 13:44:22.09,241.54,,,
2017-10-03 06:36:35.81,362.41,,,,,2017-10-03 13:44:50.75,241.55,,,
2017-10-03 06:37:35.20,362.42,,,,,2017-10-03 13:46:51.58,241.56,,,
2017-10-03 06:38:07.92,362.42,,,,,2017-10-03 13:47:20.25,241.57,,,
2017-10-03 06:39:06.31,362.43,,,,,2017-10-03 13:47:51.97,241.57,,,
2017-10-03 06:40:38.37,362.44,,,,,2017-10-03 13:48:22.14,241.58,,,
2017-10-03 06:41:39.31,362.45,,,,,2017-10-03 13:49:24.08,241.59,,,
2017-10-03 06:42:07.98,362.45,,,,,2017-10-03 13:50:54.64,241.6,,,
2017-10-03 06:42:38.20,362.46,,,,,2017-10-03 13:51:54.03,241.61,,,
2017-10-03 06:43:08.36,362.46,,,,,2017-10-03 13:53:25.14,241.62,,,
2017-10-03 06:43:39.09,362.46,,,,,2017-10-03 13:53:55.86,241.62,,,
2017-10-03 06:45:09.20,362.48,,,,,2017-10-03 13:54:23.03,241.63,,,
2017-10-03 06:47:39.19,362.49,,,,,2017-10-03 13:55:23.92,241.63,,,
2017-10-03 06:48:10.36,362.5,,,,,2017-10-03 13:55:55.14,241.63,,,
2017-10-03 06:48:41.08,362.5,,,,,2017-10-03 13:56:57.03,241.64,,,
2017-10-03 06:49:10.75,362.51,,,,,2017-10-03 13:57:25.75,241.64,,,
2017-10-03 06:50:10.14,362.51,,,,,2017-10-03 13:59:26.53,241.65,,,
2017-10-03 06:50:42.86,362.52,,,,,2017-10-03 13:59:55.20,241.66,,,
2017-10-03 06:51:41.25,362.52,,,,,2017-10-03 14:00:26.92,241.66,,,
2017-10-03 06:53:13.36,362.53,,,,,2017-10-03 14:00:57.14,241.66,,,
2017-10-03 06:54:14.25,362.54,,,,,2017-10-03 14:01:59.03,241.67,,,
2017-10-03 06:54:14.25,362.54,,,,,2017-10-03 14:03:29.59,241.68,,,
2017-10-03 06:54:42.97,362.54,,,,,2017-10-03 14:04:29.03,241.68,,,
2017-10-03 06:55:13.14,362.54,,,,,2017-10-03 14:04:29.03,241.68,,,
2017-10-03 06:55:43.36,362.54,,,,,2017-10-03 14:06:00.09,241.69,,,
2017-10-03 06:56:14.03,362.55,,,,,2017-10-03 14:06:30.81,241.69,,,
2017-10-03 06:57:44.14,362.55,,,,,2017-10-03 14:06:58.03,241.69,,,
2017-10-03 07:00:14.14,362.57,,,,,2017-10-03 14:07:58.92,241.7,,,
2017-10-03 07:00:45.31,362.57,,,,,2017-10-03 14:08:30.09,241.7,,,
2017-10-03 07:01:16.03,362.57,,,,,2017-10-03 14:09:31.98,241.71,,,
2017-10-03 07:01:45.75,362.57,,,,,2017-10-03 14:10:00.70,241.71,,,
2017-10-03 07:02:45.14,362.58,,,,,2017-10-03 14:12:01.48,241.72,,,
2017-10-03 07:03:17.81,362.58,,,,,2017-10-03 14:12:30.20,241.72,,,
2017-10-03 07:04:16.20,362.59,,,,,2017-10-03 14:13:01.87,241.73,,,
2017-10-03 07:05:48.31,362.59,,,,,2017-10-03 14:13:32.09,241.73,,,
2017-10-03 07:06:49.20,362.6,,,,,2017-10-03 14:14:33.98,241.74,,,
2017-10-03 07:07:17.92,362.6,,,,,2017-10-03 14:16:04.59,241.75,,,
2017-10-03 07:07:48.14,362.6,,,,,2017-10-03 14:17:03.98,241.75,,,
2017-10-03 07:08:18.31,362.61,,,,,2017-10-03 14:18:35.09,241.77,,,
2017-10-03 07:08:49.03,362.61,,,,,2017-10-03 14:19:05.75,241.77,,,
2017-10-03 07:10:19.09,362.62,,,,,2017-10-03 14:19:32.98,241.77,,,
2017-10-03 07:12:49.08,362.63,,,,,2017-10-03 14:20:33.86,241.78,,,
2017-10-03 07:13:20.31,362.63,,,,,2017-10-03 14:21:05.03,241.78,,,
2017-10-03 07:13:50.97,362.63,,,,,2017-10-03 14:22:06.98,241.79,,,
2017-10-03 07:14:20.69,362.64,,,,,2017-10-03 14:22:35.64,241.8,,,
2017-10-03 07:15:20.08,362.65,,,,,2017-10-03 14:24:36.42,241.81,,,
2017-10-03 07:15:52.80,362.65,,,,,2017-10-03 14:25:05.14,241.81,,,
2017-10-03 07:16:51.19,362.66,,,,,2017-10-03 14:25:36.86,241.82,,,
2017-10-03 07:18:23.30,362.67,,,,,2017-10-03 14:26:07.03,241.82,,,
2017-10-03 07:19:24.19,362.68,,,,,2017-10-03 14:27:08.92,241.82,,,
2017-10-03 07:19:52.86,362.68,,,,,2017-10-03 14:28:39.53,241.83,,,
2017-10-03 07:20:23.08,362.68,,,,,2017-10-03 14:29:38.92,241.84,,,
2017-10-03 07:20:53.25,362.69,,,,,2017-10-03 14:31:10.03,241.85,,,
2017-10-03 07:21:23.97,362.69,,,,,2017-10-03 14:31:40.70,241.85,,,
2017-10-03 07:22:54.08,362.7,,,,,2017-10-03 14:32:07.92,241.85,,,
2017-10-03 07:25:24.08,362.72,,,,,2017-10-03 14:33:08.81,241.86,,,
2017-10-03 07:25:55.25,362.73,,,,,2017-10-03 14:33:40.03,241.86,,,
2017-10-03 07:26:25.97,362.73,,,,,2017-10-03 14:34:41.92,241.86,,,
2017-10-03 07:26:55.64,362.73,,,,,2017-10-03 14:34:41.92,241.86,,,
2017-10-03 07:27:55.03,362.74,,,,,2017-10-03 14:35:10.59,241.87,,,
2017-10-03 07:28:27.75,362.75,,,,,2017-10-03 14:37:11.42,241.88,,,
2017-10-03 07:29:26.14,362.75,,,,,2017-10-03 14:37:40.09,241.88,,,
2017-10-03 07:30:58.25,362.76,,,,,2017-10-03 14:38:11.81,241.88,,,
2017-10-03 07:31:59.14,362.77,,,,,2017-10-03 14:38:41.98,241.89,,,
2017-10-03 07:32:27.86,362.77,,,,,2017-10-03 14:39:43.92,241.89,,,
2017-10-03 07:32:58.03,362.77,,,,,2017-10-03 14:41:14.48,241.9,,,
2017-10-03 07:33:28.25,362.78,,,,,2017-10-03 14:42:13.92,241.9,,,
2017-10-03 07:33:58.92,362.78,,,,,2017-10-03 14:43:44.98,241.92,,,
2017-10-03 07:35:29.03,362.79,,,,,2017-10-03 14:44:15.70,241.92,,,
2017-10-03 07:37:59.03,362.8,,,,,2017-10-03 14:44:42.87,241.93,,,
2017-10-03 07:38:30.25,362.8,,,,,2017-10-03 14:45:43.76,241.93,,,
2017-10-03 07:39:00.92,362.81,,,,,2017-10-03 14:46:14.98,241.94,,,
2017-10-03 07:39:30.64,362.81,,,,,2017-10-03 14:47:16.87,241.95,,,
2017-10-03 07:40:30.03,362.82,,,,,2017-10-03 14:47:45.59,241.95,,,
2017-10-03 07:41:02.70,362.82,,,,,2017-10-03 14:49:46.37,241.97,,,
2017-10-03 07:42:01.14,362.83,,,,,2017-10-03 14:50:15.09,241.97,,,
2017-10-03 07:43:33.20,362.84,,,,,2017-10-03 14:50:46.76,241.97,,,
2017-10-03 07:44:34.09,362.85,,,,,2017-10-03 14:51:16.98,241.98,,,
2017-10-03 07:45:02.81,362.86,,,,,2017-10-03 14:52:18.87,241.99,,,
2017-10-03 07:45:33.03,362.86,,,,,2017-10-03 14:53:49.48,242.0,,,
2017-10-03 07:46:03.20,362.86,,,,,2017-10-03 14:54:48.87,242.01,,,
2017-10-03 07:46:33.92,362.87,,,,,2017-10-03 14:56:19.92,242.02,,,
2017-10-03 07:48:03.97,362.88,,,,,2017-10-03 14:56:50.64,242.02,,,
2017-10-03 07:48:04.03,362.88,,,,,2017-10-03 14:57:17.86,242.02,,,
2017-10-03 07:50:33.97,362.9,,,,,2017-10-03 14:58:18.75,242.03,,,
2017-10-03 07:51:05.20,362.91,,,,,2017-10-03 14:58:49.92,242.03,,,
2017-10-03 07:51:35.86,362.91,,,,,2017-10-03 14:59:51.86,242.04,,,
2017-10-03 07:52:05.58,362.91,,,,,2017-10-03 15:00:20.53,242.04,,,
2017-10-03 07:53:04.97,362.92,,,,,2017-10-03 15:02:21.31,242.05,,,
2017-10-03 07:53:37.69,362.93,,,,,2017-10-03 15:02:50.03,242.05,,,
2017-10-03 07:54:36.08,362.94,,,,,2017-10-03 15:03:21.70,242.06,,,
2017-10-03 07:56:08.19,362.95,,,,,2017-10-03 15:03:51.92,242.06,,,
2017-10-03 07:57:09.08,362.97,,,,,2017-10-03 15:04:53.81,242.06,,,
2017-10-03 07:57:37.75,362.97,,,,,2017-10-03 15:06:24.42,242.07,,,
2017-10-03 07:58:07.97,362.98,,,,,2017-10-03 15:07:23.81,242.08,,,
2017-10-03 07:58:38.19,362.98,,,,,2017-10-03 15:08:54.92,242.09,,,
2017-10-03 07:59:08.86,362.98,,,,,2017-10-03 15:09:25.59,242.09,,,
2017-10-03 08:00:38.97,362.99,,,,,2017-10-03 15:09:52.81,242.09,,,
2017-10-03 08:03:08.97,363.01,,,,,2017-10-03 15:10:53.70,242.1,,,
2017-10-03 08:03:40.14,363.02,,,,,2017-10-03 15:11:24.92,242.1,,,
2017-10-03 08:04:10.86,363.02,,,,,2017-10-03 15:12:26.81,242.11,,,
2017-10-03 08:04:40.53,363.03,,,,,2017-10-03 15:12:55.48,242.11,,,
2017-10-03 08:05:39.97,363.03,,,,,2017-10-03 15:14:56.31,242.12,,,
2017-10-03 08:06:12.64,363.04,,,,,2017-10-03 15:15:24.98,242.13,,,
2017-10-03 08:07:11.03,363.04,,,,,2017-10-03 15:15:56.70,242.13,,,
2017-10-03 08:08:43.14,363.06,,,,,2017-10-03 15:16:26.87,242.14,,,
2017-10-03 08:09:44.03,363.06,,,,,2017-10-03 15:17:28.81,242.15,,,
2017-10-03 08:10:12.75,363.07,,,,,2017-10-03 15:18:59.37,242.16,,,
2017-10-03 08:10:42.92,363.07,,,,,2017-10-03 15:19:58.76,242.17,,,
2017-10-03 08:11:13.14,363.07,,,,,2017-10-03 15:21:29.87,242.18,,,
2017-10-03 08:11:43.81,363.07,,,,,2017-10-03 15:22:00.59,242.19,,,
2017-10-03 08:13:13.92,363.08,,,,,2017-10-03 15:22:27.76,242.19,,,
2017-10-03 08:15:43.92,363.09,,,,,2017-10-03 15:23:28.65,242.2,,,
2017-10-03 08:16:15.14,363.1,,,,,2017-10-03 15:23:28.65,242.2,,,
2017-10-03 08:16:45.81,363.1,,,,,2017-10-03 15:23:59.87,242.2,,,
2017-10-03 08:17:15.53,363.1,,,,,2017-10-03 15:25:01.76,242.21,,,
2017-10-03 08:18:14.92,363.11,,,,,2017-10-03 15:25:30.48,242.21,,,
2017-10-03 08:18:47.64,363.12,,,,,2017-10-03 15:27:31.26,242.23,,,
2017-10-03 08:19:46.03,363.12,,,,,2017-10-03 15:27:59.93,242.23,,,
2017-10-03 08:21:18.09,363.14,,,,,2017-10-03 15:28:31.65,242.24,,,
2017-10-03 08:22:19.03,363.15,,,,,2017-10-03 15:29:01.87,242.24,,,
2017-10-03 08:22:47.70,363.15,,,,,2017-10-03 15:30:03.76,242.25,,,
2017-10-03 08:23:17.92,363.15,,,,,2017-10-03 15:31:34.32,242.25,,,
2017-10-03 08:23:48.09,363.15,,,,,2017-10-03 15:34:04.82,242.26,,,
2017-10-03 08:24:18.81,363.16,,,,,2017-10-03 15:34:35.54,242.27,,,
2017-10-03 08:25:48.92,363.16,,,,,2017-10-03 15:35:02.76,242.27,,,
2017-10-03 08:28:18.86,363.18,,,,,2017-10-03 15:36:03.64,242.27,,,
2017-10-03 08:28:50.08,363.18,,,,,2017-10-03 15:36:34.81,242.28,,,
2017-10-03 08:29:20.80,363.18,,,,,2017-10-03 15:37:36.70,242.28,,,
2017-10-03 08:29:50.47,363.19,,,,,2017-10-03 15:38:05.42,242.28,,,
2017-10-03 08:30:49.86,363.19,,,,,2017-10-03 15:40:06.20,242.29,,,
2017-10-03 08:32:20.97,363.2,,,,,2017-10-03 15:40:34.92,242.29,,,
2017-10-03 08:33:53.08,363.21,,,,,2017-10-03 15:41:06.59,242.3,,,
2017-10-03 08:34:53.97,363.22,,,,,2017-10-03 15:41:36.81,242.3,,,
2017-10-03 08:35:22.64,363.22,,,,,2017-10-03 15:42:38.70,242.3,,,
2017-10-03 08:35:52.86,363.22,,,,,2017-10-03 15:45:08.70,242.31,,,
2017-10-03 08:36:23.08,363.23,,,,,2017-10-03 15:46:39.81,242.32,,,
2017-10-03 08:36:53.75,363.23,,,,,2017-10-03 15:47:10.48,242.32,,,
2017-10-03 08:38:23.86,363.24,,,,,2017-10-03 15:47:37.70,242.33,,,
2017-10-03 08:40:53.86,363.26,,,,,2017-10-03 15:48:38.59,242.33,,,
2017-10-03 08:41:25.03,363.27,,,,,2017-10-03 15:49:09.76,242.34,,,
2017-10-03 08:42:25.47,363.27,,,,,2017-10-03 15:50:11.70,242.35,,,
2017-10-03 08:43:24.86,363.28,,,,,2017-10-03 15:50:40.37,242.35,,,
2017-10-03 08:43:57.53,363.29,,,,,2017-10-03 15:52:41.15,242.36,,,
2017-10-03 08:44:55.92,363.29,,,,,2017-10-03 15:53:09.87,242.37,,,
2017-10-03 08:46:28.03,363.3,,,,,2017-10-03 15:53:41.59,242.37,,,
2017-10-03 08:47:28.92,363.31,,,,,2017-10-03 15:54:11.76,242.37,,,
2017-10-03 08:47:57.64,363.32,,,,,2017-10-03 15:55:13.65,242.38,,,
2017-10-03 08:48:27.81,363.32,,,,,2017-10-03 15:56:44.26,242.39,,,
2017-10-03 08:48:58.03,363.32,,,,,2017-10-03 15:57:43.65,242.4,,,
2017-10-03 08:49:28.75,363.33,,,,,2017-10-03 15:59:14.76,242.41,,,
2017-10-03 08:50:58.81,363.34,,,,,2017-10-03 15:59:45.42,242.41,,,
